#{"t_start": 1787497456.50607, "env_id": "Ant-v5"}
r,l,t
-917.995795,1000,104.684932
-124.199022,101,104.909622
-23.524096,60,105.659545
-113.067236,126,105.940017
-25.754137,42,106.033436
-45.225038,84,106.219133
-18.703818,20,106.263197
-116.01305,99,106.480752
-114.777508,85,106.667798
-20.716842,36,106.748258
-70.989731,41,106.838395
-26.513768,54,106.956975
-10.965819,21,107.004182
-21.4733,17,107.042111
-42.565873,32,107.113009
-75.529649,74,107.27587
-28.118446,24,107.328206
4.91707,35,107.405226
-155.598476,166,107.784531
-48.170555,43,108.504893
-50.066047,68,108.65226
-17.300753,31,108.721628
-30.019778,63,108.851506
-17.544509,31,108.91698
-27.038546,59,109.048971
-15.264066,15,109.07773
-3.020167,14,109.105982
-20.090745,19,109.144102
-20.8162,25,109.1941
-22.765612,39,109.286585
-12.821262,21,109.341183
-37.888868,21,109.397132
23.597556,24,109.461992
-58.414847,65,109.636469
-36.059535,78,109.8021
-17.331468,17,109.837357
-65.159623,49,109.937557
-95.188988,126,110.183013
7.245969,18,110.21878
6.130093,34,110.285067
-14.231547,12,110.308331
-26.2083,32,110.370355
-22.800397,16,110.401499
-71.81295,58,110.515622
-11.328255,17,110.549336
-5.72205,17,110.582558
-37.541542,36,115.554218
-104.926627,79,116.275922
-844.278369,1000,119.021886
-27.890809,21,119.067767
-101.273389,61,119.201436
-27.610031,41,119.291995
-17.529394,28,119.352868
-884.748294,1000,122.100171
-751.736512,1000,128.797793
-34.343451,39,128.88497
-26.593953,43,128.977377
-59.611168,70,129.11485
-15.137326,17,129.149767
-22.324365,19,129.192841
-40.02976,36,129.275555
0.976874,41,129.367896
-26.891918,32,129.434952
3.798267,49,129.536459
-96.667508,92,129.75114
-50.775161,36,129.843225
-4.797371,14,129.878261
-51.152436,80,130.088398
-1.888321,34,130.15529
-20.995404,52,130.25763
-19.277164,46,130.348084
19.454449,34,130.418106
-50.153176,36,130.490435
-85.484499,89,130.677191
-3.244635,14,130.709028
-25.882576,18,131.267126
-10.224831,22,131.317495
-57.604932,62,131.446409
-34.076534,23,131.491527
-86.863842,32,131.553183
-28.280565,25,131.607608
-17.927419,22,131.65565
-921.100747,1000,137.659031
-36.166582,28,137.718859
-6.640555,11,137.74272
-22.113911,24,137.795051
-821.971545,1000,140.497595
-0.478475,7,140.513371
-16.661101,15,140.545468
-2.175694,29,140.608041
-59.520843,72,140.763158
-42.399011,40,140.849364
-22.943631,24,140.901328
-34.072649,37,140.981274
-24.067841,38,141.06353
-16.781977,24,141.113949
-39.649129,89,141.284903
-27.737499,37,141.357026
-245.077116,388,142.256629
-13.647978,19,142.765326
-18.442792,41,142.844464
-66.766434,70,142.979242
-133.39106,120,143.213059
-56.294632,85,144.843409
-8.584765,20,144.896793
-1.250524,23,144.95742
-19.825136,22,144.99988
-817.000477,1000,147.77783
-64.812567,85,147.958042
-18.099995,14,147.987906
-26.709695,14,148.018953
-4.228475,19,148.060124
-50.190526,51,148.170543
-21.585495,26,148.226706
-23.347068,20,148.270139
-78.320558,119,148.526223
-11.096621,16,148.560414
-36.969641,24,148.611854
-76.30739,90,148.805416
-68.995431,41,148.893634
-23.33735,34,148.967227
-67.393353,63,149.103724
-794.385085,1000,154.784421
-14.004264,12,154.810657
-799.935188,1000,157.574253
0.63903,38,157.662161
-7.136336,20,157.702557
-5.353284,11,157.724529
-31.697362,47,158.447081
2.865374,38,158.522294
-26.990974,48,158.615021
-155.881938,233,159.081698
-28.529047,25,159.129356
-6.116112,13,159.157881
-15.719856,22,159.20134
-27.855784,36,159.287261
-26.294614,19,159.334885
-819.967648,1000,163.600917
-114.847423,101,163.817096
-17.070103,14,163.846801
-3.916701,8,163.863968
-15.549739,13,163.892052
-20.846512,39,163.975487
-16.255554,26,164.03058
-21.345815,37,164.110009
-18.711915,18,164.148609
-29.314977,36,164.227036
-37.730953,27,164.287326
-15.172549,16,164.323316
-2.616166,53,164.441812
-24.731233,11,164.466339
-17.411319,68,164.618807
-40.309198,24,164.671994
-11.576486,12,164.699525
-19.603344,19,164.74205
-74.312687,44,164.84079
-18.934651,23,165.506369
-1.510461,15,165.538364
-17.726657,12,165.56388
-18.815443,22,165.610912
-12.092924,7,165.626059
3.093848,76,165.787893
-9.762653,9,165.807249
-19.304705,50,165.914374
-58.59104,66,166.05451
-65.886229,67,166.196852
-11.481559,21,166.241835
-10.688585,35,166.31646
-26.394371,23,166.365066
-18.913012,40,166.449689
-17.064219,16,166.483596
-418.282608,562,168.316138
-18.619412,85,168.496217
-1.886778,39,168.580188
-82.692971,110,168.816884
-11.855692,14,168.847336
-17.912474,13,168.875527
-48.68684,26,168.93154
-40.974484,51,169.041278
-70.264613,122,169.304215
-27.853047,23,169.353684
-5.035969,14,169.38391
0.67532,21,169.428926
-70.99638,88,169.61876
-737.68088,1000,173.556519
-7.178423,20,173.596335
0.993805,58,173.735264
-35.234934,23,173.793455
8.360346,13,173.826685
-14.959986,13,173.859473
-18.497365,15,173.89796
-83.133331,105,174.150811
-19.692904,18,174.185691
-14.342774,18,174.220765
-18.067489,36,174.289561
-8.351059,28,174.343052
-13.394594,8,174.358234
-22.91495,28,174.412584
-11.102314,14,174.439684
-4.433484,15,174.468934
-62.357834,49,175.054026
-7.288586,42,175.13656
-4.181704,38,175.209215
-0.333827,21,175.249515
-50.477326,31,175.309313
-5.504031,30,175.366777
-0.415392,11,175.387509
-26.622988,32,175.448851
-38.105176,31,175.508293
0.377772,22,175.551458
-656.025506,1000,178.699981
-32.672562,39,178.777625
-25.577068,17,178.811574
-13.183769,13,178.839553
-55.322096,69,178.988236
-28.879123,35,179.063744
-17.077799,46,179.162146
-1.987749,28,179.222006
-2.171917,26,179.278123
-68.866904,49,179.383362
-6.974068,65,179.527007
-12.066988,16,179.561869
-5.951812,20,179.60638
-24.595394,23,179.6567
3.920206,23,179.708074
-15.536736,15,179.741951
3.200029,20,179.786267
-11.379424,32,179.857093
-3.017802,11,179.880955
-16.969542,41,179.971219
-41.832919,50,180.082835
-19.672907,25,180.139004
-38.089474,60,180.272787
-33.828562,42,180.367049
-8.413038,14,180.909599
-20.119266,22,180.956089
-28.753895,79,181.124588
-20.529251,35,181.199281
-15.090098,14,181.229519
-42.243231,48,181.332166
-25.837762,43,181.423176
-16.275654,14,181.453518
-29.965083,32,181.521993
-28.39871,22,181.568743
-736.849425,1000,184.383754
-14.206146,13,184.411529
-12.947151,27,184.469396
-17.349879,19,184.509718
-27.861161,20,184.553068
0.245637,20,184.596035
-23.892702,21,184.640923
-35.745276,26,184.69686
-11.712642,20,184.73939
-3.909001,12,184.765117
-51.795322,91,187.017999
-5.432886,13,187.045852
-11.746727,14,187.075724
-14.535545,12,187.101093
-3.926037,26,187.157024
-28.936848,32,187.225533
-46.871073,70,187.376227
-73.103742,69,187.523147
-20.851127,34,187.596181
-6.742732,12,187.621274
-690.527546,1000,190.374214
-106.079546,147,190.677109
-71.431255,72,191.592918
-19.370575,12,191.620224
-43.358059,98,191.821653
-15.827585,22,191.86879
-3.90683,14,191.899462
-34.419442,22,191.947963
9.702607,72,192.088401
-7.210193,15,192.117403
-42.54621,91,192.307633
-8.450062,14,192.339131
7.422804,93,192.545666
-28.976273,34,192.619123
-15.489311,12,192.645638
-0.395108,10,192.668196
-12.505732,25,192.719544
-35.592349,34,192.791919
-16.735332,26,192.844179
-714.567995,1000,196.387799
2.979387,16,196.422575
-11.333564,17,196.459104
-5.824551,41,196.546429
-31.020325,50,196.653204
-36.96212,36,196.731441
-0.70602,15,196.763792
-1.229564,14,196.794043
-34.93412,55,196.912969
0.536606,23,196.962555
-91.077006,122,197.232346
-26.529558,26,197.290833
2.140907,12,197.317827
-8.462186,11,197.84181
