#{"t_start": 1787570596.99589, "env_id": "Humanoid-v5"}
r,l,t
127.389143,28,8.714086
74.723784,17,8.744049
76.447475,17,8.774008
85.687431,19,9.174763
76.244726,17,9.204716
226.196899,46,9.285562
176.733018,39,9.354841
157.495319,34,9.416336
258.83271,54,9.513931
75.113914,17,9.544828
82.61405,18,9.578957
157.466726,34,9.643357
75.542421,17,9.673923
99.812574,23,9.715726
143.457671,32,9.776794
74.578402,17,9.807779
108.27334,24,9.851893
137.498974,30,9.912921
96.197283,22,9.967157
147.333018,34,10.032692
140.386947,32,10.092412
80.903483,18,10.126309
107.441353,24,10.17061
86.349196,19,10.206556
128.652431,32,10.750286
161.526696,35,10.837152
133.757942,29,10.900009
72.773997,17,10.932821
140.308232,30,10.99937
182.908454,40,11.080782
204.183701,45,11.168857
144.637413,32,11.233233
165.210679,38,11.306681
130.954338,29,11.362208
106.996276,24,11.407544
188.149865,39,11.483373
69.584072,16,11.513581
101.661889,22,11.556729
149.761446,32,11.619765
187.667671,41,11.702384
71.253713,16,11.731506
85.481817,19,11.767846
81.217199,18,11.803147
90.02768,21,11.841724
75.290564,17,11.8772
81.825888,18,11.914096
103.883862,23,11.964523
156.549594,39,12.043901
166.851609,37,12.122703
80.672183,18,12.161114
99.760717,22,12.210982
107.464566,24,12.265209
148.183611,35,12.345422
124.815203,27,12.400684
74.85391,17,12.438963
141.081315,29,12.499738
102.459349,23,12.54808
86.535788,20,12.589822
76.361881,17,12.628388
86.16309,19,12.667594
106.93188,28,12.724204
87.428306,19,12.766175
199.147853,43,13.54252
208.92787,45,13.637198
103.095902,23,13.689687
100.04708,22,13.738713
132.078999,27,13.79475
105.074158,23,13.844179
126.935473,28,13.907686
129.798275,33,13.97758
92.762653,20,14.019634
94.852147,21,14.063387
91.518073,20,14.103103
80.946452,18,14.138939
80.718582,18,14.175643
71.502065,16,14.207967
148.318364,33,14.279118
152.916179,33,14.347788
108.252902,24,14.396135
122.046997,27,14.448836
99.575506,22,14.49115
86.454763,19,14.527844
129.229839,28,14.583056
75.924698,17,14.618698
93.772096,20,14.669715
75.928434,17,14.713089
90.264879,20,14.762482
161.253918,37,14.853785
76.35756,17,14.894654
138.633733,31,14.984682
73.256845,17,15.027351
192.102767,43,15.146444
96.115004,21,15.20587
71.675757,16,15.250797
71.369323,16,15.294945
140.887366,29,15.364007
92.034162,21,15.410672
83.862921,19,15.452355
89.783815,21,15.506598
134.298666,28,15.578554
133.882618,30,16.348635
92.628881,20,16.395996
108.503407,26,16.457258
90.240867,20,16.501148
188.700796,44,17.350612
112.389466,24,17.416196
97.72984,22,17.478345
80.960848,18,17.531109
101.120671,22,17.595452
146.067363,32,17.696981
95.865864,21,17.746846
100.93597,23,17.803801
161.157848,35,17.879731
116.315566,25,17.940931
144.931336,31,18.01822
131.601333,28,18.115803
140.868131,31,18.223143
111.834551,27,18.296784
173.899484,38,18.413099
178.780988,40,18.530112
92.449318,21,18.587953
130.841586,28,18.671884
91.010233,20,18.727557
158.188448,35,18.826252
242.652998,52,18.946431
143.390067,32,19.031906
75.927944,17,19.0707
149.91654,32,19.144274
127.988211,28,19.210528
92.231778,21,19.259978
183.289516,39,19.343679
81.085017,18,19.384246
94.911569,23,19.431571
111.465445,26,19.489425
168.947552,35,19.576066
75.792528,17,19.614839
142.852339,30,19.690456
147.255249,33,19.769855
87.81201,20,19.813806
136.046973,28,19.877176
101.220914,23,19.928408
144.686811,33,20.543853
234.179885,49,20.658717
182.324518,44,20.76519
107.970087,24,20.817677
269.196583,54,20.941437
208.895621,46,21.044466
103.160485,23,21.092859
86.755851,19,21.134905
104.541082,24,21.19055
181.678476,40,21.279197
174.581104,37,21.359569
100.588621,22,21.406695
221.438252,48,21.509463
93.154725,21,21.564578
81.459274,18,21.612222
145.436925,32,21.696297
150.621234,33,21.782696
84.729311,19,21.834738
71.852714,16,21.881597
84.601446,19,21.941851
147.632559,30,22.028831
238.873896,50,22.149937
129.929432,28,22.21271
222.571122,49,22.325998
158.66941,36,22.405666
116.704236,25,22.459739
118.213591,27,22.519996
109.982454,23,22.571821
114.611298,24,22.626196
211.058902,45,22.723705
182.90935,38,22.807504
76.091263,17,22.844991
117.808347,27,23.462876
175.864634,37,23.545988
247.749481,52,23.663098
181.995476,42,23.7587
252.715013,49,23.867054
98.126444,22,23.917254
81.181613,18,23.963736
165.708912,35,24.040847
185.401834,39,24.126059
79.430881,18,24.165598
146.034997,33,25.231166
148.191368,31,25.298155
256.538411,54,25.424022
214.543738,45,25.522533
139.855401,34,25.60175
126.202113,29,25.667643
90.101795,20,25.71289
192.26168,48,25.819553
175.370086,37,25.904938
139.370327,30,25.973719
122.043231,28,26.032973
160.337344,36,26.1147
221.244931,46,26.216857
238.330748,52,26.334676
221.797036,46,26.450002
331.628817,65,26.610583
80.77939,18,26.650522
107.821273,26,26.710513
150.136656,33,27.37438
105.538216,24,27.429633
128.547499,28,27.493229
274.972167,61,27.634264
179.558657,41,27.743367
231.676641,47,27.8558
189.293528,39,27.944559
76.712936,17,27.985293
177.251465,37,28.081737
178.294199,38,28.173727
113.235127,25,28.234724
74.465214,17,28.278823
173.733536,36,28.38678
121.836138,26,28.466681
83.600955,19,28.516987
134.954971,30,28.596862
225.720027,46,28.728154
244.481982,52,28.872047
285.611081,57,29.017853
127.008249,29,29.090795
221.486663,45,29.20963
164.142937,38,29.299197
104.563962,23,29.354566
199.996347,43,29.462485
172.747767,37,29.564622
102.151545,22,29.632422
174.158489,37,29.721419
314.320792,67,29.869499
329.24109,67,30.757407
124.053894,26,30.828034
101.999752,23,30.888216
92.054616,20,30.941303
238.219965,55,31.071505
182.400145,40,31.174321
184.994456,41,31.285756
89.518887,20,31.335479
301.181341,62,31.488489
130.901227,30,31.567421
195.474311,40,31.67419
214.716132,46,31.799086
241.785783,51,31.952392
182.67162,38,32.065581
110.567592,24,32.133764
211.718193,44,32.239403
86.882488,19,32.280185
181.564033,40,32.371074
110.665684,25,32.427753
190.700159,43,32.530585
217.158156,46,32.637201
288.360816,59,33.791741
403.094114,83,34.042635
148.11316,31,34.123475
327.042443,75,34.321644
272.134627,60,35.252473
179.770335,36,35.337656
220.534635,49,35.453091
171.112159,36,35.536054
142.000714,31,35.606448
234.82623,50,35.724844
90.34639,20,35.772463
297.900237,59,35.912295
266.8655,53,36.036297
147.784007,32,36.113396
316.014878,63,36.274215
117.470537,26,36.346943
214.187899,48,36.48609
248.96499,52,36.6131
401.284877,85,36.863264
243.407147,52,37.012168
156.372108,36,37.11718
218.898451,48,37.26638
157.394155,35,37.3607
153.121178,33,37.449555
296.175311,63,37.653436
336.803696,80,38.72095
182.813834,41,38.841679
232.422392,49,38.995336
102.071201,22,39.064398
318.362496,64,39.253501
209.997657,43,39.369592
206.838811,44,39.47156
276.563146,59,39.610561
165.504295,37,39.695166
347.369262,73,39.881619
125.196383,28,39.964354
229.482875,48,40.098018
315.521168,64,40.270563
299.866406,65,40.438435
283.343298,57,40.575584
210.740982,44,40.700845
276.546025,62,40.85082
269.859256,57,40.982239
231.274302,47,41.090265
301.895904,59,41.23632
237.608442,50,41.37379
252.889093,50,42.145735
317.962794,62,42.338505
171.843712,38,42.446474
235.093352,50,42.586416
208.820019,42,43.304585
231.142729,49,43.419977
367.652619,70,43.579715
276.125968,59,43.71489
254.966707,58,43.85636
292.92632,58,43.99798
249.117349,51,44.121233
248.735872,51,44.248747
363.042597,71,44.411913
240.566494,55,44.547292
295.573323,59,44.695324
236.492631,56,44.835654
165.158172,38,44.931758
296.264592,59,45.081208
323.532471,62,45.800432
254.558524,55,45.955058
91.663079,22,46.01578
209.645848,45,46.145107
370.21144,78,46.345835
287.950168,72,46.512041
157.73963,37,46.594398
182.349441,39,46.690202
246.635921,49,46.812421
191.4596,42,46.912239
204.476202,43,47.008011
205.141745,45,47.108844
227.001913,54,47.236507
269.29218,58,47.370193
188.238713,42,47.464319
302.468435,61,47.612628
175.871856,41,47.709027
240.323345,51,47.831829
286.538728,60,47.970489
284.421886,56,48.102051
265.573507,56,48.241348
351.445578,69,49.141934
261.523814,56,49.294696
189.570995,42,49.396965
397.083063,77,49.595405
329.670025,75,49.789879
293.178626,59,49.939684
117.369318,25,50.002848
225.674487,48,50.11794
474.72297,91,50.330264
437.172575,85,50.533814
275.160928,54,51.239662
361.844734,86,51.451658
323.180016,65,51.602293
336.432189,79,51.837274
403.74006,89,52.094257
404.679269,78,52.971414
351.379471,72,53.149175
223.130508,51,53.273221
307.566894,61,53.422986
339.740317,69,53.587255
272.353175,54,53.724931
276.61634,63,53.873874
532.874566,104,54.12295
368.337976,70,54.289286
253.384313,50,54.404543
209.846561,42,54.50796
378.210044,84,54.70965
378.906861,75,54.908137
345.68524,69,55.086288
279.304244,57,55.230042
247.487496,51,55.361058
242.192163,56,56.188258
456.987939,89,56.402497
333.184624,69,56.564987
246.417258,52,56.689163
242.386192,47,56.806593
311.465695,72,56.974895
276.648116,59,57.113979
377.899834,79,57.308797
339.920825,69,57.476361
282.724316,55,57.603745
247.191489,52,57.726562
284.417661,57,57.872651
501.747205,99,58.13372
126.781239,28,58.203027
264.377672,53,58.331831
259.25097,54,58.473854
305.133597,71,59.359978
255.25934,55,59.488727
267.349897,55,60.162247
271.737265,56,60.292823
274.491324,58,60.436692
386.646444,87,60.648004
191.726864,43,60.750024
289.860908,62,60.897364
272.346649,55,61.030695
299.856891,58,61.176666
416.140346,86,61.396891
376.531642,75,61.594223
485.080093,97,61.844476
335.451889,79,62.052368
552.5631,107,62.329618
254.840971,54,63.135654
314.468386,65,63.303148
301.608439,58,63.443565
301.693655,60,63.584106
305.306595,60,63.728191
408.594182,83,63.927846
341.786835,75,64.109229
243.159281,50,64.226746
194.334211,40,64.324327
323.074595,64,64.476398
382.028006,81,64.663648
317.668778,62,64.810933
348.965139,76,64.998381
423.405041,89,65.225672
208.210067,46,65.350672
334.616537,71,65.532401
226.074459,49,66.34717
345.805768,71,66.533612
422.355679,81,66.729627
469.118075,90,66.950056
294.258455,59,67.091367
264.300627,52,67.214223
414.818013,88,67.43083
342.261291,67,68.181599
251.558328,56,68.31696
390.579518,76,68.508949
349.384521,77,68.70966
263.414889,54,68.854494
319.017497,64,69.021364
262.553458,55,69.197554
450.318145,89,69.451913
351.276015,73,70.246959
294.379881,58,70.391177
311.116644,66,70.555038
288.208745,56,70.694987
289.256537,56,70.832725
515.677414,102,71.081182
222.297031,47,71.197409
270.154892,52,71.322673
361.213308,74,71.500992
441.39676,88,71.715184
273.969838,55,71.847172
598.983022,113,72.14087
373.488344,77,72.332003
332.739323,66,72.511594
437.162006,86,73.261978
290.421819,67,73.450874
385.897768,72,73.668659
380.145151,79,73.884975
321.167938,65,74.047325
342.304828,68,74.214437
413.079122,87,74.423881
343.385095,71,74.601835
284.837956,58,74.7449
320.816261,63,74.895828
298.102876,59,75.038558
445.067415,89,75.256428
298.37184,60,75.409777
363.286218,71,75.599528
348.0291,69,76.511516
356.14793,72,77.476355
398.170133,86,77.69061
474.254289,94,77.92138
278.668514,55,78.051634
288.048925,57,78.193146
283.57516,57,78.331335
418.863792,81,78.538488
300.112315,60,78.686523
451.684151,97,78.943159
481.191645,111,79.227077
363.694193,84,79.44312
265.683555,52,79.578977
330.272147,74,79.777819
465.203461,99,80.69066
377.902067,83,80.933874
540.076341,112,81.229615
524.29236,110,81.50654
480.369127,113,81.794963
327.571684,67,81.959103
243.555558,53,82.089888
284.132214,57,82.238636
256.972088,54,82.377035
488.819102,115,82.66247
360.923946,74,82.849435
376.816245,72,83.039188
355.852819,73,83.924486
396.982813,82,84.166522
312.485495,62,84.341961
288.568831,57,84.485897
269.389627,62,84.646021
380.039728,83,84.853342
291.33233,58,84.999286
320.971406,63,86.019876
299.346198,60,86.169206
240.414354,57,86.317712
350.750891,69,86.518648
346.971697,68,86.700202
272.615658,62,86.851877
340.992572,70,87.034076
494.761323,103,87.32064
411.942016,82,88.326457
365.440474,72,88.533292
383.384015,82,88.750337
348.313388,74,88.932687
325.752487,65,89.097073
423.214018,84,89.308555
355.830089,69,89.490999
418.390159,83,89.711152
450.695062,100,89.961323
315.045849,62,90.123702
262.565784,53,90.256608
464.601959,101,90.515132
262.945611,62,90.673481
415.257918,79,90.88378
359.223646,69,91.897013
248.655301,52,92.033074
245.796672,51,92.178546
365.180792,73,92.371928
244.433541,51,92.506367
520.306565,107,92.786295
348.128198,70,92.966791
309.763224,61,93.130893
316.422267,61,93.286695
306.137556,65,93.452433
441.110476,89,93.680511
400.151607,77,93.887928
248.332245,51,94.023648
627.271619,132,95.223101
403.668711,78,95.982959
356.403023,69,96.167762
298.465762,61,96.330339
271.92453,58,96.477147
348.064049,68,96.655786
312.874271,62,96.820508
442.996118,88,97.052553
279.674133,66,97.224927
263.187816,53,97.368154
361.276452,80,97.571003
413.108839,84,97.781827
304.368573,60,97.952039
308.868938,61,98.116134
378.845394,72,98.308603
565.981906,117,99.368445
354.434968,72,99.543881
285.960962,56,99.686436
359.227078,73,99.87411
315.541205,64,100.036544
274.58631,55,100.182237
365.109295,70,100.359101
312.065354,61,100.516176
288.737385,61,100.672335
187.460094,42,100.773577
496.79675,101,101.026895
374.381754,74,101.228126
322.158053,66,101.411443
350.842875,69,101.589379
532.911605,108,101.868802
322.268164,65,102.735116
377.9327,75,102.922967
348.97047,70,103.099168
561.306107,121,103.401548
326.643929,66,104.249645
308.780629,61,104.399607
208.556795,45,104.511841
440.082485,85,104.733347
423.855558,88,104.96168
317.45851,67,105.135441
336.432127,66,105.305678
267.177349,58,105.457121
449.437571,103,105.727183
527.710371,110,106.714096
367.122308,70,106.886851
267.272697,53,107.017445
456.225312,93,107.251463
307.059277,68,107.432731
365.005214,72,107.614533
274.513472,65,107.77351
298.082291,69,107.945812
444.546914,98,108.187462
342.615694,83,108.385364
339.987813,66,108.544095
262.558364,58,108.687019
327.205544,66,108.855797
481.731947,98,109.100113
297.238584,66,109.993705
325.002855,74,110.172089
493.84517,105,110.424829
443.701988,87,110.63927
346.479353,71,110.80938
322.540922,70,110.978205
575.7349,115,111.261483
344.390165,66,111.418794
291.387233,64,111.576038
447.392748,85,112.434425
269.014018,65,112.610992
479.405273,93,112.918221
367.081386,73,113.130306
440.577067,86,113.869079
325.375267,65,114.030976
554.496314,121,114.347172
259.183576,54,114.483392
354.290557,79,114.681872
351.474885,71,114.851127
545.736606,109,115.126532
461.111549,92,115.352079
409.484905,79,115.547037
418.414252,81,115.746193
383.479694,91,115.97837
406.253338,92,116.211725
364.015698,69,117.080469
474.755064,94,117.320961
346.935924,69,117.493406
289.057847,56,117.633635
339.089284,68,117.802319
267.330117,64,117.955099
436.154951,96,118.189139
359.71499,73,118.378308
271.438621,55,118.515013
456.228955,100,118.767843
298.665589,61,118.924377
526.207697,111,119.222167
339.481749,70,119.407218
387.840727,76,120.254375
345.981232,75,120.468118
421.458729,90,120.685819
556.286492,110,121.580643
431.330242,94,121.806777
345.813392,69,121.978397
374.523946,77,122.167025
238.160178,49,122.2861
391.922589,85,122.510869
374.990529,74,122.706525
342.743129,80,122.91539
196.976695,42,123.022163
320.017044,67,123.195448
323.275794,64,123.367149
383.05243,77,124.163942
481.756993,102,124.445334
261.274252,58,124.588651
419.865658,84,124.802161
346.788605,75,124.988468
370.933516,75,125.180585
465.591356,92,125.412912
402.904227,81,125.636915
375.989697,80,125.839904
326.835,64,125.995832
404.055079,83,126.20024
445.735243,85,126.415011
428.548314,84,126.619983
354.458838,68,127.36814
412.71321,85,127.61733
293.15642,58,127.767154
512.350681,116,128.054772
381.989013,90,128.270844
299.108659,58,128.412304
360.113219,72,128.588777
325.969244,62,128.737746
471.505546,107,129.670843
342.360913,67,129.843108
676.438849,141,130.194617
480.561086,96,130.492529
588.557971,126,131.399572
305.682766,64,131.556493
362.775062,71,131.73465
352.999598,81,131.940095
359.544636,79,132.138277
344.723699,71,132.311609
297.597072,63,132.465171
565.733116,109,132.730556
520.691465,105,132.993403
388.437126,76,133.189662
475.238151,96,133.443434
306.268669,62,133.61535
368.518625,73,134.332472
584.3351,124,134.698752
415.408854,84,134.918419
419.648367,90,135.134261
311.153836,73,135.313841
411.038315,86,135.521932
396.412754,79,135.716076
510.320044,102,135.964925
353.897909,77,136.152195
295.908025,60,136.302996
435.179419,87,136.511419
396.304049,80,136.706835
462.572982,94,137.500207
435.034298,90,138.470173
427.347537,99,138.716007
321.057815,64,138.881072
327.658621,65,139.046617
338.093176,69,139.216784
381.275023,80,139.426544
436.945389,85,139.653543
299.618864,68,139.830913
577.353186,114,140.138606
400.594203,80,140.349636
602.711882,117,140.650659
336.140187,66,141.522523
593.588752,120,141.878006
325.852042,62,142.039379
374.338259,74,142.222833
354.198544,75,142.417575
355.953241,86,142.633151
358.575393,78,142.819882
493.371631,101,143.069771
308.899956,61,143.21543
446.201226,94,143.452842
364.28692,73,143.628842
410.474364,82,143.838902
271.364619,61,143.993678
242.80147,59,144.711614
280.419268,57,144.876434
524.899714,113,145.20181
380.090555,75,145.379325
302.477319,71,145.558634
319.573736,67,145.721703
301.746601,68,145.885309
420.246436,83,146.842039
399.635816,80,147.039137
450.42992,99,147.293924
552.164936,110,147.563678
440.269324,100,147.845495
485.977481,101,148.742688
713.668327,145,149.108964
273.678536,61,149.262028
434.562029,89,149.482925
406.203543,92,149.710704
425.484061,85,149.916267
374.077855,77,150.102861
266.47731,56,150.242304
397.186481,86,150.455327
266.589989,56,150.591164
345.98063,67,150.758334
346.45559,68,150.929393
422.594234,84,151.144807
461.586624,108,151.948684
284.390946,55,152.106686
319.298225,69,152.308455
568.064541,116,152.611747
349.998739,69,152.783012
431.063249,85,152.994835
392.255395,87,153.210317
503.693574,101,153.458095
313.126716,61,153.611922
390.04112,89,153.834348
439.017988,86,154.052827
349.28366,68,154.222771
317.683024,63,155.23512
392.841938,85,156.055875
342.218298,69,156.224319
271.525835,55,156.355051
450.883619,87,156.580166
481.391771,105,156.843296
406.626496,92,157.072101
404.929914,84,157.278572
347.15025,75,157.467261
442.92011,83,157.674329
262.738952,56,157.818819
357.699597,82,158.02965
404.3078,81,158.221902
528.976824,123,159.060203
433.36979,85,159.290164
333.756798,66,159.48259
417.612389,93,159.734553
524.56876,122,160.032841
530.352151,103,160.279908
509.958351,116,160.564135
400.036784,76,160.75569
341.554539,67,160.917113
333.036086,82,161.12102
348.542174,75,161.308377
381.05972,75,161.49212
419.487303,85,162.236328
679.710075,134,162.612644
456.240127,87,162.869701
376.217941,73,163.048748
309.005056,71,164.019335
470.605929,102,164.271318
333.898497,76,164.461258
601.945532,118,164.763124
582.263743,114,165.045702
359.506467,77,165.2404
327.651701,64,165.400885
424.118528,83,166.162712
281.272172,55,166.297459
861.285417,182,166.799155
432.254359,90,167.039373
452.060159,90,167.260439
335.05073,68,167.421587
346.845944,68,167.581576
413.560544,81,167.77968
406.455732,97,168.017933
430.073673,99,168.259559
364.260756,73,168.449661
617.816835,127,169.276584
681.396402,140,169.613127
297.466201,66,169.796545
453.736414,100,170.075256
543.449629,111,170.367426
340.989707,70,170.540579
419.862667,84,170.746087
457.920642,98,170.98412
385.923132,75,171.169698
309.738735,72,172.11007
440.148327,85,172.333828
356.083122,68,172.506513
433.036787,92,173.311522
397.146471,78,173.52843
312.743116,69,173.706793
451.114693,91,173.924767
450.691282,90,174.148417
355.427361,71,174.316581
289.015793,69,174.491903
542.156208,106,174.749003
729.00784,163,175.155182
467.208462,88,175.368317
455.990625,100,175.628742
438.293047,101,176.391232
460.760164,89,176.607872
368.952713,82,176.801822
381.520364,75,176.980361
430.033344,84,177.185281
309.880218,70,177.371445
403.358531,81,177.59659
511.898021,100,177.875384
488.959073,103,178.136216
425.609914,90,178.352996
523.359355,118,178.642226
453.299083,90,179.362244
393.39824,80,179.550848
560.754838,113,179.830964
386.691817,76,180.867194
347.145632,78,181.086713
364.048475,72,181.275114
431.271294,83,181.47916
424.577142,81,181.691637
328.189136,76,181.872151
368.376337,71,182.043249
400.561779,78,182.230495
630.420303,128,182.54435
443.569035,88,183.277525
457.737704,91,183.498481
354.446845,71,183.675219
416.089601,82,183.882004
377.209567,77,184.07654
488.706554,93,184.308723
630.940509,126,184.624535
379.708583,78,184.836301
639.972394,127,185.210357
440.773705,87,185.449977
462.782299,91,185.675888
467.952385,103,186.45879
389.805566,91,186.678164
456.56829,94,186.90408
363.744467,77,187.09013
531.341551,103,187.34128
324.212104,72,187.51626
370.595371,79,187.713066
352.451233,73,187.887574
525.447854,102,188.169783
361.209383,71,189.205979
475.055668,94,189.428528
274.762061,59,189.568234
728.967002,141,190.400307
336.312017,66,190.56025
388.856524,78,190.751948
523.567804,113,191.030484
449.536575,90,191.249696
324.3797,64,191.415583
348.441286,70,191.607437
354.119056,79,191.8223
596.600605,118,192.124674
417.892862,89,192.345189
430.45769,99,192.58461
301.048653,61,192.733178
424.770037,84,193.51562
387.090799,75,193.698687
436.04647,84,193.906959
325.939712,63,194.067182
807.326867,165,194.466963
355.834634,72,194.64179
362.624897,83,194.839075
574.947862,126,195.150601
357.65348,70,195.327851
384.500179,76,195.547375
341.230704,70,195.756947
362.070587,70,195.948138
770.173348,165,196.863206
339.544488,78,197.932545
405.499423,76,198.121577
636.0182,127,198.431412
385.004065,76,198.623885
347.066801,72,198.828741
241.479627,49,198.976654
401.727157,88,199.223724
394.495646,87,199.45311
377.976218,75,199.635223
402.137653,85,199.846778
536.701107,107,200.76737
454.279228,101,201.013416
425.563332,84,201.220248
578.447782,123,201.530116
347.253212,74,201.712386
591.310289,135,202.047974
432.513785,85,202.254685
410.306719,91,202.477628
354.714903,81,202.684722
349.609013,72,202.873873
423.963335,95,203.160739
453.105259,89,204.108557
591.435024,113,204.382815
508.343074,113,204.663485
512.356969,102,204.917938
532.816983,103,205.172597
298.389654,70,205.345823
419.810397,82,206.423491
437.609305,90,206.700386
417.216946,91,206.947398
373.28814,76,207.149237
313.556574,72,207.332787
472.852223,94,208.0639
391.846385,77,208.253054
312.883934,72,208.430977
332.40209,68,208.590641
410.089627,80,208.789544
328.678058,67,208.956547
346.936315,68,209.120002
479.241118,96,209.35063
300.407018,59,209.505512
358.32722,82,209.748103
307.496652,71,209.955464
466.423696,92,210.179136
345.131422,81,210.374448
287.34745,65,210.534978
387.024642,76,211.272451
625.645412,120,211.567231
684.843032,133,211.894239
415.275186,89,212.110235
531.950106,109,212.375374
427.844871,87,212.589555
356.751768,70,212.763655
431.129192,93,213.006744
372.44033,71,213.18722
481.548962,94,213.421275
409.198316,81,213.635746
354.153323,79,215.330191
371.72318,74,215.511109
341.547184,79,215.704663
513.367462,100,215.951281
478.023627,94,216.178871
481.986436,102,216.432986
344.82824,67,216.60179
328.650708,66,216.774646
487.661009,101,217.085131
338.969592,67,217.269409
447.301686,89,217.518207
451.077359,86,217.723718
344.475134,75,218.397234
468.385236,93,218.638003
370.28261,74,218.818051
359.505373,71,218.98662
537.609386,109,219.254651
462.397632,104,219.511215
361.379848,71,219.694827
338.694302,66,219.858982
441.320903,99,220.10783
532.372381,111,220.406087
522.32525,103,220.665101
553.799709,106,221.674484
438.647353,87,221.912974
349.422458,73,222.090233
387.294829,77,222.275093
390.144373,83,222.483567
371.102971,71,222.654376
476.591018,101,223.72826
466.673185,90,223.974416
379.940201,86,224.200097
427.940283,83,224.418383
460.943737,92,224.730035
557.36257,112,225.054445
567.909184,117,225.883208
421.608034,86,226.089344
366.122923,73,226.269001
372.227441,73,226.442981
440.307386,94,226.675841
354.586406,68,226.837362
325.707986,71,227.012035
339.502845,67,227.174922
278.254335,58,227.314855
309.986837,73,227.496402
464.302424,89,227.765027
453.5511,98,228.060972
336.033133,69,228.237205
391.512346,76,229.087237
523.342518,100,229.329802
334.47246,73,229.512286
437.650692,101,229.755367
347.583838,70,229.924694
512.381955,101,230.169869
367.809584,83,230.375366
540.838197,102,230.622597
506.825456,100,230.881957
327.394767,65,231.050414
416.99822,81,231.248248
901.653437,184,233.315113
284.53937,65,233.476276
401.416003,77,233.668287
471.179233,95,233.897022
435.95309,89,234.11427
332.519059,78,234.306743
372.532879,73,234.48467
489.355849,94,234.713053
322.664551,73,234.895872
646.818755,134,235.300538
327.888008,64,235.481315
452.158634,91,235.719325
424.840708,86,236.587646
409.653945,79,236.783374
478.925309,102,237.03874
361.849822,70,237.210155
463.665979,92,237.439588
761.281162,152,237.822948
525.212423,120,238.125854
341.210162,69,238.293523
341.821257,72,238.477541
440.7092,84,238.683458
606.610981,122,239.735575
274.637668,57,239.890308
463.492652,100,240.137305
402.937826,79,240.330177
511.639415,102,240.57967
413.251437,81,241.685131
510.385729,114,241.980284
414.040911,82,242.185123
355.22237,75,242.382813
405.267185,79,242.618721
362.788925,70,242.824131
476.81701,96,243.097745
383.204191,75,243.275164
568.889822,113,244.22686
515.760903,103,244.487244
413.735163,81,244.685823
507.109998,101,244.927973
376.098171,84,245.137978
387.285252,78,245.325006
402.615458,78,245.511615
417.598042,82,245.7186
452.540849,102,245.983092
554.945419,109,246.266567
480.026842,108,247.354709
387.488206,89,247.587626
577.967688,117,247.881221
337.408716,80,248.073336
482.918317,98,248.316793
460.925685,88,248.531721
491.932562,108,248.793553
