#{"t_start": 1787570596.9999495, "env_id": "Humanoid-v5"}
r,l,t
106.120893,23,31.428911
138.25196,30,31.508604
143.644511,32,31.591784
258.828124,56,31.745245
168.774433,35,31.836771
230.648651,54,32.006304
337.816128,74,32.202573
146.273079,32,32.276618
388.569695,80,32.461533
130.067041,30,32.531065
133.476819,33,32.606045
166.213721,40,33.719654
245.254065,50,33.834741
214.15058,48,33.991078
180.034395,39,34.103671
265.503738,57,34.250992
84.023559,19,34.302541
82.642836,19,34.346398
222.861845,44,35.240456
183.067374,40,35.336468
112.768152,24,35.389692
236.525561,51,35.510555
126.072038,27,35.573246
97.733839,21,35.620474
281.412986,57,35.757354
366.37272,79,35.942649
173.446141,39,36.035074
234.740732,48,36.1503
301.108024,64,36.319736
288.307665,56,36.482603
256.000041,53,36.612539
221.358605,48,36.752372
263.639354,57,36.923419
115.316357,25,36.992801
263.709152,59,37.169086
247.75503,57,37.333186
222.26669,51,37.47449
179.878365,38,37.597939
112.706221,24,37.678165
218.68498,52,37.863273
220.903307,46,38.792374
160.204196,36,38.903401
252.978504,50,39.060929
348.965706,69,39.263097
118.677456,29,39.34185
182.470378,41,39.440767
295.665988,63,39.589295
151.326848,32,39.662623
196.148344,43,39.757832
296.480851,58,39.924012
113.606898,25,39.994998
380.443741,76,40.202978
164.268821,36,40.2977
160.945409,34,40.386493
214.816171,48,40.505224
146.308256,31,40.580012
173.241678,38,40.69042
274.724775,58,40.831191
188.421781,42,40.927733
218.913815,47,41.036938
214.43948,47,41.149597
185.608242,43,41.257725
359.434232,75,42.089079
191.104123,42,42.227942
283.766882,56,42.390903
229.983328,48,42.52776
240.566892,51,43.277197
189.248289,42,43.370639
261.405822,52,43.492097
264.583403,57,43.627458
259.222545,58,43.758391
274.457099,61,43.907488
356.989116,70,44.077167
163.902365,35,44.165549
386.580183,82,44.359611
253.284239,50,44.478403
288.521911,60,44.628519
259.916585,60,44.7796
115.87507,28,44.85005
193.210688,44,44.958824
193.887009,43,45.070718
435.832085,94,45.878129
340.700921,73,46.0854
320.97377,65,46.265536
357.3513,71,46.429347
174.47399,35,46.51053
276.140282,59,46.647282
288.351351,58,46.790917
269.850394,54,46.920697
182.179306,42,47.01267
247.878052,56,47.1401
346.059941,66,47.29419
386.84157,76,47.467039
267.834914,61,47.615622
239.937194,49,47.731946
160.453016,33,47.810797
414.920311,86,48.007356
294.066814,62,48.15898
144.098551,33,48.243417
221.502155,48,49.084442
216.831513,53,49.235491
384.321264,75,49.417916
299.685032,68,49.597138
167.809831,40,49.702096
296.262076,62,49.859532
262.489759,55,49.999217
351.866096,81,50.190362
275.658783,62,50.336402
309.932256,62,50.487233
217.37591,47,50.592843
386.784048,76,51.354783
203.85506,43,51.464569
105.166807,23,51.520133
247.142177,51,51.636893
398.56501,82,51.895535
262.059579,54,52.047843
324.774864,66,52.897655
370.723813,83,53.103892
256.974152,53,53.23424
176.650071,36,53.321488
396.498094,84,53.525688
328.835185,72,53.703375
240.476679,47,53.815774
367.465255,76,53.999388
402.821148,78,54.184294
309.451387,70,54.348537
403.180915,77,54.534364
256.401922,57,54.672503
451.425191,93,54.911199
221.256266,49,55.039447
529.895252,114,55.33162
249.604942,51,56.146264
367.786684,74,56.322586
274.506658,66,56.478753
483.498955,95,56.708089
324.665146,72,56.879462
351.71429,73,57.050656
327.373797,65,57.211957
260.170828,54,57.344403
119.61285,25,57.407018
248.559988,56,57.535719
342.077036,68,57.6977
256.485489,57,57.83842
423.036961,88,58.070222
274.34762,54,58.209501
159.846384,35,58.293465
393.296231,82,58.505857
311.502222,68,59.38074
331.916665,67,60.081538
253.749628,50,60.20267
318.640132,69,60.36661
322.095308,62,60.515704
337.986065,70,60.688301
305.033019,63,60.837355
249.359701,54,60.966664
317.206573,64,61.123446
226.101833,46,61.243651
155.410417,33,61.327345
390.527645,77,61.527868
292.390328,59,61.677267
260.515917,54,61.8178
237.510247,49,61.948873
