env,run,tag,step,value
Hopper-v5,hopper_ppo,train/value_loss,49152,0.011855937540531158
Hopper-v5,hopper_ppo,train/value_loss,50000,0.010682139545679092
Hopper-v5,hopper_ppo,train/value_loss,57344,0.010591416619718075
Hopper-v5,hopper_ppo,train/value_loss,60000,0.010382071137428284
Hopper-v5,hopper_ppo,train/value_loss,65536,0.01872985064983368
Hopper-v5,hopper_ppo,train/value_loss,69632,0.021440191194415092
Hopper-v5,hopper_ppo,train/value_loss,70000,0.021109292283654213
Hopper-v5,hopper_ppo,train/value_loss,77824,0.014702849090099335
Hopper-v5,hopper_ppo,train/value_loss,80000,0.011398439295589924
Hopper-v5,hopper_ppo,train/value_loss,86016,0.022464683279395103
Hopper-v5,hopper_ppo,train/value_loss,90000,0.009707625955343246
Hopper-v5,hopper_ppo,train/value_loss,94208,0.008011426776647568
Hopper-v5,hopper_ppo,train/value_loss,98304,0.006397109013050795
Hopper-v5,hopper_ppo,train/value_loss,100000,0.005765603855252266
Hopper-v5,hopper_ppo,train/value_loss,106496,0.0041187237948179245
Hopper-v5,hopper_ppo,train/value_loss,110000,0.0034480642061680555
Hopper-v5,hopper_ppo,train/value_loss,114688,0.0027142150793224573
Hopper-v5,hopper_ppo,train/value_loss,118784,0.0025862641632556915
Hopper-v5,hopper_ppo,train/value_loss,120000,0.0028200119268149137
Hopper-v5,hopper_ppo,train/value_loss,126976,0.0013909186236560345
Hopper-v5,hopper_ppo,train/value_loss,130000,0.0012225041864439845
Hopper-v5,hopper_ppo,train/value_loss,135168,0.001965767238289118
Hopper-v5,hopper_ppo,train/value_loss,139264,0.0010270043276250362
Hopper-v5,hopper_ppo,train/value_loss,140000,0.003121830988675356
Hopper-v5,hopper_ppo,train/value_loss,147456,0.0012174731818959117
Hopper-v5,hopper_ppo,train/value_loss,150000,0.0014669748488813639
Hopper-v5,hopper_ppo,train/value_loss,155648,0.0013646080624312162
Hopper-v5,hopper_ppo,train/value_loss,159744,0.00737187871709466
Hopper-v5,hopper_ppo,train/value_loss,160000,0.007396940141916275
Hopper-v5,hopper_ppo,train/value_loss,167936,0.00735115259885788
Hopper-v5,hopper_ppo,train/value_loss,170000,0.008711162023246288
Hopper-v5,hopper_ppo,train/value_loss,176128,0.006009344011545181
Hopper-v5,hopper_ppo,train/value_loss,180000,0.005639812909066677
Hopper-v5,hopper_ppo,train/value_loss,184320,0.004990336485207081
Hopper-v5,hopper_ppo,train/value_loss,188416,0.004371741320937872
Hopper-v5,hopper_ppo,train/value_loss,190000,0.0039330730214715
Hopper-v5,hopper_ppo,train/value_loss,196608,0.005160606000572443
Hopper-v5,hopper_ppo,train/value_loss,200000,0.00502296956256032
Hopper-v5,hopper_ppo,train/value_loss,204800,0.005513573065400124
Hopper-v5,hopper_ppo,train/value_loss,208896,0.006035367492586374
Hopper-v5,hopper_ppo,train/value_loss,210000,0.004762581083923578
Hopper-v5,hopper_ppo,train/value_loss,217088,0.08093821257352829
Hopper-v5,hopper_ppo,train/value_loss,220000,0.04974985495209694
Hopper-v5,hopper_ppo,train/value_loss,225280,0.043016452342271805
Hopper-v5,hopper_ppo,train/value_loss,229376,0.009657047688961029
Hopper-v5,hopper_ppo,train/value_loss,230000,0.006299878936260939
Hopper-v5,hopper_ppo,train/value_loss,237568,0.006453324109315872
Hopper-v5,hopper_ppo,train/value_loss,240000,0.004742599558085203
Hopper-v5,hopper_ppo,train/value_loss,245760,0.0035470756702125072
Hopper-v5,hopper_ppo,train/value_loss,249856,0.010226364247500896
Hopper-v5,hopper_ppo,train/value_loss,250000,0.017994172871112823
Hopper-v5,hopper_ppo,train/value_loss,258048,0.02019759826362133
Hopper-v5,hopper_ppo,train/value_loss,260000,0.0041982633993029594
Hopper-v5,hopper_ppo,train/value_loss,266240,0.0044026621617376804
Hopper-v5,hopper_ppo,train/value_loss,270000,0.0037692654877901077
Hopper-v5,hopper_ppo,train/value_loss,274432,0.004024319816380739
Hopper-v5,hopper_ppo,train/value_loss,278528,0.003772699274122715
Hopper-v5,hopper_ppo,train/value_loss,280000,0.012190660461783409
Hopper-v5,hopper_ppo,train/value_loss,286720,0.005199586972594261
Hopper-v5,hopper_ppo,train/value_loss,290000,0.009653136134147644
Hopper-v5,hopper_ppo,train/value_loss,294912,0.00504464702680707
Hopper-v5,hopper_ppo,train/value_loss,299008,0.003637263085693121
Hopper-v5,hopper_ppo,train/value_loss,300000,0.0030102354940027
Hopper-v5,hopper_ppo,train/value_loss,307200,0.002473284024745226
Hopper-v5,hopper_ppo,train/value_loss,310000,0.0025472622364759445
Hopper-v5,hopper_ppo,train/value_loss,315392,0.002035515382885933
Hopper-v5,hopper_ppo,train/value_loss,319488,0.002696260344237089
Hopper-v5,hopper_ppo,train/value_loss,320000,0.00307407951913774
Hopper-v5,hopper_ppo,train/value_loss,327680,0.002498157788068056
Hopper-v5,hopper_ppo,train/value_loss,330000,0.016089655458927155
Hopper-v5,hopper_ppo,train/value_loss,335872,0.0051665944047272205
Hopper-v5,hopper_ppo,train/value_loss,339968,0.0026559175457805395
Hopper-v5,hopper_ppo,train/value_loss,340000,0.002277086488902569
Hopper-v5,hopper_ppo,train/value_loss,348160,0.0021790945902466774
Hopper-v5,hopper_ppo,train/value_loss,350000,0.002825353527441621
Hopper-v5,hopper_ppo,train/value_loss,356352,0.0029780545737594366
Hopper-v5,hopper_ppo,train/value_loss,360000,0.018712108954787254
Hopper-v5,hopper_ppo,train/value_loss,364544,0.035913802683353424
Hopper-v5,hopper_ppo,train/value_loss,368640,0.002744553377851844
Hopper-v5,hopper_ppo,train/value_loss,370000,0.002189595252275467
Hopper-v5,hopper_ppo,train/value_loss,376832,0.0020235914271324873
Hopper-v5,hopper_ppo,train/value_loss,380000,0.001985534792765975
Hopper-v5,hopper_ppo,train/value_loss,385024,0.0022965664975345135
Hopper-v5,hopper_ppo,train/value_loss,389120,0.0014403226086869836
Hopper-v5,hopper_ppo,train/value_loss,390000,0.0014466231223195791
Hopper-v5,hopper_ppo,train/value_loss,397312,0.011000623926520348
Hopper-v5,hopper_ppo,train/value_loss,400000,0.003388789016753435
Hopper-v5,hopper_ppo,train/value_loss,405504,0.001499198260717094
Hopper-v5,hopper_ppo,train/value_loss,409600,0.0012369045289233327
Hopper-v5,hopper_ppo,train/value_loss,410000,0.029356932267546654
Hopper-v5,hopper_ppo,train/value_loss,417792,0.0027587716467678547
Hopper-v5,hopper_ppo,train/value_loss,420000,0.0017506784060969949
Hopper-v5,hopper_ppo,train/value_loss,425984,0.0017044920241460204
Hopper-v5,hopper_ppo,train/value_loss,430000,0.0016204374842345715
Hopper-v5,hopper_ppo,train/value_loss,434176,0.001528157969005406
Hopper-v5,hopper_ppo,train/value_loss,438272,0.0016662455163896084
Hopper-v5,hopper_ppo,train/value_loss,440000,0.0018540916498750448
Hopper-v5,hopper_ppo,train/value_loss,446464,0.0014253895496949553
Hopper-v5,hopper_ppo,train/value_loss,450000,0.0012818502727895975
Hopper-v5,hopper_ppo,train/value_loss,454656,0.0017775512533262372
Hopper-v5,hopper_ppo,train/value_loss,458752,0.0013978229835629463
Hopper-v5,hopper_ppo,train/value_loss,460000,0.001011791406199336
Hopper-v5,hopper_ppo,train/value_loss,466944,0.0010891832644119859
Hopper-v5,hopper_ppo,train/value_loss,470000,0.0012538495939224958
Hopper-v5,hopper_ppo,train/value_loss,475136,0.0010599067900329828
Hopper-v5,hopper_ppo,train/value_loss,479232,0.04484572261571884
Hopper-v5,hopper_ppo,train/value_loss,480000,0.0029958365485072136
Hopper-v5,hopper_ppo,train/value_loss,487424,0.0014683703193441033
Hopper-v5,hopper_ppo,train/value_loss,490000,0.0014413002645596862
Hopper-v5,hopper_ppo,train/value_loss,495616,0.002066755900159478
Hopper-v5,hopper_ppo,train/value_loss,499712,0.0013253630604594946
Hopper-v5,hopper_ppo,train/value_loss,500000,0.0011981851421296597
Hopper-v5,hopper_ppo,train/value_loss,507904,0.001015585963614285
Hopper-v5,hopper_ppo,train/value_loss,510000,0.0013838165905326605
Hopper-v5,hopper_ppo,train/value_loss,516096,0.0011078278766945004
Hopper-v5,hopper_ppo,train/value_loss,520000,0.0009380177943967283
Hopper-v5,hopper_ppo,train/value_loss,524288,0.0016007577069103718
Hopper-v5,hopper_ppo,train/value_loss,528384,0.001337949768640101
Hopper-v5,hopper_ppo,train/value_loss,530000,0.0012917887652292848
Hopper-v5,hopper_ppo,train/value_loss,536576,0.014484050683677197
Hopper-v5,hopper_ppo,train/value_loss,540000,0.012970044277608395
Hopper-v5,hopper_ppo,train/value_loss,544768,0.001885020057670772
Hopper-v5,hopper_ppo,train/value_loss,548864,0.0017064614221453667
Hopper-v5,hopper_ppo,train/value_loss,550000,0.0008658103179186583
Hopper-v5,hopper_ppo,train/value_loss,557056,0.0007688698242418468
Hopper-v5,hopper_ppo,train/value_loss,560000,0.013974364846944809
Hopper-v5,hopper_ppo,train/value_loss,565248,0.002828941447660327
Hopper-v5,hopper_ppo,train/value_loss,569344,0.0011951897758990526
Hopper-v5,hopper_ppo,train/value_loss,570000,0.0008998827543109655
Hopper-v5,hopper_ppo,train/value_loss,577536,0.0011164895258843899
Hopper-v5,hopper_ppo,train/value_loss,580000,0.0009436272084712982
Hopper-v5,hopper_ppo,train/value_loss,585728,0.001102583366446197
Hopper-v5,hopper_ppo,train/value_loss,589824,0.0008696209406480193
Hopper-v5,hopper_ppo,train/value_loss,590000,0.0007196117076091468
Hopper-v5,hopper_ppo,train/value_loss,598016,0.0007093980093486607
Hopper-v5,hopper_ppo,train/value_loss,600000,0.00046960473991930485
Hopper-v5,hopper_ppo,train/value_loss,606208,0.0009499631705693901
Hopper-v5,hopper_ppo,train/value_loss,610000,0.000777003588154912
Hopper-v5,hopper_ppo,train/value_loss,614400,0.0006186523823998868
Hopper-v5,hopper_ppo,train/value_loss,618496,0.000788200122769922
Hopper-v5,hopper_ppo,train/value_loss,620000,0.0006170821725390851
Hopper-v5,hopper_ppo,train/value_loss,626688,0.0007158989319577813
Hopper-v5,hopper_ppo,train/value_loss,630000,0.000772861298173666
Hopper-v5,hopper_ppo,train/value_loss,634880,0.0006353423814289272
Hopper-v5,hopper_ppo,train/value_loss,638976,0.0009292339673265815
Hopper-v5,hopper_ppo,train/value_loss,640000,0.013521138578653336
Hopper-v5,hopper_ppo,train/value_loss,647168,0.0013539815554395318
Hopper-v5,hopper_ppo,train/value_loss,650000,0.0009391806088387966
Hopper-v5,hopper_ppo,train/value_loss,655360,0.000725925900042057
Hopper-v5,hopper_ppo,train/value_loss,659456,0.0006664418033324182
Hopper-v5,hopper_ppo,train/value_loss,660000,0.0007831140537746251
Hopper-v5,hopper_ppo,train/value_loss,667648,0.00041400990448892117
Hopper-v5,hopper_ppo,train/value_loss,670000,0.0005946264136582613
Hopper-v5,hopper_ppo,train/value_loss,675840,0.0003863725869450718
Hopper-v5,hopper_ppo,train/value_loss,679936,0.00045014062197878957
Hopper-v5,hopper_ppo,train/value_loss,680000,0.0007098425994627178
Hopper-v5,hopper_ppo,train/value_loss,688128,0.0002551595098339021
Hopper-v5,hopper_ppo,train/value_loss,690000,0.0005474145291373134
Hopper-v5,hopper_ppo,train/value_loss,696320,0.0005908363964408636
Hopper-v5,hopper_ppo,train/value_loss,700000,0.000781533308327198
Hopper-v5,hopper_ppo,train/value_loss,704512,0.000791125581599772
Hopper-v5,hopper_ppo,train/value_loss,708608,0.0005710662808269262
Hopper-v5,hopper_ppo,train/value_loss,710000,0.0007305509643629193
Hopper-v5,hopper_ppo,train/value_loss,716800,0.0007161185494624078
Hopper-v5,hopper_ppo,train/value_loss,720000,0.0009029570501297712
Hopper-v5,hopper_ppo,train/value_loss,724992,0.0006569981924258173
Hopper-v5,hopper_ppo,train/value_loss,729088,0.0003997817693743855
Hopper-v5,hopper_ppo,train/value_loss,730000,0.0007303818129003048
Hopper-v5,hopper_ppo,train/value_loss,737280,0.0006023893365636468
Hopper-v5,hopper_ppo,train/value_loss,740000,0.0006254288600757718
Hopper-v5,hopper_ppo,train/value_loss,745472,0.0004045168752782047
Hopper-v5,hopper_ppo,train/value_loss,749568,0.0002840402303263545
Hopper-v5,hopper_ppo,train/value_loss,750000,0.0003224493411835283
Hopper-v5,hopper_ppo,train/value_loss,757760,0.0003848672495223582
Hopper-v5,hopper_ppo,train/value_loss,760000,0.0006343613495118916
Hopper-v5,hopper_ppo,train/value_loss,765952,0.00027779937954619527
Hopper-v5,hopper_ppo,train/value_loss,770000,0.0006195901078172028
Hopper-v5,hopper_ppo,train/value_loss,774144,0.0006648738053627312
Hopper-v5,hopper_ppo,train/value_loss,778240,0.00039481811108998954
Hopper-v5,hopper_ppo,train/value_loss,780000,0.00028740623383782804
Hopper-v5,hopper_ppo,train/value_loss,786432,0.0003284880076535046
Hopper-v5,hopper_ppo,train/value_loss,790000,0.0002757347247097641
Hopper-v5,hopper_ppo,train/value_loss,794624,0.00031649964512325823
Hopper-v5,hopper_ppo,train/value_loss,798720,0.00036589731462299824
Hopper-v5,hopper_ppo,train/value_loss,800000,0.00011628431821009144
Hopper-v5,hopper_ppo,train/value_loss,806912,0.00014052532787900418
Hopper-v5,hopper_ppo,train/value_loss,810000,0.00023181828146334738
Hopper-v5,hopper_ppo,train/value_loss,815104,0.00026018908829428256
Hopper-v5,hopper_ppo,train/value_loss,819200,0.000429250969318673
Hopper-v5,hopper_ppo,train/value_loss,820000,0.0001808654924388975
Hopper-v5,hopper_ppo,train/value_loss,827392,0.00027918469277210534
Hopper-v5,hopper_ppo,train/value_loss,830000,0.0001494032476330176
Hopper-v5,hopper_ppo,train/value_loss,835584,0.0002168422070099041
Hopper-v5,hopper_ppo,train/value_loss,839680,0.00024567332002334297
Hopper-v5,hopper_ppo,train/value_loss,840000,0.00020031086751259863
Hopper-v5,hopper_ppo,train/value_loss,847872,0.00023078803496900946
Hopper-v5,hopper_ppo,train/value_loss,850000,0.00020745204528793693
Hopper-v5,hopper_ppo,train/value_loss,856064,0.00019405763305258006
Hopper-v5,hopper_ppo,train/value_loss,860000,0.0003398719127289951
Hopper-v5,hopper_ppo,train/value_loss,864256,0.00041283067548647523
Hopper-v5,hopper_ppo,train/value_loss,868352,0.013883644714951515
Hopper-v5,hopper_ppo,train/value_loss,870000,0.0014082472771406174
Hopper-v5,hopper_ppo,train/value_loss,876544,0.0006209412822499871
Hopper-v5,hopper_ppo,train/value_loss,880000,0.0005320802447386086
Hopper-v5,hopper_ppo,train/value_loss,884736,0.0005114306695759296
Hopper-v5,hopper_ppo,train/value_loss,888832,0.01718292012810707
Hopper-v5,hopper_ppo,train/value_loss,890000,0.0005695266299881041
Hopper-v5,hopper_ppo,train/value_loss,897024,0.0003089660021942109
Hopper-v5,hopper_ppo,train/value_loss,900000,0.00027041384601034224
Hopper-v5,hopper_ppo,train/value_loss,905216,0.017202850431203842
Hopper-v5,hopper_ppo,train/value_loss,909312,0.0005385357653722167
Hopper-v5,hopper_ppo,train/value_loss,910000,0.05593987554311752
Hopper-v5,hopper_ppo,train/value_loss,917504,0.017347630113363266
Hopper-v5,hopper_ppo,train/value_loss,920000,0.0011132049839943647
Hopper-v5,hopper_ppo,train/value_loss,925696,0.0007423211354762316
Hopper-v5,hopper_ppo,train/value_loss,929792,0.0004360995953902602
Hopper-v5,hopper_ppo,train/value_loss,930000,0.0004178015806246549
Hopper-v5,hopper_ppo,train/value_loss,937984,0.00047152029583230615
Hopper-v5,hopper_ppo,train/value_loss,940000,0.0005426532006822526
Hopper-v5,hopper_ppo,train/value_loss,946176,0.0004317185957916081
Hopper-v5,hopper_ppo,train/value_loss,950000,0.0005635097622871399
Hopper-v5,hopper_ppo,train/value_loss,954368,0.00035037496127188206
Hopper-v5,hopper_ppo,train/value_loss,958464,0.012655570171773434
Hopper-v5,hopper_ppo,train/value_loss,960000,0.001098176813684404
Hopper-v5,hopper_ppo,train/value_loss,966656,0.0007488242699764669
Hopper-v5,hopper_ppo,train/value_loss,970000,0.00043021136661991477
Hopper-v5,hopper_ppo,train/value_loss,974848,0.0004618616949301213
Hopper-v5,hopper_ppo,train/value_loss,978944,0.0004698342818301171
Hopper-v5,hopper_ppo,train/value_loss,980000,0.00031820370350033045
Hopper-v5,hopper_ppo,train/value_loss,987136,0.0001614076754776761
Hopper-v5,hopper_ppo,train/value_loss,990000,0.0003016868431586772
Hopper-v5,hopper_ppo,train/value_loss,995328,0.0003274769987910986
Hopper-v5,hopper_ppo,train/value_loss,999424,0.0003533234994392842
Hopper-v5,hopper_ppo,train/value_loss,1000000,0.0002644947380758822
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,4096,22.989999771118164
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,8192,21.479999542236328
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,12288,24.020000457763672
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,16384,24.149999618530273
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,20480,25.06999969482422
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,24576,27.25
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,28672,28.950000762939453
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,32768,32.2400016784668
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,36864,33.36000061035156
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,40960,38.33000183105469
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,45056,41.439998626708984
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,49152,41.720001220703125
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,53248,47.939998626708984
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,57344,48.4900016784668
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,61440,51.88999938964844
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,65536,55.08000183105469
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,69632,56.5099983215332
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,73728,59.220001220703125
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,77824,65.62000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,81920,63.84000015258789
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,86016,64.01000213623047
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,90112,66.62999725341797
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,94208,66.30000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,98304,67.62000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,102400,69.45999908447266
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,106496,70.05000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,110592,68.38999938964844
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,114688,68.29000091552734
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,118784,69.77999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,122880,73.75
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,126976,73.63999938964844
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,131072,74.52999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,135168,75.54000091552734
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,139264,76.5199966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,143360,80.91999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,147456,82.06999969482422
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,151552,77.62000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,155648,79.0999984741211
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,159744,79.58999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,163840,77.33999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,167936,80.86000061035156
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,172032,82.54000091552734
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,176128,82.16000366210938
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,180224,82.2300033569336
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,184320,82.01000213623047
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,188416,82.0999984741211
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,192512,84.5199966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,196608,86.4800033569336
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,200704,88.5
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,204800,87.97000122070312
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,208896,86.23999786376953
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,212992,87.27999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,217088,88.87000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,221184,88.0999984741211
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,225280,85.80000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,229376,89.16000366210938
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,233472,92.48999786376953
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,237568,92.72000122070312
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,241664,90.88999938964844
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,245760,87.08999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,249856,88.91000366210938
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,253952,92.11000061035156
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,258048,89.05000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,262144,90.37999725341797
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,266240,91.27999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,270336,93.31999969482422
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,274432,97.7699966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,278528,96.33999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,282624,96.05999755859375
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,286720,93.98999786376953
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,290816,93.55000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,294912,92.77999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,299008,93.12999725341797
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,303104,95.6500015258789
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,307200,95.41999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,311296,96.27999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,315392,95.16999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,319488,94.44000244140625
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,323584,96.2699966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,327680,99.12000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,331776,100.47000122070312
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,335872,97.7699966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,339968,93.2300033569336
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,344064,93.2300033569336
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,348160,95.91999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,352256,96.95999908447266
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,356352,98.51000213623047
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,360448,97.88999938964844
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,364544,94.0
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,368640,91.52999877929688
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,372736,93.33000183105469
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,376832,95.69000244140625
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,380928,97.95999908447266
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,385024,98.4800033569336
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,389120,100.87000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,393216,101.43000030517578
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,397312,99.91999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,401408,104.08999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,405504,101.45999908447266
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,409600,103.33999633789062
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,413696,104.41999816894531
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,417792,103.12000274658203
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,421888,98.19000244140625
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,425984,100.30000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,430080,100.05000305175781
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,434176,98.56999969482422
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,438272,99.0199966430664
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,442368,99.19000244140625
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,rollout/ep_len_mean,446464,98.33000183105469
