#{"t_start": 1787497499.0808256, "env_id": "Ant-v5"}
r,l,t
-81.693314,114,67.236932
-31.212833,96,67.431325
-10.912581,38,67.504652
-8.666635,40,67.58213
-14.427097,18,67.617587
-39.599534,20,67.657096
-40.452496,24,67.70392
-96.037478,88,67.874771
-12.707956,8,67.89082
-1.656909,26,67.942358
-8.898328,13,67.968147
-247.963111,186,68.365964
-67.402409,82,68.54488
-22.119613,42,68.636425
-1089.242969,1000,71.38088
-59.223258,20,71.425679
-36.190821,46,71.525669
-9.580319,16,71.560605
-91.130533,51,71.672668
-162.693589,204,72.659786
-33.244511,24,72.71189
-21.87445,25,72.767476
-977.393949,1000,84.941125
-8.308173,13,84.966866
-24.446812,11,84.989169
-35.876686,36,85.064311
-18.074229,15,85.093646
-28.64991,28,85.155301
-42.990886,49,85.266188
-987.198131,1000,87.90314
-1000.846805,1000,100.10075
-144.395487,112,100.338582
-45.938992,20,100.377031
-8.589989,15,100.405982
-15.527579,35,100.475196
-89.588802,87,100.643222
-55.250715,41,100.722349
-20.684494,15,100.752051
-69.548251,67,100.895742
-1103.185731,1000,103.50689
-32.027578,26,103.560218
-36.537942,62,103.682796
-34.427691,42,103.772097
-56.224015,54,103.904734
-54.24863,53,104.034933
-13.66729,29,104.106498
-49.004644,60,104.252096
-19.501824,15,104.288415
-150.482441,99,104.49918
19.901353,62,105.087884
-1081.807538,1000,116.620079
-52.330571,51,117.173932
-18.780394,10,117.193217
-7.711942,13,117.218076
-12.492813,20,117.257982
-98.152476,98,117.451514
-111.546378,125,117.700531
-2.420014,65,117.833379
-17.07921,46,117.924275
-222.646798,205,118.420224
-9.883819,14,118.453568
-41.201465,41,118.553827
-21.108129,41,118.632404
-12.40095,27,118.685381
-83.002278,92,118.86214
-12.440137,18,118.897419
-77.608122,62,119.028677
-43.023744,22,119.076774
-19.765423,28,119.137457
-83.458755,98,119.845051
-36.520932,34,119.918175
-44.226298,32,119.986899
-59.189773,57,120.110346
-75.762264,62,120.243185
-32.098278,24,120.294796
-43.272299,36,120.372012
-39.907379,20,120.4151
-123.084079,112,120.641452
-47.677319,57,120.750422
-18.280007,14,120.777137
-993.479536,1000,132.523309
-91.03695,102,132.719914
-24.562249,44,132.804765
-79.847217,52,132.90394
-21.940518,10,132.922822
-21.350667,57,133.03323
-104.079866,82,133.193937
-16.465701,23,133.238877
-17.856505,25,133.291366
-66.941781,53,133.404947
-16.37415,14,133.436104
-18.498529,17,133.474887
-29.041196,20,133.519515
-6.467879,21,133.564029
-16.048892,16,133.595081
-144.024277,111,134.265723
-403.235784,360,135.099305
-26.56995,36,135.169012
-6.908573,11,135.190708
-76.727497,68,135.334496
-135.354041,98,135.544829
-7.689626,9,135.564515
-2.664243,27,135.621737
-22.784642,15,135.653864
-937.304568,1000,147.492216
-28.783325,21,147.537846
-52.894913,47,147.632386
-15.388643,22,147.678756
-49.390809,52,147.782666
-13.730179,26,147.835978
-32.722459,66,147.963968
-12.626316,29,148.029145
-141.875882,167,149.032403
-10.622041,10,149.054771
-1039.60738,1000,151.668534
-39.994662,44,151.762827
-125.539658,144,152.066481
-24.709293,18,152.106359
-8.464912,14,152.141638
-19.870249,54,152.277046
-59.383738,40,152.377987
-40.631479,39,159.475722
-70.693834,48,159.575909
-988.132373,1000,162.17625
-11.398544,18,162.215471
-11.943479,14,162.243036
-1.325322,18,162.27875
-81.935139,47,162.369862
-41.877164,61,162.489703
-11.98687,58,162.607327
-66.186255,86,162.776854
-1008.946035,1000,165.32701
-79.232664,60,165.443707
-13.557977,14,165.471288
-33.505588,46,165.560328
-38.272965,50,171.955816
-42.661064,23,171.999617
-40.411241,47,172.089375
-51.423492,24,172.135128
-111.026044,141,172.864911
-53.967274,41,172.94299
-24.86372,46,173.034357
-35.381145,58,173.14753
-139.157521,161,173.492501
-15.059204,14,173.523447
-60.993129,38,173.598155
-9.560499,14,173.625507
-40.909793,16,173.658939
-3.657416,13,173.686984
-33.460507,29,173.748967
-4.984714,15,173.778097
-9.033568,11,173.799572
-20.36182,28,173.860381
-19.749018,52,173.97476
-13.639389,59,174.118851
-33.673423,47,174.229904
-28.271317,23,174.284169
-56.163766,73,174.46061
-23.535802,20,174.508613
-11.411255,36,174.579553
-978.54613,1000,177.266257
-16.95261,11,177.293605
-14.341251,21,177.344165
-943.682732,1000,188.553885
-78.813303,57,188.672902
-22.285922,25,188.720584
-86.511064,53,189.437933
-22.320176,18,189.473042
-7.684476,28,189.528499
-18.439357,15,189.563942
-5.643505,58,189.705212
-50.426171,55,189.83762
-16.644252,19,189.882817
-954.614848,1000,192.624923
-52.786807,61,192.748249
-23.066851,37,192.828237
-12.860236,11,192.84969
-956.396751,1000,200.643285
-38.493929,30,200.701669
-16.437629,11,200.722597
-12.085015,13,200.746935
-15.716405,18,200.781172
-33.702433,36,200.849406
-54.515185,48,200.941673
-31.657593,18,200.975566
-14.672904,19,201.011481
-28.085651,41,201.090472
-37.981214,45,201.185837
-17.859355,14,201.21274
-36.101548,39,201.292571
-108.878581,76,201.447361
-23.164785,31,201.507242
-7.385831,15,201.535785
-56.764671,31,201.595502
-40.638325,20,201.634578
-19.758877,46,201.725779
-109.089265,81,201.917297
-50.310786,53,202.044577
-0.843981,17,202.085242
-26.979881,36,202.172218
-20.202443,66,202.818177
-12.800731,23,202.861926
-10.457477,22,202.905323
-54.625894,44,202.994915
-29.774839,12,203.018564
-98.98687,53,203.124386
2.110349,24,203.1707
-36.488782,30,203.231326
-2.479015,16,203.262978
-31.178015,29,203.322006
1.345659,32,203.39355
-21.199619,14,203.422083
-67.506059,63,203.553659
-9.441086,33,203.616625
-35.073936,23,203.662446
5.481452,47,203.76709
-75.014778,113,204.011123
-42.218311,58,204.129799
-18.710635,42,204.218608
-36.289985,75,204.372353
-56.797884,27,204.429222
-38.517359,25,204.481188
-18.65945,16,204.516529
-30.090379,25,204.570047
8.451319,17,204.613079
-23.371507,24,204.676345
-997.645609,1000,211.031052
-47.577574,69,211.173124
-103.600998,72,211.74739
-33.087023,31,211.809302
8.599465,30,211.870517
-49.208395,46,211.972749
-19.440476,16,212.007095
-11.234668,14,212.037127
-3.958926,25,212.090147
-38.615297,40,212.175916
-10.740098,13,212.203062
-10.584415,15,212.235037
-6.610818,28,212.294842
-52.671455,53,212.406959
-43.375314,39,212.490179
-38.946724,46,212.587911
0.282582,58,212.710918
-37.982116,46,212.808035
-19.424693,15,212.83969
-24.386387,33,212.909964
-48.428873,38,212.990193
-28.917272,68,213.132697
-6.085424,13,213.158982
-43.860616,58,213.277018
-84.491358,106,213.504915
-26.652903,28,213.561044
-28.406618,28,213.624632
-15.886451,10,213.648373
-9.47173,10,213.671821
-1004.435224,1000,217.87254
-35.576592,40,217.952179
-39.344272,24,218.00626
-28.264359,36,218.082186
-7.251037,13,218.10775
-38.43885,68,218.858874
-29.132325,24,218.904877
-21.879032,13,218.929857
-74.75421,47,219.023636
-29.924272,50,219.126572
-22.334427,21,219.167625
-57.690323,35,219.2362
-22.058635,54,219.346292
-20.221401,24,219.399299
-48.248965,40,219.484929
-4.828477,12,219.510427
-885.24591,1000,222.273573
-866.678628,1000,226.570616
-54.150445,54,226.675807
4.143733,31,226.742952
-45.401023,39,226.828092
-6.669636,14,226.856659
-75.952292,159,227.1803
-192.85489,237,227.674459
-29.602328,35,227.749733
-16.432086,13,227.777421
-36.710701,47,227.877068
-3.765991,8,227.894456
-26.547396,17,227.930496
-39.423478,27,227.987419
-15.671052,16,228.634515
-11.04587,17,228.668255
-79.154785,70,228.816279
-25.223402,25,228.869081
-4.962189,24,228.916672
-25.043614,19,228.954087
-1011.366712,1000,231.699032
-11.64149,22,231.740984
-9.917469,12,231.763585
-12.448131,42,231.844257
15.292084,53,231.946897
-8.013902,17,231.979636
-10.774324,14,232.006043
-43.565159,37,232.076658
-23.882753,33,232.140174
-11.610454,16,232.170954
-73.923011,43,232.253999
-50.142768,30,232.319093
-12.68535,13,232.344698
-22.635227,32,232.413363
-14.312115,29,233.775533
-18.403087,10,233.797571
-15.048067,14,233.825672
-12.428183,8,233.840919
-27.549067,21,233.882553
-36.968503,54,233.986119
-31.725029,41,234.06682
-47.987842,32,234.129914
13.279106,32,234.195167
-22.275553,28,234.257945
-929.487451,1000,237.032181
11.941647,25,237.08148
-22.217273,27,237.133723
-21.698731,21,237.174535
-19.563747,33,237.241593
-6.364153,14,237.268296
-58.579016,74,237.412492
-50.535114,138,238.37636
-33.196375,27,238.443979
-15.354555,14,238.479314
-49.543457,40,238.573973
-5.07838,10,238.593199
-11.985291,15,238.621671
-86.015424,103,238.822709
-14.590217,15,238.851782
-4.952972,14,238.878908
-7.169705,56,238.988727
-5.368299,16,239.020757
-29.400689,28,239.074723
-7.600455,17,239.108586
-109.49445,94,239.295521
-31.154893,31,239.356257
-13.669321,15,239.3853
-20.568861,25,239.436458
-33.827123,47,239.540711
-33.145237,21,239.585832
-16.21582,30,239.64707
-19.395179,19,239.683873
-9.914273,18,239.719085
-25.402707,19,239.755671
-6.122176,52,239.857341
-24.021031,15,239.887723
-28.779818,35,239.956694
-42.236438,31,240.019792
-3.969422,13,240.047259
-34.440733,24,240.093581
-99.003887,129,242.778609
-14.446292,22,242.826099
-16.405683,16,242.8607
-11.425053,11,242.884691
-69.523447,47,242.985393
-102.637739,110,243.216001
-11.321191,13,243.242153
-1.877783,28,243.296043
-894.900722,1000,245.908822
-6.12585,21,245.956244
-39.121841,27,246.009269
-15.636361,16,246.039931
-13.080566,40,246.117003
-54.207677,50,246.212813
-15.891868,13,246.237468
-60.160437,67,246.366468
-6.159887,9,246.383704
-12.116473,9,246.40089
-61.357114,62,246.519976
-110.902634,120,246.757577
-10.050843,66,246.889693
-10.512393,20,246.934242
-23.833664,18,246.970138
-121.595469,134,247.254592
-29.107722,38,247.340954
-870.671894,1000,251.643529
-11.842273,31,251.703778
-34.93341,67,251.834267
-22.76863,20,252.336158
-24.978697,23,252.381152
-14.524074,56,252.490148
-4.137661,18,252.529577
-81.457845,92,252.712383
-44.998496,49,252.805827
0.911259,22,252.847333
-34.363234,34,252.911386
-21.039944,19,252.947351
-29.199855,24,252.99379
-19.315237,16,253.024309
-55.551019,76,253.192105
-21.85005,73,253.373852
-11.855612,37,253.466224
-15.971394,15,253.503526
-12.918227,14,253.538708
-52.421881,69,253.685506
-27.498328,31,253.749295
-18.266085,12,253.772767
-44.528073,29,253.83042
-25.48024,19,253.867737
-3.719712,21,253.908511
11.05422,49,254.009098
-42.542116,55,254.125504
-18.195575,26,254.184
-18.700266,17,254.221266
-38.304268,32,254.286402
-3.382387,31,254.350622
-43.238591,18,254.391308
-32.991356,58,254.978219
-149.684192,209,255.405593
-60.223074,69,255.54448
-925.267287,1000,258.971912
-57.487933,73,259.159874
-55.007288,80,259.361531
-63.934271,55,259.499891
-39.710793,27,259.555357
-11.405896,38,259.62899
-22.668554,17,259.664659
-927.246781,1000,262.234859
-5.069452,20,262.273994
-151.683603,150,262.573553
-24.547966,23,262.618226
-27.76195,39,262.698091
-24.146152,15,262.72749
-23.426465,26,262.777003
-32.842008,79,262.93807
-23.875299,17,262.97067
-3.836763,36,263.038981
-53.298343,82,263.703101
-33.047815,39,263.787118
1.561355,23,263.836565
-19.197525,26,263.892651
-27.384436,27,263.950907
-19.349919,18,263.989289
-52.706041,74,264.148284
-46.477319,87,265.955761
-26.640195,14,265.983598
-1.417792,32,266.044113
-32.76248,40,266.12092
-866.949897,1000,268.842779
-15.582823,22,268.885784
-44.462188,51,268.986419
-21.234025,19,269.026232
58.581813,44,269.112654
-16.069907,10,269.134115
-128.366384,86,269.311353
-8.655075,51,269.409194
2.310851,20,269.448169
-10.05022,17,269.481494
-10.874091,15,269.514598
-10.046163,13,269.544041
-9.948512,12,269.569557
-3.533569,17,269.601666
8.922504,70,269.742194
-43.509803,22,269.784385
-16.928422,14,269.811045
6.321718,12,269.834225
-25.460418,14,269.861566
-31.049755,42,269.9443
-16.108158,14,269.971075
-12.69324,12,269.993758
-18.021439,16,270.025719
-19.811258,17,270.062151
-22.29786,24,270.109928
-8.536626,12,270.134891
-3.498494,21,270.627654
-35.094381,34,270.696866
10.810355,16,270.735899
-32.302833,46,270.846706
-37.940173,45,270.957025
8.81897,32,271.033879
-23.963266,26,271.096966
-13.04624,10,271.12098
-7.824405,16,271.15991
-17.419606,17,271.200726
-16.274508,27,271.265428
-37.035131,24,271.318938
-33.736986,29,271.380315
9.078475,53,271.492384
-19.116622,11,271.516058
-28.564109,93,271.712662
30.799404,37,271.791896
-16.664641,19,271.831369
-40.246861,31,271.898043
-55.23521,40,271.983221
-25.615746,34,272.055907
-3.624588,27,272.113645
-28.197694,42,272.203983
-77.671772,47,273.800226
-11.844583,15,273.828663
-7.652177,17,273.861441
-98.142396,66,273.988113
-31.39462,60,274.104727
0.606775,24,274.150191
-8.937965,17,274.182536
-12.56374,12,274.206258
-7.160676,20,274.246175
-23.680264,20,274.284333
-66.69734,70,274.859027
-2.144745,16,274.890335
-19.597022,23,274.934842
6.952456,36,275.005658
-20.673437,14,275.033712
-11.60299,11,275.054878
-65.464113,62,275.17694
-27.701589,21,275.218304
-52.398949,96,275.407481
-6.709811,28,275.466726
-18.603516,36,275.538405
-15.852413,16,275.57059
-9.287316,26,275.625958
-19.274907,33,275.706833
-13.8021,19,275.753632
-64.903326,35,275.83683
-38.699456,44,275.944186
-30.497211,56,276.08432
-918.368957,1000,278.819614
-16.354528,17,278.861576
-156.528777,112,279.112183
-6.524198,19,279.148591
-73.544378,96,279.332656
14.705111,38,279.40861
-8.871826,17,279.441867
-13.186788,22,279.485162
-18.342026,25,279.534347
-55.459901,50,279.636549
-3.885578,10,279.659009
-1.409261,47,280.362015
-29.76157,24,280.412448
-41.917203,46,280.509623
-23.185702,28,280.5698
-9.742376,35,281.826521
-31.92632,15,281.855812
-37.783785,24,281.901534
-8.9376,27,281.956164
6.909016,63,282.088482
2.289919,13,282.113387
-946.114017,1000,284.803196
-27.929758,30,284.860378
-7.180454,12,284.88347
-36.440813,24,284.933689
-30.419149,29,284.991312
-25.429808,35,285.072614
-2.327993,27,285.137604
-4.719547,15,285.17397
-0.320758,8,285.192832
-37.593225,31,285.266849
-4.042522,12,285.295406
-2.785075,18,285.338958
-24.545525,40,285.435741
-6.903399,41,285.534037
-27.402962,28,285.601228
-6.039977,15,285.635909
-52.69131,27,285.69067
-18.02921,18,285.724768
-22.540316,62,285.858256
0.503165,8,285.87471
-32.01445,31,285.942847
-13.364321,8,285.961302
-10.400129,21,286.008535
-12.572985,19,286.046185
-23.182025,19,286.083525
12.016639,24,286.135499
-57.807114,82,286.307034
-9.043959,45,286.394871
-30.626435,33,287.057337
-1041.16399,1000,289.423892
-10.082323,30,290.14022
-48.835901,113,290.372117
-50.678532,79,290.540954
-4.453083,21,290.585207
-21.504266,15,290.617404
-4.805276,17,290.65189
1.518834,15,290.680543
-24.473981,21,290.720168
-16.401199,30,290.776412
-6.763641,41,290.856991
-10.957928,24,290.903885
-8.567961,11,290.927059
-85.465423,42,291.008321
-50.435003,47,291.099187
-55.924213,43,291.190173
-118.065444,74,291.336645
-47.462049,26,291.386966
-5.504445,17,291.42003
-5.488876,13,291.445552
-14.564754,15,291.474443
-7.53168,13,291.499226
-20.707301,23,291.543395
-16.469696,16,291.574108
1.656554,12,291.598094
-64.261533,60,291.725874
-4.020181,11,291.747026
-12.864352,28,291.808506
9.107468,28,291.87885
-11.561043,38,291.974794
-19.36326,12,292.005189
-36.596846,31,292.083991
30.788363,32,292.164118
23.717335,50,292.890465
-1.747293,12,292.91294
3.199341,40,292.988865
-31.239543,35,293.058189
-21.520734,31,293.121097
-11.047372,12,293.144748
-4.367958,50,293.249886
-41.636712,26,293.300623
-12.353634,45,293.396899
-916.35275,1000,297.422496
-9.00862,14,297.451619
-24.195968,30,297.511431
-22.746769,15,297.550982
-52.569293,34,297.637443
-31.271191,28,297.708877
7.503709,46,297.823791
-46.421364,34,297.908968
-11.314087,19,297.956332
-69.275456,59,298.075278
-16.489699,17,298.108705
-8.114251,20,298.14689
0.197108,7,298.160009
-116.199671,126,298.405895
-81.389019,48,298.508759
-3.759218,12,298.534466
-12.526235,20,298.57289
-19.292206,31,298.63177
-40.883914,35,298.698547
-11.46906,16,298.729468
-12.83188,22,298.771379
-24.570544,61,298.888135
-55.015961,31,298.947887
-56.141524,25,298.99623
-11.28778,8,299.012272
3.940431,20,299.67872
-2.643158,15,299.709388
-7.697784,10,299.728197
-94.978204,57,299.848074
-19.383894,38,299.929629
-2.005867,36,300.002575
-39.058053,41,300.084031
4.894938,30,300.151473
-5.443683,22,300.207277
3.917023,17,300.248643
-18.41371,45,300.357891
13.988626,21,300.409237
-14.779618,45,300.51845
2.372151,11,300.545863
1.201076,10,300.569856
-19.037427,9,300.592001
-41.152728,34,300.674868
-0.399062,35,300.749219
-7.09979,13,300.773823
-16.666697,25,300.82181
-22.764732,66,300.956355
-35.591229,47,301.048396
-7.410051,43,301.143246
-25.13694,40,301.226857
-26.92756,34,301.293816
-10.665153,11,301.315808
-18.899304,20,301.357015
-19.062777,19,301.394575
-16.739598,14,301.422692
-94.784458,74,301.586955
-11.262233,16,301.61948
-33.855364,30,301.683445
0.389101,10,301.704111
-68.768111,98,302.513758
-6.394965,17,302.550557
-27.922475,18,302.588703
-26.816173,29,302.649519
-4.803885,16,302.685257
-9.305177,39,302.766973
-55.958489,98,302.972083
-8.924803,11,302.996197
-346.646189,385,304.0613
-156.631445,141,304.350555
-7.796578,32,304.41319
-20.169402,12,304.436043
0.406433,11,304.460205
-95.227906,76,304.609916
-43.80724,31,304.668668
-18.510621,16,304.699173
18.283716,37,304.770045
-25.664803,59,305.500324
-53.53216,40,305.579379
-28.062906,49,305.674025
-11.353512,19,305.710219
0.41145,24,305.756691
-802.608055,1000,308.42436
-11.226208,14,308.454801
-26.186081,24,308.502128
-59.84197,25,308.552026
-15.067249,19,308.591491
-24.692349,50,308.686725
-12.972905,17,308.719601
-10.260079,17,308.751831
2.568823,31,308.813485
-25.767058,23,308.8703
-44.33602,53,309.005784
-5.403469,13,309.039849
-8.409083,74,309.225119
-1.738917,13,309.256876
-101.010542,70,309.407813
-38.568867,53,309.509326
-2.209962,11,309.530135
-25.166817,26,309.579818
-5.748119,20,309.61789
-1.187179,15,309.647223
1.704744,8,309.662429
-24.043417,31,309.721487
-10.330034,18,309.756563
-25.9515,71,309.908892
2.934108,13,309.936857
-17.001808,39,310.020488
-23.88463,46,310.119039
-9.228426,11,310.142449
-76.938166,40,310.848507
-47.88317,39,310.931735
-0.596694,10,310.952943
-6.066801,30,311.636991
5.922112,21,311.677224
-184.004987,241,312.14846
-55.489741,21,312.194179
-4.694744,14,312.224927
-9.208319,22,312.269916
-25.207607,23,312.313822
3.154483,13,312.339222
1.391369,19,312.376676
-41.558976,20,312.416131
-31.37089,32,312.478509
-13.730138,17,312.511554
-32.609341,37,312.583763
-8.885183,13,312.609577
8.096994,20,312.649905
-67.093029,94,312.84547
-9.157671,12,312.874138
-47.640259,25,312.93415
-48.057398,48,313.048845
-6.219359,17,313.09068
-12.411799,22,313.142711
-63.502281,113,313.414278
35.761751,76,313.560239
-44.24153,36,313.630515
-75.474091,84,314.414829
-57.789072,29,314.469544
-24.460357,43,314.552907
-56.918214,43,314.635762
-8.826267,22,314.683867
-59.934606,61,314.816736
-27.9338,41,314.905917
-12.965371,15,314.935189
-7.602284,38,315.011637
-37.974755,33,315.078625
-17.194716,15,315.113067
-8.020096,26,315.171755
-3.392936,15,315.204686
9.701281,18,315.244038
-6.739072,19,315.286679
-16.212706,15,315.31755
-16.892991,14,315.345197
-39.565985,23,315.394642
-36.211643,43,315.487277
-0.615618,17,315.524215
1.799594,15,315.556429
-32.785937,29,315.61799
-62.342512,72,315.794108
-63.151246,47,315.908812
-3.988136,17,315.950037
-921.263892,1000,318.826415
9.499076,11,318.848485
-26.580682,40,318.950969
-18.225385,49,319.07622
-50.899448,38,319.177344
16.321134,26,319.243449
-29.643542,36,319.32932
1.94465,18,319.364526
-14.895402,31,319.423418
2.44768,8,319.439141
-25.658344,12,319.462382
-735.956548,785,321.657099
-11.165777,29,321.729949
-59.040413,137,322.051251
-4.401349,14,322.081938
-26.383479,19,322.118128
-20.375505,12,322.141348
-48.826992,41,322.222382
-6.205537,31,322.899092
-55.615665,39,322.974869
13.449275,18,323.012648
-902.512679,1000,326.140822
-7.038885,10,326.162549
11.03198,22,326.209435
-65.532542,50,326.315896
-13.700991,28,326.375468
2.936306,24,326.426862
-11.124274,19,326.469519
-37.62998,30,326.533704
-24.519739,24,326.584934
-14.874979,31,326.651237
-0.190136,33,326.721977
2.597546,29,326.783264
-11.586413,23,326.832326
-20.424811,12,326.858379
-0.314271,7,326.874356
-14.19586,9,326.891512
1.532301,26,326.941589
-925.014823,1000,329.645653
-15.727607,40,329.722741
-26.505014,25,329.772933
-38.845206,59,329.890898
-26.403809,41,329.971085
-32.419605,18,330.005453
-85.185514,118,330.24635
-33.691523,62,330.364357
-18.227626,25,330.412277
5.21446,49,330.50739
-2.895161,54,330.614518
0.406707,10,330.633852
-24.495356,16,330.66472
-2.820488,12,330.691083
-16.397646,8,330.708913
-10.946305,26,330.761076
0.129982,17,330.79705
-14.056143,15,330.82971
-10.52379,27,330.882987
-55.032423,51,331.620857
-0.530707,12,331.649114
-1.83043,15,331.685052
-22.925532,43,331.790299
-13.639295,53,331.917845
-9.651778,15,331.953953
-59.589291,79,332.32672
-4.105401,14,332.356751
9.762535,33,332.424653
-871.979474,1000,335.077513
12.512152,15,335.112059
-10.751096,17,335.150474
-893.559071,1000,337.874357
-16.912155,16,337.906816
-5.662092,8,337.922578
-9.035282,14,337.952554
7.112619,14,337.983718
-23.931354,40,338.062429
-4.794854,12,338.085395
-13.19442,12,338.109061
-22.787495,30,338.167612
-8.362819,8,338.183542
0.272706,31,338.249637
-16.902546,17,338.29281
-6.613573,11,338.320951
-27.230064,29,338.394617
0.508204,17,338.43805
-11.545788,26,338.503961
-14.754905,17,338.546801
23.996958,17,338.5899
-3.305528,12,338.620853
-19.697818,12,338.650696
3.603888,13,338.683374
-19.908582,36,338.758689
-14.350391,42,339.013273
-18.764876,37,339.090052
-17.764522,12,339.113097
-19.2157,27,339.164429
-7.391927,12,339.188597
-5.554325,12,339.211446
3.78194,18,339.246224
5.477157,16,339.277431
-4.603992,13,339.302588
-13.333546,26,339.35253
-32.041332,48,339.455692
-49.10653,45,339.543443
-952.490608,1000,342.321104
-12.527898,26,342.372007
-8.709224,14,342.399911
-2.382309,50,343.114082
0.918373,19,343.154552
-54.445137,36,343.225842
-44.947335,36,343.301175
54.948506,58,343.418073
0.65325,10,343.439435
-24.903493,22,343.488653
-9.929103,45,343.582367
-14.760565,27,343.638659
-6.225878,8,343.654309
24.64072,24,343.700629
0.657547,35,343.768714
-14.525969,39,343.843219
-10.933607,18,343.878961
-16.762259,14,343.905638
-7.456613,37,343.977136
-15.77719,22,344.019238
2.409429,38,344.093137
-8.61988,24,344.140006
-12.770959,21,344.180151
-7.501198,15,344.20933
-10.667659,13,344.233594
0.251218,8,344.251603
-0.729629,8,344.271995
11.071382,29,344.342322
-5.510528,27,344.407069
-43.227686,21,344.458412
-875.988673,1000,347.443415
-0.760963,19,347.489464
-2.023511,21,347.539831
-250.864887,242,348.032347
-36.022468,56,348.143998
-30.317056,25,348.805429
9.125957,28,348.865211
-17.218941,44,348.959633
24.579152,30,349.02286
-2.716306,13,349.050542
-26.258251,33,349.120792
20.659413,19,349.161631
-58.237233,61,349.292039
-23.363452,13,349.31985
-32.885376,33,349.391811
-9.000202,10,349.413488
-28.783335,19,349.453823
19.893476,21,349.499074
-33.770572,21,349.544995
-2.774643,31,349.611198
-880.085956,1000,352.340409
-4.72636,22,352.38737
8.940193,43,352.474562
-12.801702,18,352.510238
-3.594514,8,352.526304
-0.503127,23,352.575751
7.460292,17,352.612458
-1.894012,9,352.631946
-42.073975,55,352.747443
-2.960909,10,352.77014
-16.394566,19,353.136693
-845.93401,1000,355.847306
-4.847097,14,355.877977
-16.712796,26,355.928951
-8.443303,20,355.967055
-7.48204,24,356.013339
-0.050781,20,356.051261
-22.81143,22,356.093055
-6.470609,14,356.119622
-10.268477,10,356.138952
-8.561538,14,356.16558
12.403779,37,356.236076
-5.911665,9,356.253199
-0.399955,8,356.268622
-10.508418,11,356.289233
-4.489025,18,356.32407
-87.006044,225,357.422543
-4.273358,11,357.444753
-8.930375,24,357.491921
4.034924,26,357.540867
-6.301668,37,357.610869
0.992703,21,357.650892
2.394648,14,357.677479
-10.994413,11,357.700918
-18.790348,38,357.797018
-16.296397,15,357.834788
-12.766811,12,357.864598
-31.895614,31,357.942021
-2.073832,16,357.98174
-22.884545,12,358.012472
-3.356201,9,358.034758
-2.094614,42,358.138956
-60.48955,32,358.208251
-5.742497,20,358.24815
10.021953,30,358.304845
9.817532,18,358.338538
2.177568,48,358.436627
-12.987751,15,358.46605
-6.318167,37,358.536214
-6.957916,26,358.588864
4.040513,24,358.636535
-12.387499,14,358.666292
1.067524,16,358.699687
-20.529086,20,358.743924
-49.016927,60,358.86969
-1.089244,9,358.886734
-8.896711,16,358.916895
