#{"t_start": 1787497499.0843737, "env_id": "Ant-v5"}
r,l,t
-64.102073,42,84.347042
-15.701497,20,84.84144
-69.304866,73,84.985983
-1038.935512,1000,87.643156
-32.519526,16,87.674573
-30.72483,39,87.751331
-35.764717,21,87.795075
-17.03464,50,87.895833
-41.742923,25,87.945408
-24.755446,28,88.001418
-45.257361,30,88.0665
-21.950539,14,88.097671
-55.733043,40,88.188105
-91.303789,55,88.325043
-25.796233,40,88.425938
-71.818114,63,88.593358
-21.189887,14,88.630571
-174.794014,160,88.972724
-1065.782415,1000,101.056256
-15.990393,24,101.108647
-132.320275,117,101.361567
-20.544254,16,101.39607
-1020.160682,1000,104.01934
-48.011134,31,104.096056
-1.828516,12,104.125307
-58.01534,69,104.292386
-32.605099,59,104.423676
-36.912308,27,104.475827
-41.864007,35,104.54564
-88.922153,102,105.223152
-19.957136,10,105.242365
-17.384722,27,114.665954
-25.115628,11,114.687215
-11.753008,14,114.71476
-40.839269,52,114.824894
-58.816594,39,114.904006
-2.265152,9,114.9225
-84.985855,66,115.070181
-57.445232,37,115.14522
-12.27539,20,115.186215
-9.298469,11,115.216985
-62.56162,54,115.366188
-140.28566,103,115.623068
-77.503115,65,115.779641
-138.589029,115,116.011245
-59.166999,32,116.073821
-11.62721,10,116.092916
-23.069823,27,116.144604
-106.007997,100,116.350125
-43.845584,34,116.41788
-30.247963,36,116.491272
1.258758,20,116.529418
-61.532078,160,117.298514
-55.003854,35,117.369688
-58.688119,28,117.425138
-70.184251,53,117.532118
-268.636325,182,117.895107
-1019.765436,1000,120.564248
-42.990382,73,120.705227
-16.575958,9,120.722493
-98.109991,82,130.108113
-50.531639,39,130.185023
-7.9561,24,130.231516
-91.649209,82,130.390306
-8.632844,12,130.413493
-47.85239,52,130.519173
-46.776042,66,130.6491
-48.975038,32,130.71028
-47.601564,36,130.779134
-63.942158,57,130.888526
-20.987064,29,130.945107
-3.210967,27,130.997067
-9.527498,11,131.019135
-16.446903,14,131.506251
-1011.055462,1000,133.591911
-3.392036,12,133.614918
-33.884175,34,134.126156
-48.871594,80,134.292044
-101.034028,83,134.459404
-25.027506,17,134.495059
-49.106714,51,134.609818
-77.59326,54,134.745394
-24.455397,51,134.874314
-74.477206,47,134.992777
-49.292843,44,135.099749
-25.154211,24,135.146523
-48.237461,62,135.273488
-74.73527,82,135.449112
-26.540979,28,135.509049
-7.835255,22,135.556874
-8.37691,22,135.603556
-6.498213,14,135.63327
-4.445336,19,135.674322
-23.990372,43,135.762933
-982.143416,1000,147.599697
-62.241339,55,147.711286
-105.602048,98,147.908841
-66.746847,79,148.073089
-34.010791,30,148.140119
-11.281192,16,148.17254
-58.39832,88,149.006882
-42.654437,89,149.195592
-46.107295,27,149.248773
-57.509521,52,149.361831
-190.685854,132,149.627347
-16.923439,30,149.686471
-95.931584,100,149.907284
-14.076395,46,150.008499
0.050021,26,150.064009
-15.295232,31,150.130221
-125.241989,72,150.278697
-35.436794,35,150.348234
-25.531022,26,150.39989
-20.928595,16,150.43152
-7.769505,14,150.459786
-79.600273,112,150.686184
-5.403444,13,150.714689
-39.793276,32,150.784694
-19.702597,26,150.840266
-21.34599,31,150.911491
-204.158482,172,151.797888
-108.703261,105,152.023503
-8.997056,13,152.047886
-98.207108,86,152.253459
-24.703051,27,152.321627
-14.033612,19,152.369579
-69.481052,62,159.515698
9.718479,25,159.568352
-15.966797,16,159.60198
-21.708761,28,159.660752
-28.318494,37,159.739499
-89.459019,100,159.952616
-37.558523,48,160.055087
-30.718866,30,160.12475
-38.594672,33,160.191318
-88.115276,103,160.401951
-43.658729,32,160.462921
-7.292987,17,160.495698
-59.934256,74,160.639128
-51.62522,43,161.188547
-19.286553,33,161.251479
-11.243718,19,161.288264
-52.140079,61,161.404466
-971.105954,1000,163.957636
-76.229333,48,164.053809
-892.786354,1000,172.886514
-38.025906,20,172.92473
-25.481929,31,172.984881
-0.68857,25,173.034859
-48.093557,76,173.184815
-100.032289,71,173.336287
-3.364423,30,173.401525
-153.842129,168,173.753554
-31.6384,22,173.796378
-39.847899,61,173.925694
-164.428763,148,174.281017
-0.412308,108,174.536252
-19.147544,15,174.564955
4.415773,24,174.612139
-34.279115,22,174.661295
-6.703294,11,174.686116
-16.57962,17,174.72304
-47.959621,58,175.466362
-1.454868,12,175.49165
-944.913468,1000,178.236312
-20.611078,13,178.262186
-4.592599,19,178.29817
-17.252932,23,178.342658
-10.203034,20,178.382051
-74.665684,55,178.488917
-29.188696,40,178.566534
-26.91807,13,178.591378
-131.319567,128,187.407037
-17.638119,14,187.438452
-8.748616,14,187.466468
-30.586688,35,187.533673
-55.775874,51,187.632782
-109.857961,86,187.800255
-48.49098,55,187.908176
-30.018678,26,187.960438
-14.564463,10,187.979443
-34.73534,24,188.024844
-27.848763,32,188.094349
-34.523979,39,188.167828
-19.641059,16,188.198731
-13.528844,33,188.261639
-100.876412,85,188.425125
-28.520652,14,188.452822
-102.176725,56,188.566629
-124.400888,66,188.699499
-10.533932,17,188.732746
-118.71638,74,189.490891
-61.7674,56,189.61905
-17.986852,15,189.655508
-5.633825,14,189.689586
-37.332114,114,189.964087
-55.235997,88,190.168914
-57.410165,75,190.327172
-27.700238,45,190.421881
-122.916063,125,190.685193
-61.492324,71,190.837182
-33.703326,19,190.877793
-11.242302,13,190.905349
-20.8311,90,191.099229
-11.310877,11,191.121702
-11.312822,16,191.152498
-78.549499,64,191.288037
-21.145129,14,191.318136
-68.686864,44,191.417595
-92.093225,79,191.587083
-101.509717,101,192.400172
-82.563253,76,192.551542
-26.908392,18,192.586992
-14.328172,22,192.63315
-1.883536,13,192.657556
-64.425344,64,192.791583
-24.178155,28,192.850342
-133.257689,65,192.985657
-48.947186,44,193.09304
-3.810067,38,193.18509
-29.141319,52,193.310972
-1023.149372,1000,201.023474
-5.587855,12,201.046963
-43.954754,53,201.155882
-7.603835,44,201.243714
-14.604044,21,201.287258
-921.889291,1000,203.901984
2.529115,36,203.977841
-23.571547,42,204.061517
-61.671169,83,204.235927
-29.376136,17,204.269634
-20.71366,31,204.33625
-48.219051,40,204.417373
1.179958,15,204.44795
-6.884248,13,204.475667
-15.772165,33,204.548448
-38.966943,42,204.651866
-20.626903,27,204.722826
-68.247542,43,204.830328
-12.489241,11,204.856751
0.366658,8,204.876366
-44.493032,45,205.525599
-25.014794,22,205.573571
2.60623,25,205.627924
-34.311027,40,205.712283
-27.753679,17,205.748686
-0.004035,24,205.794789
-929.96677,1000,211.982052
-47.935966,36,212.05929
-84.357794,51,212.168226
-78.377541,138,212.461336
-24.142256,13,212.489108
-8.757106,11,212.512477
-45.391423,75,212.671503
-25.222478,15,212.703169
-68.106525,71,212.853568
-24.585236,25,212.906783
13.192769,27,212.963533
4.693324,31,213.029699
-916.936788,1000,215.619286
-56.40721,53,217.338475
-99.556889,78,217.514266
-12.267665,11,217.536864
-69.059945,76,217.700064
-48.540433,32,217.762946
-35.781475,29,217.824473
-30.846796,55,217.933774
1.632874,44,218.031745
-14.17467,25,218.082682
-876.690075,1000,220.791315
-87.465113,97,221.68702
-96.563573,74,221.831613
-14.896831,11,221.852719
-58.749582,50,221.94792
-13.227205,45,222.035698
-18.620444,18,222.069799
-1.330955,17,222.102284
-16.423624,23,222.14645
-6.278983,11,222.1678
-23.230127,22,222.20991
-16.836501,20,222.248387
-77.677838,73,222.395817
-103.694522,94,222.592793
-15.529536,19,222.630522
-16.184489,40,222.707748
-86.330705,91,222.886994
-26.522792,54,222.993639
-50.080284,47,223.088141
-59.910569,31,223.151528
8.653255,42,223.232097
-104.088494,86,223.422061
-28.509461,56,223.58068
-16.625179,34,223.666526
-31.66848,33,224.36401
-28.511429,44,225.925895
-55.94837,77,226.083265
-35.43413,42,226.187868
-14.777456,29,226.267926
-22.168907,29,226.347
-20.941271,13,226.382205
-7.842197,16,226.423068
-36.909313,30,226.497808
-11.662175,8,226.518166
-44.550837,70,226.65922
21.614166,56,226.778891
-549.441833,596,228.63509
-14.432119,18,228.670746
-4.341096,17,228.704615
-40.009396,26,228.758806
-103.85453,85,228.937338
-9.739821,19,228.976892
-44.25784,31,229.041544
-83.209718,53,229.154581
-15.458767,41,229.242332
-56.356721,80,229.40175
-941.925796,1000,232.112206
5.377598,16,232.142776
-1.200362,17,232.175157
-48.488788,76,232.329775
1.396082,80,233.800645
-968.668215,1000,236.569805
-16.142517,40,236.650715
-125.716499,115,236.880654
-3.092331,16,236.915096
-5.690224,32,236.97677
-29.74182,61,237.101949
-12.875469,37,237.173333
0.377627,15,237.203571
-82.184457,98,237.395924
5.518076,16,237.426065
-3.266218,23,237.469831
-11.501031,15,237.498346
-54.127185,45,238.258724
-28.879658,42,238.362878
-19.75851,8,238.382798
-10.054957,17,238.42577
-11.782887,15,238.463343
-6.790933,22,238.518937
-17.414159,30,238.584221
-19.240405,16,238.614395
-21.938986,16,238.645055
-6.896204,13,238.670434
-44.341431,16,238.701559
-30.0879,23,238.748183
-8.575141,17,238.781262
-21.788716,14,238.808095
-9.804095,13,238.833171
-38.843646,42,238.915563
-84.661452,52,239.017566
-30.669523,45,239.105386
-69.72266,65,239.237107
-27.533536,47,239.327713
-5.582218,9,239.34538
-945.794187,933,243.660766
3.131932,32,243.724141
-51.189827,80,243.879059
-51.689388,41,243.959297
-43.000651,35,244.026372
-1.081853,40,244.102975
-20.129668,24,244.149316
-2.353458,11,244.170584
-7.988927,13,244.195809
-15.942128,19,244.232829
-15.335102,14,244.262324
-16.616531,18,244.297409
-34.215224,34,244.361779
-892.572065,1000,246.990695
-14.876702,40,247.070898
-29.699602,27,247.130815
-28.948563,43,247.228126
-71.828909,42,247.317832
-39.450741,82,247.535283
-13.870427,13,248.137839
-921.575613,1000,251.808655
-12.118027,24,252.317826
-2.767346,20,252.358973
-30.643795,21,252.399518
1.344984,25,252.448366
-38.484613,85,252.623425
-29.831967,18,252.657525
-79.468997,60,252.772257
-7.85121,58,252.881664
-35.710372,37,252.952109
-15.807956,19,252.988405
0.082245,35,253.055534
-22.29452,34,253.128496
-87.102049,50,253.25379
-39.110018,31,253.330614
-16.455529,20,253.380514
-18.01978,48,253.500374
4.038557,33,253.583546
2.645594,21,253.62394
0.617852,39,253.704846
-0.603942,11,253.727101
-17.890416,36,253.798163
-20.611165,22,253.841115
-27.390832,36,253.911
-62.744182,107,254.136051
-7.278413,9,254.155984
-18.527615,14,254.187738
-21.345483,21,254.231105
-93.672457,70,254.379232
-31.770589,23,254.425314
-16.277997,26,254.946585
-20.511939,40,255.027922
-53.548578,40,255.110491
-28.467126,45,255.201615
-19.260916,50,255.299274
-2.160544,40,255.386805
-3.721757,26,255.440268
-7.934605,21,255.481382
-35.8555,22,255.527938
-25.628325,45,255.620875
-14.587154,13,255.648024
-27.528903,20,255.686003
-19.765292,13,255.71037
-80.585005,82,255.893435
-3.538493,34,255.978895
-1.939823,25,256.042708
-20.925011,23,256.101663
-14.686997,28,256.173702
-867.819012,1000,259.632186
-31.267326,22,259.676857
-16.150349,26,259.727814
-31.128732,48,259.836977
-23.141439,47,259.928651
-18.459565,19,259.96526
-13.996865,21,260.008709
-85.28113,64,260.139022
-30.938462,22,260.181376
-5.120093,15,260.209957
-21.178558,19,260.246728
-30.253763,15,260.275702
-31.059105,17,260.308753
-35.986382,140,260.577126
-18.87821,14,261.080395
-12.128903,10,261.099655
-142.248443,114,261.326532
-84.944236,64,261.459093
-6.481327,24,261.507097
-69.270008,41,261.589798
-8.359689,86,261.80026
-35.421389,21,261.853732
-11.620723,14,261.889712
25.518941,25,261.95354
-28.376196,28,262.024723
-23.625429,17,262.067945
-18.413011,27,262.126836
-14.591696,11,262.149988
-81.932069,91,262.325781
-22.443369,27,262.379396
-10.493982,9,262.397569
-955.221945,1000,266.540699
-38.727797,28,266.594694
-52.20104,43,266.680404
-36.986259,34,266.750499
-326.219843,317,267.410691
0.300493,26,268.057564
-7.997245,28,268.128813
-14.103518,13,268.161876
-18.145971,14,268.197435
0.298704,10,268.222735
-106.664534,61,268.378212
-13.489013,37,268.471594
-20.98834,83,268.646305
-35.437863,36,268.724491
-20.508169,29,268.789202
-19.581069,30,268.851041
3.649271,13,268.876477
-22.270751,41,268.958229
-51.152108,44,269.046782
-9.519962,19,269.084095
-25.44027,41,269.172144
-9.756705,15,269.205909
-48.495909,32,269.267247
-19.436831,15,269.296141
-38.435687,15,269.32503
-12.742471,14,269.352509
-32.041044,32,269.413553
-5.188215,11,269.434735
-45.733824,79,269.598439
-49.343139,23,269.646754
-83.586773,108,269.856296
-74.43104,57,269.967916
-110.920036,152,270.73273
-61.5106,53,270.860988
-54.586686,33,270.941768
-8.863576,14,270.975307
-2.013898,20,271.023266
-44.14644,26,271.086307
-20.688379,59,271.227973
-58.714699,63,271.368483
-2.587742,12,271.394066
-32.727721,12,271.419651
-836.00231,1000,275.377228
-9.267175,18,275.411864
-31.407449,24,275.463637
-48.377462,27,275.517158
-7.610611,11,275.538994
-76.369625,77,275.713781
-6.903182,13,275.745361
-10.577082,27,275.809669
-21.639698,43,275.913975
-15.515876,12,275.943472
-37.009425,19,275.9912
-2.327416,31,276.068481
-13.891852,37,276.160263
-23.146234,15,276.197331
-7.117749,81,276.36921
-33.388378,73,276.519296
7.376508,20,276.560001
-26.877964,17,276.594951
-10.098965,17,276.627632
-10.777687,15,276.657434
-34.612647,26,276.708185
-95.876967,72,276.847066
-772.413697,887,279.351698
-5.981197,26,279.403365
-9.668441,13,279.428735
-82.098472,107,279.644383
0.849447,30,280.312502
-2.530135,35,280.386018
-5.585963,70,280.53422
-32.40378,23,280.583998
-5.923828,17,280.619874
-103.799381,155,282.115829
-2.129606,28,282.169429
-895.15186,1000,284.859227
-3.251597,19,284.895794
-4.849077,14,284.925682
-5.562503,21,284.967997
-46.660716,74,285.139379
-150.635804,77,285.323735
-45.585647,55,285.456612
-91.00338,76,285.637004
-73.780828,46,285.727135
-22.584762,12,285.752877
-8.878643,36,285.830748
-14.873647,27,285.889146
-10.073576,13,285.917638
-9.231328,22,285.966994
-17.491473,48,286.066152
-476.008311,527,287.730723
-13.360037,52,287.842566
-43.779865,23,287.891782
-14.18416,22,287.938725
-7.865548,51,288.048646
-18.3198,20,288.091432
-5.484729,25,288.144936
-24.520104,29,288.207109
-53.458993,35,288.5148
-0.302626,15,288.547682
-0.447608,16,288.581586
-62.525328,58,288.705712
-22.214011,27,288.763178
-6.181272,13,288.790617
28.03326,23,288.839756
-34.67156,74,288.982766
-18.365284,11,289.006146
-29.415247,29,289.077763
-15.902919,18,289.121269
-22.059649,23,289.177821
-12.146675,11,289.204274
-13.071054,15,289.240166
-39.114762,75,289.423427
-24.155651,41,290.162722
-17.171554,58,290.280026
-150.594194,91,290.469209
-8.412616,41,290.559808
-42.637623,57,290.675118
-16.464416,33,290.737347
-11.172701,36,290.807074
-44.075736,44,290.892271
-9.882459,30,290.952679
-3.173891,26,291.003056
-5.645385,25,291.05099
13.328258,18,291.086133
-45.349059,51,291.193134
16.763846,22,291.235049
-13.519776,34,291.302345
-0.432612,10,291.323336
-31.543476,17,291.356445
-59.26215,36,291.426638
-39.535752,31,291.486427
-12.302679,22,291.528313
-27.323784,43,291.614282
-18.468167,24,291.663656
-4.062748,24,291.716448
-8.975008,28,291.771119
-2.816226,14,291.805342
-34.252955,24,291.865685
-20.376328,41,291.968859
-7.389357,12,291.999195
-7.962506,9,292.022058
-1.030561,10,292.047641
-5.208164,13,292.080856
-26.253198,51,292.208564
-20.540348,25,292.876037
-82.580704,81,293.032161
-3.461824,8,293.047317
-4.577109,26,293.099712
-3.407107,28,293.155106
-3.278266,15,293.187253
1.835667,18,293.227245
1.673524,12,293.250405
-5.90881,11,293.271084
-194.117077,127,293.534678
-13.574803,20,293.575835
-13.033455,49,293.669856
2.831811,63,293.789865
-8.289426,13,293.814503
-41.911847,32,293.876069
-48.943988,53,293.978106
31.237421,33,294.042306
-53.22118,49,294.13631
13.931709,28,294.190427
-25.188552,20,294.229404
-44.558692,37,294.301699
-7.812357,14,294.329641
-16.6432,18,294.36461
-5.305999,12,294.388165
-10.439679,24,294.444478
-8.687745,26,294.511204
1.423809,9,294.534139
-17.623645,22,294.589836
-19.756748,52,294.721925
-1.369652,16,294.762318
-35.141492,32,294.843422
-19.980566,49,294.945542
-35.360122,52,297.012707
-15.769009,51,297.113392
-10.044653,45,297.201194
-11.519285,12,297.224523
-26.589567,55,297.331784
-14.759238,39,297.407467
-16.682467,14,297.436807
-8.80025,32,297.498884
-45.661224,28,297.570588
-15.841199,43,297.679553
-37.995781,35,297.768227
-14.473937,24,297.828011
6.520483,15,297.865315
-13.66682,10,297.890577
-42.780328,35,297.976645
1.075667,16,298.008028
-3.565048,16,298.03901
12.022715,19,298.07604
-9.002058,13,298.101428
-96.032991,73,298.242727
-6.238258,42,298.324791
-11.225897,12,298.347898
-73.950443,83,298.521175
-9.069849,14,298.548398
-19.380966,28,298.601678
-30.003774,28,298.654987
-913.557076,1000,301.395182
-87.489902,76,301.56358
-3.726415,12,301.587531
6.180794,31,301.650872
-5.451547,14,301.682376
-22.721977,19,301.722224
-7.343293,20,301.766984
-13.547075,12,301.78992
-9.83295,11,301.811633
-41.05731,42,302.503734
10.646355,37,302.583127
-8.270773,23,302.631546
-7.036166,12,302.656688
-2.820161,11,302.682112
-4.938335,14,302.710878
-19.360075,31,302.77653
-6.958826,9,302.796005
-31.784078,39,302.879491
-22.913196,58,302.999627
-24.296602,40,303.078809
-35.355464,48,303.171034
-16.477767,22,303.212846
-24.694345,12,303.235778
-20.204041,32,303.296539
-8.780506,19,303.33277
-24.413255,33,303.414414
-10.363304,17,303.455997
10.584889,20,303.504685
-8.713926,10,303.768409
-10.192376,19,303.814184
-22.336125,26,303.877504
-7.712803,18,303.920897
-16.415028,47,304.01897
-12.09405,15,304.049035
-28.76022,23,304.100232
-24.067786,67,304.235971
-16.805927,12,304.259467
3.308189,8,304.276501
-5.911768,14,304.30361
-10.876186,27,304.359719
-3.916749,18,304.394355
-15.17804,21,304.434763
-78.913891,83,304.600803
-2.112387,16,304.631227
10.323923,46,304.718638
-3.119888,28,304.772582
-11.659647,16,304.803697
-11.005901,22,304.846814
-11.36305,12,305.485909
-14.243799,34,305.55195
-15.513129,35,305.620781
-9.474245,10,305.639947
-9.292134,21,305.680341
-97.69447,80,305.833978
-6.843922,14,305.860876
-49.729139,70,305.997514
-7.415106,27,306.049358
-12.336387,25,306.103513
-5.685332,13,306.136095
-25.201533,21,306.187523
3.267223,17,306.228034
-36.310824,73,306.405517
-78.615839,101,306.651033
-9.466793,26,306.706762
4.556636,25,306.754877
13.230398,30,306.812626
4.215274,39,306.886676
-32.181576,45,306.973332
-38.150316,33,307.037802
-0.547623,7,307.052297
-20.208576,33,307.115442
-61.518343,60,307.231629
-10.104559,28,307.285046
-14.452983,32,307.346112
-6.965273,13,307.370925
-804.148525,1000,310.073244
-71.678479,33,310.143449
-16.302592,17,310.800162
-7.343062,35,310.875424
-6.55165,48,311.600513
-13.651792,18,311.635663
-23.514897,15,311.664341
-2.789595,14,311.690872
-30.701374,43,311.774992
-14.064886,35,311.843686
5.780738,10,311.863451
-6.641732,7,311.877071
2.01923,12,311.899619
-14.881565,38,311.972977
-6.820088,12,311.996198
-0.157306,8,312.011776
-1.327064,40,312.089245
-23.394261,26,312.142897
-11.755033,19,312.184388
8.679978,23,312.234991
-0.840141,14,312.262732
-9.356493,9,312.280145
-78.088249,60,312.397273
-9.04207,12,312.42098
-3.748924,7,312.434298
-39.03914,21,312.475327
-10.489738,76,312.624108
-2.296352,19,312.662731
17.836179,32,312.726063
-29.728749,16,312.757071
-2.987043,17,312.79113
-3.17278,20,312.839633
-27.655394,54,312.968895
0.84666,37,313.057672
-46.542749,29,313.127758
-29.521516,28,313.194494
-26.053741,36,313.281001
-6.020587,34,313.364071
-10.552989,22,313.415217
-55.736335,50,313.510587
-8.239395,30,313.568615
-44.816118,86,314.3589
0.019777,14,314.385143
-1.856446,23,314.428633
-43.741786,29,314.484302
-12.092382,10,314.503525
-4.468775,14,314.530467
-10.728293,17,314.562969
-9.295916,19,314.599002
-26.754026,27,314.655265
-71.700842,59,314.782471
0.826536,16,314.817753
-23.601624,21,314.865177
-12.629837,58,314.982348
-109.836821,104,315.205684
-25.653402,22,315.254269
20.787798,29,315.316318
-4.852986,19,315.354371
-12.722702,12,315.380174
-29.395715,62,315.514919
-939.397965,1000,318.44886
-20.957666,14,318.479947
-11.799503,16,318.514431
-41.891956,47,318.610733
4.595589,59,318.724411
-12.686348,13,318.751139
6.02216,10,318.772883
7.716672,18,318.811414
-28.297487,16,318.843219
14.346859,22,318.89919
-22.208098,23,318.95808
-30.316222,28,319.029004
-10.809832,16,319.07017
-5.895107,15,319.112121
-8.968915,9,319.135173
-51.095179,42,319.242796
-29.191449,25,319.306199
-155.917434,116,320.14223
-14.739576,14,320.169011
-16.491649,15,320.197485
15.74346,28,320.250369
1.819311,35,320.31847
-34.1291,44,320.412238
-56.556903,41,320.49169
-6.004198,10,320.511308
-11.723691,21,320.552387
-28.47061,21,320.593073
-36.279783,33,320.655914
-4.832106,11,320.676888
-36.766371,45,320.762698
-18.733993,11,320.784779
-5.7157,8,320.800831
-5.465082,9,320.818367
1.535709,22,320.861082
-65.964147,40,320.93788
-80.405163,59,321.05327
-25.857335,23,321.097865
-15.419831,9,321.115341
-7.276724,20,321.154154
-11.592378,13,321.179981
-4.854502,17,321.212722
-13.660388,10,321.231455
-25.49676,21,321.27168
2.508004,10,321.29164
-17.524044,29,321.348643
-37.379034,30,321.407043
-6.812274,16,321.441117
-49.313092,42,321.549133
-7.928901,15,321.587352
-1.54495,7,321.60553
-55.358153,39,321.703652
-99.202561,59,321.852395
-22.261321,11,321.879942
12.323222,24,321.935623
-45.423511,58,322.061446
-11.199149,22,322.105221
-5.576446,19,322.141976
-38.211788,76,322.907429
-2.685074,24,322.954245
-12.899555,12,322.977394
-26.75294,16,323.011529
-14.445308,21,323.05769
-912.113916,1000,326.184594
-5.919924,9,326.203799
-111.24093,62,326.335875
-83.878167,56,326.457622
-14.006281,23,326.506834
-2.918324,14,326.536778
-2.500904,10,326.557986
-2.405489,17,326.594388
-6.321122,12,326.619815
-24.499889,30,326.684336
-5.070864,11,326.707807
-3.931931,41,326.794898
2.07547,22,326.84123
-19.250189,23,326.890197
-909.279291,1000,329.593238
1.832679,29,329.650333
-18.28534,25,329.697902
-18.04007,28,329.75442
-6.795293,11,329.775258
0.656033,12,329.798331
-1.090628,8,329.813597
-18.528253,13,329.838613
-19.687954,19,329.879282
-46.58555,91,330.055728
-7.002719,23,330.099916
-14.398499,39,330.182336
-19.100763,35,330.256472
-70.900231,81,330.410892
-18.548535,12,330.434497
-5.762173,9,330.451554
-15.096587,9,330.468701
12.378121,46,330.560969
-39.473595,27,330.61327
-2.065535,17,330.645812
-19.997561,33,330.715901
-10.586646,12,330.740404
-4.441065,43,330.830973
-38.113149,36,331.529005
-12.099483,14,331.555323
-2.853719,14,331.588232
-15.938245,27,331.653179
-14.980933,16,331.691539
-46.54739,27,331.757232
-33.827723,69,331.924126
-9.652269,14,331.957713
-15.088097,10,331.982466
-5.185488,15,332.018929
-18.197423,13,332.05075
0.426366,27,332.302409
-22.214964,23,332.349548
21.476514,32,332.414696
-17.505639,14,332.445461
-18.378526,16,332.479855
-4.81015,15,332.508098
-13.442578,55,332.617491
-1.318232,12,332.641347
-15.677611,12,332.664217
-1.522451,21,332.707103
-2.223317,7,332.722776
-30.245896,19,332.76275
-37.991969,52,332.863742
-3.51898,7,332.878082
-53.665902,25,332.931697
-27.91174,12,332.955302
-48.276751,18,332.990385
-1.560458,20,333.030899
36.878116,22,333.073375
-29.794556,23,333.117932
-32.391494,20,333.156278
-81.785056,74,333.30018
-9.850499,9,333.319845
-825.247381,1000,336.078197
-2.473515,22,336.123326
-104.698245,92,336.308983
-72.979699,45,336.397448
-5.068963,8,336.413066
-16.154552,28,336.466791
-11.272915,12,336.490348
-1.294114,33,336.555369
6.894762,11,336.578007
4.226866,11,336.599141
-3.261424,16,336.630009
-19.127343,18,337.290116
-13.750917,11,337.314301
-879.092475,1000,339.590606
7.7048,23,340.258863
-20.599807,56,340.374551
-22.585677,81,340.540592
-8.159986,25,340.591405
-16.200853,21,340.633725
-0.857157,28,340.693091
-38.88259,25,340.743306
1.568791,15,340.773736
-7.905667,8,340.789578
-20.688739,34,340.862825
-22.20297,14,340.892552
-4.860222,11,340.915918
8.927162,10,340.937286
-24.064679,50,341.04338
6.781544,24,341.094618
-14.015952,19,341.135338
-11.953297,15,341.16691
-0.21757,26,341.222624
-12.547794,50,341.329968
-8.552916,9,341.34891
-4.091917,14,341.378407
-6.978775,21,341.423626
