#{"t_start": 1787418215.1650045, "env_id": "Walker2d-v5"}
r,l,t
33.181146,66,17.264396
7.134658,33,17.307076
22.740751,37,17.354761
16.310045,45,17.4145
258.908217,162,17.614727
18.466724,34,17.65927
32.713855,42,17.714305
-2.766777,13,17.731158
-0.841809,21,17.758017
2.06696,18,17.781347
80.275501,106,17.914061
31.611766,61,17.988181
50.654683,76,18.084856
6.099927,21,18.112075
12.807553,49,18.177462
29.17793,62,18.783472
41.264927,100,18.91647
70.252832,99,19.043201
28.382015,62,19.117919
34.213744,62,19.195017
11.022077,39,19.24545
36.411544,93,19.370211
19.835511,82,19.478317
22.927847,77,19.578066
13.709494,28,19.615618
-0.764839,14,19.633294
5.333937,35,19.678898
78.703699,90,19.79931
-3.123249,19,19.825363
11.797169,22,19.854431
52.985359,136,20.946614
37.917876,71,21.555068
30.799387,49,21.617671
28.390197,50,21.682069
7.156965,90,21.797191
27.498085,108,21.938569
81.580734,130,22.1074
98.928169,97,22.232441
233.389274,260,22.558643
278.808585,200,23.271389
242.589723,150,23.462339
186.62223,138,23.632742
6.889572,27,23.666673
259.273051,140,23.846663
494.999001,350,24.294258
12.591575,40,24.346395
100.508446,152,24.535742
111.030921,143,25.123458
101.018273,134,25.295169
441.053449,355,26.745855
149.01087,149,26.947495
58.873799,90,27.058834
319.852297,203,27.716875
139.206012,244,28.027056
27.829071,50,28.093554
271.569122,149,28.283835
249.796499,140,28.459199
6.731243,18,28.481703
213.918414,129,28.646075
364.138897,227,28.940783
298.973543,230,29.685572
309.164322,238,29.993923
374.634656,240,30.311312
358.563657,229,31.759373
310.388131,197,32.501893
300.367023,201,32.773526
197.246935,126,32.933859
330.661001,198,33.203587
264.410331,147,33.403967
284.97849,170,33.636562
305.463661,189,34.364139
306.959458,207,34.645763
40.297402,74,34.747386
260.931981,358,35.212187
258.813808,148,35.414018
234.448378,157,36.114461
314.047175,193,36.376456
228.362765,118,37.531244
299.440472,179,37.760533
316.940729,187,38.008216
314.078876,188,38.245612
39.429624,96,38.365034
357.013042,245,39.20537
269.016109,182,39.43932
253.931342,147,39.627668
419.7185,328,40.049084
162.881842,96,40.173906
250.993307,150,40.836378
268.568502,164,41.046915
238.15457,131,41.218067
208.763413,112,41.358323
219.252913,124,41.518764
230.208502,132,42.63153
365.464563,238,42.976722
349.127385,204,43.782666
199.707985,111,43.945731
229.000223,118,44.106469
195.090171,104,44.279198
330.932952,214,44.597805
399.473568,285,45.02652
147.657177,80,45.642639
229.927305,123,45.81336
268.642571,158,46.016755
346.463231,200,46.328362
195.254829,109,46.519121
214.589206,117,46.698191
216.667853,123,46.882476
456.642108,333,48.922096
261.786493,139,49.126048
249.553367,135,49.319049
266.42951,154,49.528496
175.527513,290,49.950613
287.598435,163,50.690376
257.30865,317,51.118825
200.4518,113,51.268178
259.099935,141,51.453984
277.920749,152,51.651753
198.052965,103,51.787728
253.065848,142,51.975989
202.109634,110,52.603251
264.850892,156,52.808741
282.333249,164,53.029639
243.820802,125,53.201753
321.488496,206,54.315783
164.648985,89,54.436526
389.401176,251,55.178896
154.509735,90,55.299092
338.670588,180,55.534268
201.266199,103,55.667087
239.846278,131,55.840981
278.551216,161,56.052595
235.128677,118,56.210176
338.609278,211,56.922805
253.585455,133,57.099041
339.785034,215,57.382768
187.193383,96,57.509094
279.684322,155,57.713948
196.335617,111,57.860646
293.324034,166,58.080556
288.677634,160,59.614012
271.010914,163,59.829541
266.74966,155,60.036613
308.177846,178,60.273618
324.314963,182,60.513596
319.549313,178,60.749536
258.909101,128,60.920212
353.262649,235,61.711782
267.968018,145,61.904398
347.319951,221,62.20001
323.091256,189,62.459741
274.854077,155,62.671502
350.598831,215,63.496848
320.205931,186,63.748228
292.311997,165,65.014801
261.398597,129,65.204401
252.834862,123,65.388162
261.573298,157,65.628827
317.002544,163,66.454968
249.441119,129,66.645118
442.285556,287,67.02175
289.920174,144,67.206416
278.735646,140,67.387163
306.851225,153,67.585645
247.92757,128,67.750104
324.097379,189,68.526497
169.85103,89,68.640819
330.450921,177,68.869853
344.999209,171,69.089273
302.429379,154,69.286436
302.676891,165,70.477285
220.252153,108,71.108399
259.37117,131,71.27607
316.357021,165,71.489668
309.110552,156,71.690886
327.818151,175,71.919636
328.202618,176,72.146319
283.208436,137,72.322628
325.700829,159,73.017914
332.849359,192,73.264617
357.236957,195,73.516078
268.706729,129,73.683139
312.170937,165,73.902444
334.09731,175,74.136175
269.09384,129,74.790255
345.580193,171,75.011973
341.925775,198,76.381686
323.157259,166,76.672911
344.094576,211,76.962993
359.38976,184,77.256678
223.660469,106,77.854714
328.023473,173,78.087814
327.661548,166,78.35102
316.164833,157,78.574104
348.639529,162,78.787664
311.017043,159,79.009106
422.575946,242,79.740049
289.640251,135,79.916409
281.801396,128,80.101154
233.440366,122,80.275892
284.885825,136,80.456076
327.788812,157,81.689494
374.04451,208,81.988348
242.569491,120,82.672662
332.273743,164,82.893915
357.403585,166,83.119693
351.491009,161,83.35705
341.583779,180,83.672008
480.555011,296,84.933268
318.836834,149,85.210415
298.128468,149,85.475606
326.524196,165,85.711323
323.734439,173,85.947417
293.075328,139,86.166659
300.236198,135,86.379007
336.850638,170,87.239952
294.09589,139,88.526868
328.556962,142,88.741109
367.78484,203,89.041576
326.180386,151,89.242501
302.156561,157,89.45349
268.381485,118,89.608671
235.427405,111,90.258607
360.231054,174,90.504902
223.485808,109,90.649648
340.983986,169,90.877197
285.447256,131,91.056448
417.533039,231,91.410146
349.237985,158,92.158023
341.289893,172,92.410912
341.127281,173,92.654367
311.550854,153,92.876953
400.763064,198,94.135129
291.440347,140,94.322596
356.152455,157,94.561977
309.910081,142,95.154815
351.907179,176,95.390975
318.693248,158,95.609041
316.290173,147,95.804577
356.729629,166,96.023926
355.016441,183,96.26428
314.669432,136,96.925147
305.136003,137,97.115212
348.658646,166,97.351719
307.933705,141,97.540988
457.699793,231,97.873554
325.091502,149,98.071205
350.494157,173,98.707313
327.743935,154,99.974927
367.318888,162,100.191825
340.611882,154,100.398062
348.626462,151,100.596366
304.071001,143,100.78582
397.300661,195,101.071638
366.667502,172,101.735606
325.703883,153,101.951526
334.845506,158,102.162198
395.583357,179,102.401721
352.000693,160,102.615075
233.33276,109,102.760133
336.770315,165,103.477936
341.922602,161,103.693358
276.140376,129,103.865277
312.818107,142,104.053258
415.832711,209,105.408426
352.389698,164,105.643955
377.523899,170,106.434672
369.817431,165,106.661436
355.410003,161,106.907809
360.019508,157,107.149415
375.65225,181,107.421361
361.55081,172,107.670082
321.814837,147,107.876108
362.595201,164,108.705488
371.063128,178,109.004548
359.717266,159,109.268477
320.179202,138,109.517848
348.122845,147,109.728282
294.705307,137,109.912148
308.795321,140,111.591869
336.941811,165,111.848442
377.270931,158,112.070007
316.981493,140,112.291881
345.392164,145,112.500805
393.97419,173,112.775959
366.0474,184,113.048291
334.139828,143,113.70803
372.771446,157,113.937167
374.802347,184,114.198899
347.885571,148,114.41774
386.663912,169,114.661858
371.883733,161,114.893789
418.025144,188,115.659781
418.824211,187,115.923554
377.631612,174,117.259411
419.185138,170,117.50046
362.316123,169,117.757627
336.119864,154,117.974087
388.27021,165,118.667232
313.678368,138,118.865702
401.237769,174,119.112982
339.837345,142,119.301913
358.829742,163,119.535225
298.776768,133,119.730532
308.632685,132,119.923652
350.536721,153,120.695398
364.778322,158,120.924949
370.629277,155,121.151113
392.464468,166,121.402046
396.394164,166,121.633072
341.418043,148,122.9489
426.253841,186,123.66825
326.28842,141,123.858712
396.988542,167,124.094426
377.930229,165,124.330604
448.536917,189,124.601478
370.406751,168,124.841783
363.103925,166,125.506472
420.789005,171,125.77244
356.541311,143,125.983827
392.332252,161,126.217295
391.550121,169,126.448371
497.08589,222,126.794375
354.447482,154,127.014674
375.211161,154,127.733883
368.81632,159,129.127994
406.319022,161,129.353219
394.888811,164,129.596985
393.136362,190,129.875376
393.001381,165,130.104874
395.122419,160,130.835109
402.99501,170,131.107085
346.784794,154,131.393938
395.571083,165,131.638946
381.094833,155,131.855062
416.15633,190,132.121867
427.600425,176,132.815373
369.977851,159,133.036584
407.120743,164,133.28011
499.508885,262,133.650596
385.311801,154,134.918285
460.584015,188,135.647473
403.46014,169,135.878919
365.200875,140,136.067216
368.8505,150,136.267936
342.874653,141,136.457658
355.919371,163,136.673717
394.01072,162,136.894881
436.732943,168,137.608689
415.072501,160,137.829359
370.240247,140,138.021412
362.39625,141,138.212657
362.253963,138,138.394151
395.316894,153,138.604246
386.305601,160,138.821748
424.986118,170,139.45696
443.305478,197,140.74786
276.001252,119,140.909693
384.378399,153,141.117326
400.748393,156,141.332438
348.740293,140,141.521405
484.481041,215,142.217836
416.161527,166,142.452913
392.46428,154,142.665501
426.840393,165,142.953811
394.953183,159,143.240896
429.532785,176,143.586767
412.086757,163,144.456189
378.690473,151,144.709839
377.732005,145,144.967255
398.036355,156,145.225335
419.052918,171,146.615374
423.404404,157,146.926171
366.826747,146,147.164834
366.259516,143,147.882306
415.051846,161,148.117931
357.784946,142,148.322382
404.111244,151,148.549455
419.777966,159,148.78318
433.53081,172,149.194743
348.636599,130,149.499237
557.314567,209,150.419677
294.644896,124,150.618282
406.70994,162,150.907643
367.874441,142,151.159377
461.491499,175,151.475128
384.35775,146,151.748202
429.844493,156,154.135942
438.750137,182,154.485278
435.576785,156,154.807553
369.819793,152,155.096869
405.488338,155,155.416651
354.795535,137,155.807862
439.517948,165,156.111217
424.905394,166,157.160667
318.324582,129,157.412209
370.331444,150,157.668425
492.733192,202,158.039984
441.16335,169,158.340169
398.15113,157,158.632253
549.870367,186,159.652243
337.413459,130,159.88492
451.051574,166,160.174633
382.855065,148,161.920578
400.561154,150,162.200675
390.477619,144,162.465927
425.345504,156,162.778709
397.654887,153,163.874289
514.694805,175,164.191221
447.836559,160,164.566448
456.399786,174,164.932906
394.837635,151,165.199555
349.329636,133,165.446702
440.477221,166,166.510323
497.776265,193,166.852833
437.629471,158,167.201687
398.608626,160,167.53639
408.409137,151,167.822765
426.659536,166,168.138544
396.407106,145,170.634133
414.380981,162,170.95244
488.471919,180,171.292476
474.674476,196,171.68117
457.795367,178,172.000866
523.621177,215,172.406404
408.947665,152,173.469016
404.580897,156,173.855385
493.365606,172,174.136875
496.147456,183,174.445279
425.636969,166,174.72637
263.508954,109,174.913382
454.278772,171,175.7423
526.093265,187,176.03648
481.983797,167,177.904494
492.07294,168,178.209207
460.664526,180,178.542301
406.572385,154,178.809566
517.163077,175,179.811074
418.546269,152,180.086664
625.804117,200,180.4496
500.280442,174,180.770597
422.849219,168,181.075949
387.137188,149,181.353121
500.880553,186,182.338892
480.61361,162,182.646416
517.982769,175,182.974611
469.856241,167,183.278871
389.557602,149,183.552293
411.20849,158,185.413851
525.889324,174,185.67812
517.643551,190,186.485928
483.68392,159,186.73689
514.247987,173,187.005939
619.922384,198,187.332492
450.066039,175,187.603289
606.078864,195,188.394113
584.415023,202,188.732533
568.548992,198,189.094789
627.261088,196,189.443088
437.131885,162,189.730463
558.869768,188,190.072019
506.200014,179,191.232674
531.650157,184,193.299794
595.801599,199,193.650881
443.06958,163,193.959989
607.089775,199,194.342989
618.163527,199,195.472127
541.072604,183,195.806708
321.053653,136,196.067823
577.34584,203,196.442714
474.9674,167,196.759956
621.49467,199,197.123972
596.698419,196,198.345544
543.092949,202,198.710801
545.511274,196,199.081933
490.887939,172,201.229877
521.101207,182,201.565473
604.691904,204,202.363607
565.932404,184,202.634599
540.136705,212,202.940591
560.603023,181,203.191863
435.742229,156,203.40712
548.738691,175,203.650506
568.833061,198,204.34855
696.199567,212,204.652056
534.603844,188,204.916654
602.856022,195,205.186932
548.043062,183,205.441864
528.346752,176,206.161367
635.736271,202,208.068765
580.583736,193,208.362653
501.488017,172,208.60183
510.453554,176,208.845337
560.861744,183,209.09691
472.854075,164,209.787818
586.570118,195,210.068932
632.622869,206,210.370101
648.465587,197,210.744528
603.342116,194,211.029791
673.187686,203,211.741929
494.955568,173,211.983376
586.578628,194,212.251393
613.951141,201,213.929577
577.867202,192,214.194046
597.019345,200,214.887506
483.143263,165,215.113028
522.929832,173,215.351068
644.282989,199,215.623077
615.080734,200,215.902421
604.825635,194,216.169283
668.716018,223,216.995775
617.158969,207,217.278567
577.041834,186,217.534353
650.668546,208,217.820254
452.243761,158,218.036868
421.555073,145,220.138845
579.002968,194,220.401699
456.047433,158,220.614524
574.678832,187,220.903832
553.389032,184,221.197241
648.073137,198,221.471309
545.981185,183,222.343558
618.246264,206,222.660123
648.504152,217,223.032381
612.227915,210,223.351118
709.98369,228,223.799055
639.950664,214,224.818963
508.968254,178,225.072093
613.959298,202,226.930879
590.59841,199,227.214593
681.547177,216,227.53134
682.558427,214,228.450961
698.256766,240,228.864515
658.522442,212,229.204328
703.019683,229,229.563723
640.17895,208,230.346115
683.658647,220,230.695604
648.565603,226,231.0339
636.543353,223,231.35486
661.328971,212,233.279586
670.615402,214,234.06528
566.157646,198,234.37681
634.385676,209,234.688717
698.062074,217,235.036696
698.658905,224,235.406274
731.109836,236,236.245002
705.0721,215,236.556385
642.652082,202,236.843045
602.659686,192,237.115328
746.763782,229,237.436455
690.008678,221,238.241506
656.798002,203,240.098863
666.272565,215,240.456409
684.654664,209,240.806833
717.739805,235,241.665229
706.248232,218,242.010393
510.235607,171,242.265951
701.762688,218,242.595064
286.055987,116,242.771258
679.410599,224,243.18093
692.819558,225,243.938868
562.574925,181,244.199939
743.445001,232,244.536349
715.144928,236,246.534432
737.802792,238,247.38555
725.926921,224,247.710527
685.923493,206,248.006305
720.700067,222,248.333662
636.225954,219,248.648802
652.188364,202,249.385403
700.126178,219,249.699515
725.716043,217,250.01471
720.606693,223,250.378506
617.541589,212,250.684305
666.431674,202,251.476562
606.737061,193,253.485548
721.024831,239,253.821094
591.885767,207,254.164152
626.759684,208,254.505497
720.987058,233,255.369923
659.770588,205,255.671729
761.563891,225,255.994534
689.383662,216,256.306989
637.833056,218,257.165273
671.853397,214,257.483677
696.785187,217,257.804997
790.149661,249,260.136512
678.890169,222,260.462947
859.759631,245,261.32177
788.487993,237,261.673766
678.150941,216,262.021988
684.229958,211,262.35831
717.068555,218,263.27219
603.257361,217,263.617868
690.386515,213,263.922585
761.955776,236,264.25316
744.566755,241,264.594514
681.401976,222,267.036399
660.465037,215,267.331335
762.735046,233,267.658293
778.476601,233,267.982191
679.742752,218,268.80361
799.914875,261,269.16668
713.745782,217,269.467932
360.386589,132,269.651137
767.466129,244,269.986201
753.279863,229,270.81037
622.486682,189,271.072203
657.499727,203,271.348731
607.365861,198,273.136601
795.666152,243,273.479973
531.656198,171,274.226061
783.349814,243,274.572191
643.482732,220,274.879275
714.304747,224,275.195521
818.147934,254,275.550408
646.908317,193,276.366872
674.798395,203,276.661558
554.681773,187,276.923825
625.108511,190,277.194184
704.664072,217,277.502228
591.34365,174,279.805934
433.666147,157,280.025498
718.927894,220,280.335103
787.626099,234,280.678102
698.266831,209,281.014405
714.633833,208,281.932765
695.193497,206,282.379657
602.000614,181,282.679828
827.823554,274,283.0942
633.26994,201,283.380964
768.749245,242,284.32749
789.514408,241,286.542585
651.826789,191,286.858616
784.937267,230,287.270175
720.200793,225,288.308962
705.002529,213,288.639883
836.007298,253,289.031399
690.769452,221,289.371324
604.009652,208,289.694468
665.705231,216,290.630661
769.727678,227,290.977597
636.72923,196,291.272467
659.800392,198,291.573864
749.950174,225,293.709234
803.176693,248,294.636436
689.389675,205,294.951883
719.659905,218,295.282969
767.241561,226,295.623234
691.709068,221,296.526683
290.534927,115,296.713953
662.519733,212,297.034754
732.210829,223,297.379225
878.978377,265,297.838848
768.631774,225,298.821378
619.881807,204,299.1978
684.039177,200,301.43853
523.446688,178,301.731114
632.328417,185,302.036391
799.606776,237,303.103738
558.562637,174,303.422702
766.987301,224,303.807566
685.939557,200,304.16273
842.881667,255,304.633454
678.516512,218,305.806511
811.593779,242,306.279093
907.713701,273,306.788937
883.298233,266,309.348351
840.202236,251,310.847981
693.920124,219,311.273221
720.679703,221,311.65043
779.640538,234,312.084383
764.781639,233,312.513839
788.589049,236,313.404191
631.015364,199,313.706815
696.189506,226,314.052025
613.623987,192,314.364389
721.037308,216,315.22146
750.379764,229,317.21273
640.69852,210,317.55983
706.829677,228,317.901223
849.476256,259,318.262164
815.907258,242,319.019778
710.765347,223,319.327308
830.327487,244,319.662577
734.166887,227,319.975854
781.78614,239,320.736054
846.384355,255,321.100916
669.229949,221,321.414526
776.864686,236,323.448772
757.032895,227,324.260866
1064.763182,310,324.725575
604.304336,180,324.974253
852.816683,251,325.320818
803.174114,221,325.623346
949.763167,284,326.470412
654.800604,216,326.765498
711.535702,205,327.062741
780.980311,225,327.379912
744.12104,252,330.451102
826.573286,240,330.882179
771.893098,244,331.273756
661.028039,197,331.588211
936.909628,258,332.496256
757.670069,233,332.862075
724.344987,224,333.270278
665.709852,213,333.639911
730.971041,224,333.987522
592.835572,181,334.79771
832.651545,243,335.208844
782.105912,229,337.288406
881.643984,260,337.680791
873.389803,274,338.63745
828.026124,252,339.027057
896.083823,262,339.433149
298.147129,113,339.606957
726.317029,199,339.90864
993.626314,293,340.836396
698.877437,216,341.161547
752.549365,224,341.500815
793.294085,228,341.866805
733.648082,227,344.416871
801.319466,246,344.79018
798.76578,245,345.158505
748.837854,214,345.483221
395.497436,138,345.69004
809.749623,240,346.589045
860.167991,245,346.960874
709.125069,214,347.281925
781.387515,225,347.625928
989.88028,296,348.654629
893.436109,262,349.052559
809.924422,249,351.175386
732.013644,214,351.499761
702.23732,207,351.81184
803.341486,233,352.674722
750.638854,238,353.034971
867.378629,258,353.424396
807.559251,231,353.777135
700.624534,206,354.65178
714.134853,206,354.968863
987.172974,268,355.390871
818.732554,240,355.760381
814.968739,238,358.426198
820.683526,252,358.814465
909.619549,269,359.230174
1055.760101,304,359.713287
941.43629,291,360.694575
828.786047,256,361.083161
988.209447,291,361.522304
710.053571,226,361.874807
905.422239,258,362.763437
827.327311,235,364.931007
827.211641,231,365.293761
296.589563,116,365.468783
741.18554,213,365.90952
943.65349,283,366.873439
1203.242979,321,367.362309
1100.164171,304,367.81934
988.70493,262,368.792222
853.619264,237,369.15183
1328.887731,378,369.729999
835.618622,230,371.860113
1094.952912,316,373.06409
1250.626963,330,373.631227
788.384642,262,374.04046
816.289107,231,374.422141
944.407735,267,375.388757
911.07217,260,375.775857
845.151146,237,376.2051
823.878733,241,376.626226
1164.912878,316,379.710154
896.149507,251,380.099905
1363.935399,400,380.681625
823.285659,238,381.510011
1261.594281,390,382.170175
968.104194,262,382.563797
941.328772,258,383.488551
987.210188,255,383.85241
894.322227,255,384.216744
1056.266523,285,387.024409
776.665751,213,387.442801
820.68616,225,388.657487
958.406147,265,389.159843
1380.173624,372,389.818493
625.144267,179,390.91573
737.425715,213,391.251333
828.025171,248,391.642932
931.685251,259,392.045732
1179.318399,314,393.252913
780.458806,231,396.275282
1130.164288,300,396.907099
999.469031,272,397.441176
870.230418,253,398.863107
1006.240106,273,399.405159
1100.451935,303,399.911933
861.840963,243,400.291953
909.67445,256,401.19845
847.622337,230,401.554605
902.334692,262,404.302874
1107.139923,303,404.897007
1362.187714,351,406.381693
920.664992,256,406.908385
1263.514422,378,407.655805
980.935535,262,409.028911
1306.778636,388,409.80067
1144.410847,336,410.488274
371.886033,134,413.309982
987.705939,267,414.560965
1092.945085,294,415.16783
1141.51115,304,415.792249
730.284782,213,416.206764
1476.954747,422,417.867587
618.305184,178,418.230291
1367.044943,363,418.987988
698.513706,193,419.950162
1263.488862,336,422.489834
755.196772,228,422.82966
972.95185,280,423.237719
1023.380784,272,424.120124
999.58713,258,424.53334
689.566186,198,424.882762
1568.4049,400,426.084397
1057.361647,288,426.526725
829.472803,230,426.879814
992.49326,271,429.23882
948.110803,260,430.23927
1945.731906,478,431.049573
1191.551963,351,431.669929
1524.347677,1000,433.705339
1258.109622,363,434.689857
895.418135,263,437.097876
1570.536427,429,437.763167
842.323949,284,438.755457
894.272711,275,439.204393
932.667023,262,439.604735
1331.238581,343,440.722355
955.630726,266,441.119082
1042.13609,325,441.589533
1126.47927,311,444.127185
1904.737846,532,445.504282
627.310302,177,445.77367
955.868303,272,446.190729
1530.070403,453,447.466553
838.786456,234,447.805268
1177.526612,313,448.2567
1962.859902,512,451.547739
950.378361,266,451.961744
936.474149,262,452.360227
1018.71754,308,453.427164
826.095767,224,453.758544
838.095782,229,454.094909
2716.098199,790,455.945245
1652.999536,480,459.038284
1290.387231,354,460.72895
2088.073073,610,461.769978
1694.999783,469,463.16174
686.668048,199,463.480288
987.109503,253,463.916411
1382.355204,351,467.033083
1272.715729,344,467.653888
740.791094,216,468.015925
1232.523188,318,468.557911
895.326667,237,469.464351
1480.052273,387,470.062681
926.69776,261,470.484516
1505.431397,393,471.726254
1205.424448,350,474.181957
593.523366,178,474.448683
885.895489,274,474.870544
1325.783507,332,475.871697
1688.786613,438,476.528208
1410.093197,399,477.697506
1249.798713,334,478.214158
2404.25947,682,481.890931
1177.978098,311,482.410217
1011.530293,317,482.903233
2487.564944,1000,485.171346
1121.066887,282,485.642426
2369.302156,594,488.908488
1072.984724,292,489.424915
1982.092235,503,490.885924
1278.909222,326,491.438969
1819.293872,433,492.676083
1041.307343,278,493.115652
1061.241174,273,493.559364
1296.716255,328,496.19362
1164.412081,308,497.356466
898.921335,233,497.778849
1303.691048,364,498.358444
885.051279,258,499.386568
1133.518018,306,499.912678
1496.06353,394,500.551362
715.228499,198,500.907518
1506.39957,385,504.524442
1005.747703,259,504.970186
1264.903276,317,505.469465
799.906163,217,506.424939
1290.801542,344,506.954217
1439.061962,350,507.493998
1337.003523,331,508.555285
1506.979313,404,509.171876
933.738662,251,511.661676
1479.306964,344,512.739055
1858.713324,487,513.492756
1901.644062,1000,515.579396
1646.465985,402,516.198136
1783.524219,492,519.573403
1759.390632,508,520.354626
2111.079282,576,521.853739
1577.711164,452,522.896213
1141.066182,297,524.432709
1526.514141,386,525.446552
1583.617203,428,528.342595
2427.382363,586,529.747051
1671.647459,457,530.447021
1102.3526,338,531.546577
2815.379611,707,532.655747
1664.730064,422,536.209671
758.568773,203,536.522991
2102.334375,502,537.799059
1365.02694,369,538.372843
1344.791412,415,539.157772
1061.123179,310,540.183651
1892.361927,520,543.78903
1228.001496,307,544.2837
883.425779,229,545.141927
1364.570096,342,545.672812
1498.995728,397,546.296537
1463.297897,352,547.462393
3779.466809,942,552.329135
1859.503214,438,552.997773
1479.541215,411,553.640386
2047.605538,482,554.981983
1654.832877,379,555.581666
1970.123305,456,556.965867
1016.393985,265,560.086921
2626.031112,618,561.724603
1717.952714,412,562.418658
1193.759477,291,562.911435
2521.343676,589,564.468428
1572.462571,368,565.128793
1269.611939,313,569.348317
1718.149712,433,570.071034
1161.180097,272,570.605043
1753.236656,421,571.969064
1695.385149,419,572.687874
1946.525237,461,573.904245
1193.107812,306,577.186411
2177.320417,499,577.966513
1805.792175,462,579.206527
1684.434873,415,579.848529
1469.597317,359,580.40536
2015.677288,478,581.667557
1959.330252,479,585.064717
2482.932612,593,586.481599
1279.483448,306,586.95254
2814.730817,628,588.436105
1843.897292,442,589.122025
1930.567326,434,593.413881
2574.322662,634,594.457994
1074.310285,281,595.507475
1184.584783,335,596.047526
2075.097579,506,596.850037
1827.638194,423,598.06002
1579.837657,409,601.256406
1169.477486,281,602.246872
2261.938987,538,603.0265
973.021403,257,603.39292
1231.26701,313,604.341246
1956.200163,444,604.979867
1528.083276,400,607.899722
1596.364492,367,609.002166
1457.553939,378,609.570612
2361.441016,523,610.864135
1334.217991,305,611.302654
1548.112444,354,611.80706
2640.953981,620,616.031935
1530.932038,400,616.64856
1824.834628,448,617.744138
1144.536585,288,618.150494
1884.546106,475,619.341138
2448.679601,606,620.207028
1640.375323,415,623.61304
1315.652741,326,624.075047
3316.070946,780,625.6919
3151.845143,802,626.844707
4557.618841,1000,630.896738
2252.1367,488,632.08967
778.720141,205,632.394054
2394.196221,542,633.752645
