#{"t_start": 1787418215.1727417, "env_id": "Walker2d-v5"}
r,l,t
285.324112,124,119.653376
332.032241,146,119.869078
384.301875,177,120.675851
384.807756,164,120.914411
302.61149,134,121.100946
370.984034,149,121.332425
393.270902,165,121.57068
420.092955,204,122.961399
362.68767,139,123.146542
300.943071,133,123.796298
340.20405,143,123.999799
382.919183,163,124.222407
383.136107,162,124.462435
300.338906,130,124.650939
362.795003,157,124.869448
437.298736,205,125.600458
363.880142,163,125.848131
462.760899,230,126.186437
355.626996,155,126.398661
415.597722,170,126.655493
412.640089,172,126.918605
329.730675,131,127.594477
353.530758,141,127.805337
404.154084,169,129.210093
353.165679,138,129.403089
377.01107,165,129.650377
341.75299,131,129.844568
335.620332,143,130.041974
394.956282,168,130.768776
422.575204,182,131.068485
391.14376,160,131.366193
389.944199,166,131.612757
432.956567,178,131.861157
360.413659,140,132.061068
457.604333,203,132.788833
409.410175,176,133.034761
314.804597,145,133.249144
416.754094,168,133.497303
336.440584,142,134.741199
386.580367,159,134.961194
400.503479,158,135.650975
468.934218,179,135.895544
395.52189,164,136.114931
387.581605,163,136.334315
373.458461,156,136.542062
406.064184,156,136.753477
406.27966,181,137.001287
360.16852,145,137.683969
216.696705,93,137.811204
367.035712,142,138.005759
530.420249,236,138.32243
485.351919,216,138.615109
367.65728,150,138.819556
417.968653,181,139.469104
446.119506,176,140.732167
375.506105,148,140.93385
235.409323,101,141.071659
432.241162,173,141.308661
418.165815,163,141.528399
397.719103,177,142.174252
419.497759,179,142.426269
356.646331,139,142.61406
381.235265,148,142.879665
457.509692,187,143.196319
412.748128,158,143.50442
398.378299,157,143.807422
462.423336,171,144.662699
393.683571,160,144.948085
380.741891,150,145.19705
387.226129,153,146.546048
387.741398,157,146.861066
319.435,132,147.089277
439.580244,157,147.830808
471.134595,163,148.067977
373.641897,147,148.280501
411.626079,159,148.518171
357.677982,135,148.719111
519.935829,180,149.097913
361.063412,140,149.4509
290.336802,120,150.235882
404.563993,152,150.475947
358.832265,139,150.70899
400.036355,159,150.997851
429.009759,179,151.313892
401.803286,156,151.597506
447.635363,194,152.660765
476.976842,184,154.412328
482.939055,202,154.827282
371.210922,143,155.092675
384.079868,153,155.409245
467.329038,183,155.883717
436.285975,179,156.967298
410.610011,164,157.263937
416.330394,167,157.567039
448.670597,178,157.89075
448.339508,162,158.182135
421.866876,168,158.484741
402.355147,150,159.447156
397.060086,146,159.709837
407.021925,148,159.96956
450.895338,176,160.276905
476.973584,169,162.075689
379.787374,153,162.348869
478.230687,165,162.674324
391.802465,148,163.763253
389.063581,144,164.029957
549.47696,186,164.417806
472.339555,167,164.770195
323.574474,129,165.038983
443.985565,180,165.369761
361.776509,138,166.37525
480.936729,168,166.686723
333.01817,130,166.913943
590.280872,177,167.302628
375.880625,151,167.620979
323.270375,132,167.870215
463.828684,158,168.172201
313.980033,125,170.628899
498.35211,177,170.97325
456.62907,173,171.302801
448.489841,166,171.630521
484.08234,192,171.980449
438.302838,168,172.298234
352.895607,132,173.310626
290.99607,123,173.608564
318.702905,128,173.882546
494.256473,176,174.169723
392.649309,140,174.40685
516.545385,169,174.695597
532.718017,183,175.006697
516.331793,195,175.866064
381.219872,145,176.093419
480.212202,170,177.973328
532.280501,194,178.329489
453.144107,176,178.651351
362.242122,143,178.902801
433.169801,165,179.88385
446.911616,165,180.180823
443.609569,171,180.493668
450.565958,170,180.809145
392.944832,148,181.077307
450.961725,160,181.373893
433.458836,174,182.339472
554.170396,205,182.727685
