#{"t_start": 1787418215.1569204, "env_id": "Walker2d-v5"}
r,l,t
8.751079,30,13.097628
0.918599,13,13.136841
-5.042442,18,13.185898
8.609911,27,13.259891
1.216016,17,13.299939
9.899035,37,14.212382
-1.155816,10,14.228312
9.175299,25,14.270224
-2.102267,22,14.30768
9.954066,38,14.368899
5.846912,19,14.396779
2.830618,16,14.421432
2.71125,45,14.489817
18.373363,42,14.549321
38.536137,63,14.632089
-1.082796,13,14.651587
20.023064,47,14.721682
3.71561,33,14.764207
0.81815,28,14.798551
9.310956,31,15.69308
-0.804622,17,15.71647
23.461668,41,15.770895
25.332217,46,15.837589
5.919416,39,15.894746
-6.29316,13,15.912559
22.418961,50,15.975504
-4.229787,9,15.986663
-14.939133,53,16.050828
2.431647,31,16.089857
18.391151,31,16.130567
19.317764,36,16.178089
4.540881,19,16.202902
0.457693,14,16.221435
6.406394,22,16.250561
0.993039,12,16.2663
-2.621167,32,16.306684
4.467137,26,16.338589
-4.665583,16,16.358064
8.205364,31,16.395877
11.40224,45,16.94634
9.542169,72,17.036898
-4.725811,98,17.158226
18.117842,44,17.212062
53.546684,63,17.293009
5.62087,28,17.329116
4.167539,46,17.388489
0.588285,11,17.402831
59.228487,109,17.537678
26.553146,48,17.59808
24.351266,46,17.657701
11.936489,62,17.739061
123.460348,129,17.902188
35.434509,48,17.960956
-0.8425,15,17.979296
6.115957,45,18.033976
4.092327,22,18.062471
19.301048,35,18.108101
89.071391,136,18.812737
53.516591,77,18.914965
1.205903,49,18.979909
-3.351441,59,19.053653
41.003179,69,19.136751
2.420257,14,19.153726
102.976873,126,19.317407
-0.934667,16,19.338703
10.409445,55,19.412976
14.990567,43,19.469184
-0.163005,72,19.562958
49.689585,84,19.672194
2.193058,30,19.711869
5.652163,18,19.736033
-2.283245,14,19.755012
2.497335,22,19.784734
11.393521,31,19.826617
93.06222,90,20.861771
17.576044,58,20.935396
1.303326,19,20.959796
46.82758,80,21.579946
25.25025,44,21.636082
42.78159,124,21.794947
16.515652,46,21.854338
73.569468,83,21.963047
314.288357,188,22.207872
186.179665,101,22.337332
222.216336,136,22.505195
229.503775,130,22.675666
29.609784,44,22.734721
8.988913,78,23.283371
41.26648,65,23.367169
374.764411,267,23.700231
270.308452,187,23.940009
217.96573,148,24.128132
284.01684,168,24.345141
274.069472,158,24.542342
445.230024,325,25.363363
28.589903,96,26.481663
14.376103,39,26.529945
121.382716,119,26.678676
97.879983,114,26.83632
263.53837,154,27.035498
237.120097,138,27.213313
84.259308,124,27.768037
357.892139,274,28.119006
105.355641,152,28.312915
331.121478,214,28.58156
86.673749,104,28.716364
260.972589,147,28.905983
305.820931,229,29.648966
323.688985,236,29.954171
635.808174,483,31.739225
98.436722,173,32.453192
290.838625,183,32.696634
71.986615,116,32.84848
442.135544,376,33.354863
210.919384,132,33.534687
282.311344,166,33.759236
279.552505,173,34.465463
348.913517,236,34.788801
374.797553,234,35.091856
313.325129,192,35.34644
96.31091,163,35.563245
240.696894,139,36.243731
246.780377,159,37.45777
232.271947,125,37.621081
553.540912,429,38.175786
312.823008,195,38.419974
344.918154,222,39.231701
270.208786,170,39.450084
319.007228,190,39.693676
322.347221,205,39.957409
278.228001,150,40.151653
283.952328,165,40.832509
286.362028,164,41.043748
110.962084,155,41.244941
159.606726,249,41.562835
233.455887,131,42.676307
268.387805,147,42.89547
283.494863,170,43.651959
191.219245,107,43.804078
192.46418,123,43.982953
303.328792,171,44.22787
205.078886,119,44.433501
189.558122,100,44.571725
215.956414,116,44.723405
253.377217,158,44.963073
170.438168,219,45.794127
270.772669,154,45.993441
252.629062,145,46.199078
281.837159,179,46.512941
207.845994,115,46.690886
180.377605,106,46.851367
242.820534,136,47.038018
223.138759,121,47.860381
273.321761,154,49.007201
207.156754,107,49.158462
347.308337,231,49.485363
316.848144,180,49.723262
380.700395,277,50.12399
324.48553,179,50.885896
264.429365,149,51.094016
248.355406,142,51.281497
554.771951,421,51.833373
272.935426,160,52.53002
282.875957,168,52.751134
259.847543,136,52.933302
142.699555,213,53.221553
556.417386,464,54.682329
358.172538,212,55.369612
421.600273,537,56.074474
139.59612,76,56.172643
348.249333,212,56.456908
230.751713,119,57.049245
349.765274,195,57.305895
182.659196,98,57.435643
282.540438,155,57.640013
302.890572,157,57.847104
286.245389,166,58.067005
285.765215,154,59.592652
259.885697,136,59.772742
297.127575,175,60.005512
425.441274,277,60.374687
296.73906,184,60.616989
199.327391,107,60.758879
291.019017,169,61.46342
283.639199,164,61.681507
369.558995,233,61.991279
243.540595,124,62.157258
251.936015,127,62.330078
285.477992,143,62.526138
386.675012,262,63.41462
293.312169,150,63.623231
290.800979,160,63.835644
333.903024,169,65.115632
294.174374,155,65.338153
291.99999,153,65.583521
275.75291,143,65.779949
342.913826,184,66.649142
336.483399,175,66.878775
325.956274,187,67.122181
263.21571,129,67.287202
315.542308,178,67.518774
239.281479,119,67.672182
237.997677,123,68.363157
309.730821,166,68.576484
388.556876,213,68.852436
261.37407,137,69.028888
632.996901,531,71.17943
287.589074,148,71.370043
314.423588,152,71.567075
304.029054,160,71.773752
348.342071,176,72.002817
293.429034,158,72.206661
303.612671,177,72.926415
294.377759,139,73.103452
232.642662,111,73.247077
321.618326,165,73.459944
284.196534,146,73.647857
368.199529,197,73.909018
307.392518,152,74.112987
335.624683,194,74.851508
249.333352,119,75.005896
332.146736,180,76.339067
287.948225,138,76.585511
378.770807,216,76.897163
337.909253,181,77.182101
367.955354,191,77.902988
328.064058,175,78.141444
357.730094,177,78.423466
325.271261,161,78.6441
307.116576,149,78.841007
513.566817,324,79.692702
264.283185,132,79.863674
267.675603,130,80.038777
450.694431,273,80.425553
286.491762,138,80.611882
413.778264,210,81.93213
334.637599,161,82.673919
316.314308,141,82.864008
341.315876,165,83.088262
356.401276,200,83.379812
293.333828,140,83.625341
349.477527,163,83.934301
245.447106,118,84.131962
324.241463,167,85.163069
462.501158,289,85.650587
342.042348,160,85.865627
314.977958,155,86.096805
327.716488,170,86.367668
304.458808,144,87.189913
346.127916,173,88.525686
300.300072,141,88.738818
323.402905,148,88.96431
261.445364,121,89.127582
342.633285,167,89.351395
304.512201,141,89.539376
354.367236,169,90.265088
259.153595,114,90.430606
317.121135,144,90.62303
330.186239,146,90.820557
403.569224,176,91.057304
339.051064,175,91.328169
297.826619,134,91.518664
299.951779,135,92.249026
368.980585,185,92.50432
347.241113,165,92.748656
346.342624,170,92.982209
378.565724,179,94.214005
383.262907,189,94.488939
351.995836,158,95.112781
336.28549,167,95.336065
333.544573,153,95.543195
261.537985,121,95.706722
343.58009,159,95.919876
335.170109,156,96.125812
303.920173,146,96.318978
275.322297,132,96.972686
338.617725,155,97.196571
341.652895,168,97.425446
344.242093,156,97.644392
320.367706,157,97.869741
265.626341,125,98.03564
313.025055,134,98.214044
335.006243,152,99.884295
301.218358,133,100.060143
347.60596,163,100.278493
326.336807,149,100.476848
299.785993,131,100.649908
360.731815,173,100.882243
289.811021,135,101.086828
375.748204,173,101.752435
291.933552,139,101.949101
385.544889,176,102.183599
282.254519,129,102.356442
365.01812,173,102.586987
347.694215,160,102.799668
374.74526,175,103.530892
339.785865,148,103.728635
378.556973,179,103.966948
315.596106,138,105.226765
362.811078,159,105.437919
362.691011,164,105.67882
354.819614,164,106.456568
350.769325,160,106.677248
376.505195,184,106.959024
404.88879,221,107.28815
343.767013,157,107.529979
329.006473,153,107.746202
301.676539,140,108.541868
323.268982,152,108.756751
361.875517,149,109.017508
353.145511,160,109.280884
389.220161,172,109.582212
338.158978,152,109.792544
393.921256,168,110.020183
387.470767,193,111.798646
395.982126,178,112.052515
311.67142,144,112.27801
367.270436,162,112.511622
275.430726,120,112.706647
329.427335,142,112.914934
324.952284,134,113.120316
363.112319,172,113.824504
373.00201,161,114.04538
355.486701,149,114.267024
355.14068,146,114.475202
352.144093,155,114.70559
353.304353,148,114.915288
295.11866,136,115.607055
357.239546,153,115.823635
349.667496,142,116.019976
238.400448,112,117.273104
338.841902,137,117.465597
331.504595,143,117.686333
419.684716,173,117.932271
321.107397,140,118.590069
334.74136,148,118.797531
374.32949,157,119.025287
348.127879,142,119.218547
403.988765,178,119.468742
222.192481,106,119.618782
325.329659,138,119.823034
352.073497,157,120.605763
321.696047,135,120.800376
422.671973,182,121.0567
326.132811,140,121.271791
363.268518,158,121.507162
373.155594,159,121.723099
282.734666,128,123.008744
317.352769,129,123.652373
391.114638,160,123.868371
388.64154,171,124.10915
306.278563,130,124.290716
379.60942,183,124.557002
378.281532,160,124.789878
352.640005,161,125.013104
345.881337,151,125.671681
330.442215,144,125.890478
296.76824,133,126.091144
361.040648,161,126.316438
337.965069,138,126.506931
404.770704,169,126.772135
386.625608,180,127.530567
353.691971,147,127.741399
365.86042,155,129.129698
426.127821,171,129.369357
401.062921,168,129.619869
383.758847,161,129.858648
324.76253,144,130.057405
414.998874,167,130.781714
450.050408,192,131.097683
400.160207,162,131.397092
354.778116,142,131.609461
381.357622,154,131.827117
389.176927,171,132.068702
369.56356,146,132.714638
378.381326,156,132.935935
396.131271,150,133.144342
441.134595,177,133.412805
386.615236,160,133.634685
329.438259,142,134.885922
380.434175,152,135.091884
378.870057,153,135.774874
467.127613,211,136.060552
388.129565,161,136.275769
435.21968,173,136.507284
364.520772,142,136.695907
399.490812,164,136.920198
364.073368,142,137.598962
437.172107,180,137.846832
431.912966,173,138.082444
447.586154,191,138.339455
277.543634,117,138.49758
356.035983,140,138.687636
409.711178,162,139.311474
358.791927,142,139.505236
430.436646,191,140.788476
417.385259,163,141.011778
421.768398,169,141.243247
432.329606,165,141.467504
366.337057,157,141.67812
411.975428,163,142.306825
406.992,163,142.533117
479.598835,189,142.831503
343.499978,137,143.059628
454.739637,197,143.442958
414.924704,165,143.770136
353.605531,142,144.574606
446.220108,175,144.883216
403.539732,157,145.151518
366.801127,154,145.392568
373.17778,142,146.781855
360.296124,147,147.045021
442.091367,176,147.819408
388.646565,154,148.042553
396.577363,153,148.265227
396.906082,160,148.502749
378.540696,151,148.727303
408.541038,163,149.056367
442.997525,161,149.464765
429.531061,166,150.324472
437.356591,169,150.590925
403.419623,165,150.883172
371.314193,148,151.147818
390.088965,151,151.418513
439.957786,163,151.720145
411.07794,163,154.122056
374.197109,155,154.419136
400.06201,156,154.713505
376.647362,147,155.023428
435.829216,171,155.355939
383.33653,153,155.791497
434.40403,163,156.091847
388.556567,148,157.111284
410.270327,153,157.404945
453.533068,172,157.699931
449.370785,164,158.00291
423.876294,158,158.284858
321.000331,138,158.53644
432.015069,149,159.496921
477.515006,169,159.802359
429.950267,163,160.085645
413.714627,158,161.839014
489.961589,169,162.159868
403.372331,157,162.446718
417.841263,159,162.766984
359.442954,138,163.833728
415.862991,167,164.138204
406.124937,157,164.48332
264.549446,112,164.723474
432.077832,163,165.054171
450.347042,158,165.342589
386.47627,143,165.640882
433.313039,154,166.644412
455.279713,167,166.941658
430.84307,162,167.299811
437.278532,161,167.640108
425.938491,164,167.948555
489.285889,164,169.752896
514.692472,173,170.809438
374.762035,148,171.098542
539.765853,188,171.45798
450.330789,186,171.813961
315.21757,125,172.044367
469.981506,175,172.372244
387.160689,148,173.417793
550.373241,185,173.870381
479.766344,175,174.156722
336.040596,131,174.377707
459.364539,163,174.66029
492.56706,166,174.93586
378.220113,145,175.722591
356.634342,147,175.953993
445.111796,157,176.200539
439.215947,155,178.072031
571.425627,192,178.423451
464.370106,177,178.739447
492.931174,183,179.071871
439.362961,164,180.048021
376.748011,150,180.317192
569.93427,192,180.675963
488.081443,175,180.997261
250.094785,110,181.194875
486.576732,169,181.505265
590.148022,223,182.569898
449.262355,178,182.905488
618.354906,241,183.341959
554.016903,193,183.704808
539.988523,195,185.5917
595.493209,196,186.40213
383.207039,144,186.638263
612.894929,205,186.953894
480.932602,183,187.257064
527.953156,191,187.553276
594.981278,194,188.345103
523.318647,184,188.645594
573.553872,194,188.990018
526.184022,182,189.320942
600.298478,207,189.689693
472.743708,170,189.984026
560.995697,188,191.105755
314.2885,135,193.157942
530.314786,180,193.469327
548.954666,180,193.799995
316.012622,130,194.045447
567.697027,185,194.402455
545.168926,177,195.488918
492.657455,169,195.799187
382.548925,147,196.079984
303.610707,131,196.322092
560.59344,193,196.677544
510.99974,173,197.005225
448.088527,157,198.148613
264.914661,112,198.359586
550.311507,182,198.687132
396.198652,157,199.004027
446.435447,164,199.276376
586.484683,196,201.496183
484.72984,169,201.767253
617.97603,199,202.540616
462.337927,169,202.782111
508.430223,175,203.035317
676.855028,214,203.330409
602.780271,201,203.608628
663.42563,214,204.330593
440.301453,160,204.559896
488.655626,176,204.806808
614.993419,204,205.09094
586.219447,189,205.353231
506.311493,177,206.0749
635.216845,203,207.971567
600.630168,188,208.271156
556.190895,208,208.561817
576.771679,185,208.81757
475.485301,167,209.04787
707.95183,228,209.826797
670.626251,212,210.133226
625.931503,203,210.438714
572.190962,201,210.81836
639.29411,202,211.103744
541.857669,182,211.787562
503.463162,170,212.024124
655.873096,212,212.315499
637.450296,202,213.995429
640.658888,228,214.308995
619.8356,191,214.991336
449.920001,190,215.252801
634.784588,205,215.533023
577.911218,197,215.804529
528.583048,178,216.050796
697.739255,215,216.868152
500.487524,175,217.107319
630.130764,194,217.371874
677.217517,203,217.654209
613.809658,202,217.931389
603.906221,197,220.102096
667.650342,218,220.398822
703.669135,224,220.70694
662.695431,217,221.066646
672.497127,221,221.376922
690.722048,216,222.281051
671.857129,216,222.622706
684.077426,208,222.977036
643.865005,209,223.2864
680.638397,215,223.700105
685.615765,222,224.762803
661.955485,209,225.060117
632.547775,212,226.933206
646.613027,210,227.233059
719.311323,225,227.561689
525.019257,179,228.43306
637.568133,211,228.786366
563.218611,184,229.072937
584.24392,201,229.405582
657.918196,219,229.73662
603.960375,207,230.530421
630.680379,204,230.854703
715.49048,233,231.191441
721.352551,243,231.538949
626.115988,198,233.917899
655.679439,217,234.255476
684.741184,218,234.579731
590.268888,202,234.889802
667.455314,203,235.234825
656.967642,201,236.044367
562.796422,181,236.303531
597.338049,202,236.595616
501.784409,169,236.835973
503.682347,190,237.105578
659.235921,197,237.377396
627.460708,210,238.173903
621.575413,213,240.03559
608.976851,209,240.380236
686.154208,222,240.76012
706.090783,217,241.099258
455.710284,157,241.843594
686.203377,230,242.193152
570.211093,195,242.480823
691.725118,219,242.81181
653.898322,196,243.178462
639.226018,207,243.911175
629.786276,205,244.206171
694.985441,217,244.520221
745.704158,225,246.504099
580.861337,195,246.807972
646.799848,209,247.592258
704.744833,222,247.918218
672.582298,231,248.260063
598.114321,207,248.557844
661.741923,209,249.29857
788.67354,256,249.666557
728.323899,231,250.000433
669.949596,217,250.355259
693.901814,227,250.684416
864.760601,257,251.565829
602.45239,195,253.564866
625.46246,193,253.838016
640.975689,211,254.18898
588.230015,186,254.496374
629.858532,189,255.295001
654.305662,212,255.609592
590.968054,194,255.886494
681.321369,211,256.188263
654.101727,223,256.519296
667.404379,224,257.384874
650.069892,205,257.690872
718.141147,210,258.005265
739.242522,230,260.314232
661.834026,196,261.097054
598.617161,188,261.365604
698.197797,235,261.72121
802.421411,256,262.134722
711.991368,224,262.494761
703.376893,207,263.398489
728.343011,221,263.726704
650.800104,204,264.015301
679.842407,228,264.333387
729.859083,224,264.65607
777.084507,240,267.118482
650.97818,225,267.427615
618.941197,216,267.733652
731.325542,232,268.053973
730.689112,220,268.879127
705.045469,223,269.188654
706.555781,232,269.510152
679.647725,214,269.804145
584.227764,184,270.058459
709.434914,221,270.874429
671.645424,221,271.176156
697.124512,210,271.464205
601.023782,194,273.248383
612.627889,212,273.547292
692.086835,222,274.369766
692.83009,217,274.674097
717.634083,221,274.983853
777.057159,243,275.328261
704.276296,221,276.180622
735.229695,212,276.480043
687.731061,224,276.805326
785.79919,239,277.144001
629.937479,188,277.412052
729.374972,239,279.804519
711.998247,210,280.096747
803.068457,263,280.466717
616.231837,182,280.744179
756.895147,227,281.109979
728.833843,222,282.077168
846.116126,256,282.599812
717.388136,219,282.927026
641.200518,197,283.213971
460.467305,154,283.445966
746.107098,220,284.35065
773.909475,228,286.547282
762.547039,227,286.93053
738.491844,217,287.316066
802.551282,241,288.375605
718.731446,226,288.723307
849.629108,265,289.135894
678.215198,210,289.459657
773.014163,222,289.806649
847.395957,271,290.823564
735.681754,229,291.169809
817.941909,247,291.544079
717.253259,223,293.675541
795.360682,255,294.614293
793.600791,250,294.998188
795.308059,235,295.3533
697.577047,215,295.677141
761.898179,236,296.609336
779.805082,225,296.958496
439.534439,148,297.182779
543.645204,187,297.486523
722.649979,228,297.87793
266.917123,110,298.057785
675.138965,212,299.034374
689.059977,209,301.315913
772.846351,243,301.71659
688.341325,218,302.078659
702.110919,212,303.098825
798.725069,249,303.532767
897.177082,259,304.000515
537.589669,183,304.334471
513.730029,171,304.64674
733.645628,221,305.826389
751.341713,227,306.268618
842.135588,258,306.743099
546.792564,179,309.151884
772.072697,228,309.684359
761.197099,237,311.064506
976.386906,281,311.563513
770.107001,249,312.015751
906.563276,277,313.05284
725.521255,217,313.387488
764.639043,234,313.744016
651.557589,191,314.035093
858.037131,251,314.452391
788.636382,247,315.348786
641.529035,198,317.292147
930.732864,273,317.736558
742.875348,232,318.064084
795.350816,247,318.830136
817.175149,230,319.146673
823.637545,253,319.494543
493.17384,188,319.753636
710.167992,217,320.05219
863.05192,241,320.817757
654.815772,210,321.118966
642.04967,196,321.395739
816.268328,238,323.434046
808.056056,242,324.267157
803.598333,250,324.648508
821.142359,271,325.023204
814.122598,231,325.342271
689.966644,226,325.651479
734.953303,208,326.394915
652.135792,211,326.683969
683.377448,209,326.975291
810.901239,238,327.320879
671.592818,213,328.328478
770.422623,224,330.713798
720.217062,208,331.060858
626.604691,183,331.349369
754.455157,230,331.714544
820.692131,241,332.59514
825.514179,250,332.989547
659.644874,191,333.3734
732.035483,229,333.735806
867.047942,249,334.127011
764.921076,224,335.012934
692.333914,211,335.39365
700.159255,207,337.406647
683.099341,203,337.711156
771.625106,229,338.599175
710.709272,227,338.954092
783.349671,234,339.313123
703.53682,205,339.632105
799.739713,240,339.993088
1041.250175,286,340.909909
743.930525,226,341.251827
558.63796,189,341.539377
754.29657,223,341.896948
709.627909,192,344.392208
631.842803,190,344.682598
940.799723,282,345.105455
770.313006,222,345.442476
747.688984,214,345.763849
763.586281,228,346.644909
813.165011,240,347.009551
775.699504,224,347.348826
734.831169,218,347.679442
739.967512,211,347.999657
1024.452632,299,349.031831
772.3686,237,351.138068
929.125983,274,351.553811
843.465315,249,352.437063
764.078317,220,352.771471
599.796454,179,353.0427
1171.50985,338,353.55303
988.972109,268,353.962019
1293.721641,349,355.059333
532.132387,163,355.319787
1346.678461,404,357.732638
966.482602,300,358.702916
1528.511846,438,359.389177
932.770106,261,359.79772
973.454843,271,360.745463
1670.566554,497,361.498622
844.650156,251,361.888772
1751.054087,531,365.007116
823.749786,258,365.405623
1132.318913,307,365.98829
814.0254,248,366.9
765.885662,224,367.240634
1204.876849,363,367.788408
971.830776,289,368.80197
746.755607,229,369.149514
856.216341,242,369.515909
966.020431,281,371.720902
815.021628,240,372.124304
833.020571,222,373.157751
870.043725,264,373.619963
968.20985,277,374.054614
995.068468,286,375.07987
1277.667703,351,375.606138
788.38604,230,375.98165
642.044334,190,376.329398
673.116037,202,376.673024
1130.185651,305,379.739542
980.832268,282,380.177737
699.079197,213,380.483793
1184.17066,321,381.431765
1226.048953,326,382.002085
1744.734454,471,382.70743
1019.178816,287,383.664921
1196.21938,331,384.132514
726.712649,212,386.775571
939.991766,256,387.268372
924.949369,260,388.556666
826.265907,234,389.001636
1223.552329,324,389.582974
777.473932,228,390.010629
1100.99895,297,391.253053
606.293823,182,391.542669
873.625057,239,391.915
1273.36242,361,392.468253
1527.10266,406,396.54321
870.667871,255,397.081247
1487.9698,407,398.80633
948.262047,255,399.314464
746.151267,219,399.708444
478.92008,153,399.951564
1051.258749,279,400.3848
863.797285,253,401.286912
1527.585233,408,404.251176
951.113807,275,404.792918
813.595354,235,406.027932
1168.339125,289,406.622274
910.32815,266,407.159923
1255.437934,325,407.802018
965.111463,271,409.203487
818.014511,236,409.652
1229.810345,332,410.335403
1018.999293,276,414.166873
1035.416739,288,414.742013
969.845463,300,415.370141
1415.375035,365,416.096035
891.408671,268,417.395849
885.40534,275,418.001644
1186.79295,356,418.746665
819.369417,225,419.812556
777.824527,211,420.168196
1009.212444,299,422.622129
1674.927833,512,423.846577
1160.629537,291,424.289286
944.749533,255,424.731839
1229.234414,316,425.236744
804.918772,277,426.243505
1235.875363,328,426.745733
428.817602,140,426.960995
1834.61452,524,430.30711
878.455675,244,430.723392
672.308645,191,431.054171
752.760434,220,431.43602
860.531486,233,431.828259
1282.815418,399,432.957079
846.358795,236,433.323651
1660.209041,491,434.499371
1241.809643,363,437.049977
1264.922417,336,437.561115
1107.917311,304,438.595869
915.023285,291,439.048668
1294.545955,346,439.59821
760.903053,237,439.991142
1121.109895,284,440.984177
1426.753699,424,441.599177
1556.257148,385,444.241772
883.871899,247,445.190778
1401.573535,427,445.840358
1111.562892,313,446.354083
1170.482665,335,447.422274
3650.709147,964,451.346203
1319.188538,334,451.872418
1016.026405,285,452.306922
1290.110769,343,453.426141
1507.276064,410,454.031461
1922.684065,525,455.437909
1008.675999,290,455.916354
782.229913,213,456.274745
1491.377427,387,459.238303
1170.807613,303,460.823507
871.510607,244,461.258515
1184.00341,320,461.775856
1076.921795,283,462.818684
1443.052159,365,463.455108
1158.845183,309,463.98277
1316.685761,365,467.124852
963.126711,269,467.614075
893.81092,282,468.094761
1204.56771,320,468.631377
1491.893212,381,469.752104
1379.695206,363,470.315092
1941.617936,576,471.861609
3307.795413,944,475.722084
1224.891102,355,476.246641
1015.378384,293,476.689522
1388.936371,342,477.780773
882.275271,272,478.199602
1251.250266,339,478.733464
1870.083881,466,482.061142
1376.299044,346,482.639112
1040.759709,288,483.114643
350.42213,128,483.317224
1432.050633,353,484.539909
1784.002536,440,485.245578
1074.849461,300,485.730054
1673.706915,420,488.732906
1084.025829,271,489.19252
1173.848744,295,489.668776
1547.182661,375,490.929976
1213.467848,304,491.451483
2053.225431,569,492.895625
842.082577,227,493.275463
876.657511,235,493.650064
837.914273,218,496.106031
1481.833905,355,497.338956
1354.524706,333,497.937485
1420.310812,346,498.471512
1243.337153,361,499.703994
1827.278217,437,500.404464
1140.563418,301,500.934405
1087.428866,280,502.216891
1528.640121,379,505.020147
1193.36227,316,505.518742
2186.760058,565,507.006918
1478.306766,373,507.580886
446.376108,145,507.799203
1264.730181,313,508.837373
2351.501978,617,511.89326
1223.643688,330,512.945374
1330.298559,344,513.475059
1300.911035,335,514.003186
1469.097188,354,515.089689
923.371509,255,515.477911
1614.398592,405,516.099218
1516.781817,402,519.335458
1934.945756,514,520.127939
1252.54448,317,520.623786
1313.179285,326,521.706502
1926.797219,536,522.901
1801.177799,481,524.825387
1545.020512,432,528.037488
1531.669945,401,529.179564
1748.089342,413,529.799302
3384.893108,815,531.62816
1410.747866,327,532.12704
1466.933963,366,532.718521
1259.254399,323,536.119174
1723.100051,427,536.776804
2196.568319,523,538.087691
1375.74082,353,538.633448
490.838706,155,538.995642
1568.263546,428,540.225507
2415.752617,569,543.909273
1534.950859,373,545.012444
954.973727,241,545.384571
1897.407913,486,546.143632
2926.988683,703,547.910855
1429.897735,341,548.469641
1500.646476,364,552.353407
2815.190683,662,553.370796
1652.633614,423,554.612029
1613.77162,379,555.218698
1226.788535,307,555.702623
1067.35681,279,556.77963
2460.464547,603,560.479576
1452.950502,350,561.657928
1423.019738,338,562.255513
3054.399558,724,563.99576
1479.229733,359,564.648304
2316.271445,553,569.302317
1654.998983,400,569.968166
1585.087502,367,570.66574
1892.375646,444,572.056252
1993.571263,468,572.854462
2694.052822,624,577.125293
1325.025097,319,577.627933
1490.79736,363,578.186536
1258.717702,310,579.196918
428.101525,145,579.422696
1685.109086,405,580.046613
1525.273856,360,581.118769
1099.491257,278,581.555454
1473.864602,386,584.805575
1505.966538,358,585.867907
1168.098783,286,586.305386
2422.304499,569,587.184845
1665.307272,412,588.333668
1708.280937,427,588.996869
1350.191853,322,593.097639
1906.303577,428,593.797769
1201.401119,308,594.310636
1389.429154,334,595.449085
1175.46504,324,595.963526
1294.708765,352,596.540335
1882.533578,434,597.773751
340.862321,125,597.9596
2511.916551,608,601.449394
1870.474882,425,602.652468
1977.172693,516,603.389299
2328.252971,544,604.66875
1827.043109,426,605.28317
948.511411,257,608.550029
1582.520995,397,609.150411
2302.910255,514,609.91271
963.882893,245,610.796725
1610.937032,371,611.333209
1173.853936,292,611.748753
1469.65824,356,612.720253
1548.148151,359,616.114215
1819.061907,434,616.780096
1716.883382,393,617.791742
1735.656233,399,618.357095
1466.127806,376,619.405389
1970.190746,460,620.062379
2370.798352,550,623.661922
2422.700067,579,624.479925
2600.966376,631,625.889713
1441.423054,335,626.377613
1012.281031,266,626.753648
1402.913669,342,627.743281
1329.412582,311,630.330224
2392.46073,574,631.634907
1533.065055,340,632.115796
2068.925233,467,632.787339
1655.195101,424,634.012614
1370.522555,321,634.639032
1161.304284,286,637.230728
2582.505661,557,638.54959
1350.73704,326,639.022793
1744.54627,391,640.17403
1549.364623,358,640.720165
2686.437375,609,642.233069
827.336997,227,644.366131
1173.653344,290,644.78805
1481.436759,341,645.281223
1114.725846,282,646.276949
2972.512244,633,647.194297
