#{"t_start": 1787506617.0274343, "env_id": "Ant-v5"}
r,l,t
-995.007384,1000,89.343944
-32.26285,24,89.385207
-14.551091,11,89.403883
-53.155959,129,90.581394
-19.633309,22,90.618955
-18.721021,17,90.647496
-10.244982,17,90.676024
-64.651885,56,90.769972
-18.571458,21,90.805535
-24.992688,32,90.859153
-80.442223,68,90.975009
-13.757031,39,91.040938
-17.187994,16,91.067844
-23.423807,16,91.094913
-874.938164,1000,92.792081
-10.81747,31,92.844335
-1.844558,22,92.881564
-122.779269,124,93.090926
-38.289624,18,93.121426
-164.794815,174,100.255436
-10.782611,11,100.273648
-5.440557,23,100.311972
-50.044511,43,100.383315
-35.586184,36,100.442276
-969.292161,1000,103.064747
-5.942567,16,103.091737
-20.072601,13,103.113929
-79.193987,57,103.208812
-91.144299,92,103.362695
-58.514464,52,103.448981
-49.567157,36,103.509578
-41.254674,41,103.577819
-11.888945,22,103.614271
-14.495011,12,103.634191
-72.030058,88,103.780681
-56.867937,64,103.886981
-34.016216,60,103.9875
-13.022379,11,104.006053
-15.582933,50,104.089813
-64.359123,133,104.312762
-21.480769,15,104.337988
-47.064259,42,104.407561
-1040.276853,1000,113.046999
-29.929526,25,113.08927
-9.871991,20,113.123034
-58.207415,40,113.190442
-7.406334,7,113.202312
-34.172511,43,113.274976
-40.311683,37,113.336764
-944.481439,1000,115.010514
-79.141309,60,115.111695
-64.98269,145,115.353216
-10.79827,93,115.509456
-11.761864,12,115.529442
-23.971704,23,115.567592
-10.996792,21,116.397993
-11.769397,31,116.449365
-853.383908,1000,124.607206
-49.999612,41,124.676409
-8.047741,31,124.728504
-7.731664,25,124.770341
-43.320424,61,124.873432
-7.236624,11,124.891873
-37.820923,86,125.036699
-58.73063,47,125.115217
-89.844382,149,125.363285
-37.341947,48,125.443689
-51.025836,40,125.510252
-19.549765,18,125.540077
2.996213,27,125.585238
-31.731202,25,125.627283
-59.070087,82,125.762706
-33.670295,35,125.820411
-891.890041,1000,128.273071
-28.962313,49,128.356411
-27.930269,14,128.380054
-1.910165,48,128.461365
-883.745204,1000,136.091607
-18.200052,62,136.195795
28.965733,61,136.297299
-23.126733,31,136.349451
-38.981086,80,137.441355
-853.419845,1000,139.13374
-28.019285,25,139.176374
-12.60727,23,139.215107
-13.115877,12,139.235343
-19.450918,23,139.274117
-31.602234,86,139.419195
-14.940987,18,139.449455
-32.539506,58,139.547199
-49.344661,37,139.610383
-50.866612,60,146.32693
-23.417454,24,146.367903
-9.095496,16,146.394931
-94.039096,121,146.59824
-26.418053,68,146.713338
-8.83386,61,146.816266
-28.966549,60,146.917503
-23.320132,29,146.965981
-30.937518,59,147.064748
-13.749362,68,147.179763
-5.664991,10,147.196886
-88.382024,101,147.367878
-99.485079,190,148.638267
-31.890442,38,148.702716
-822.863748,1000,150.392774
-53.007803,47,150.471578
-6.13748,29,150.520755
-49.694886,83,150.659622
-24.788026,22,150.696152
-67.971028,64,150.80333
-35.238436,51,150.88795
-63.157976,53,150.977276
-21.154301,24,151.01747
-61.079566,59,151.117278
-42.353916,48,151.198322
-48.475624,40,151.265595
-6.542183,14,151.289515
-97.700981,77,151.41983
-15.041995,55,157.473483
-8.335154,15,157.498504
-41.560308,53,157.587304
-15.329689,31,157.639131
-26.367504,17,157.667655
-6.894388,48,157.74789
-42.175162,54,157.83908
-22.937065,24,158.833809
-31.769883,45,158.909313
-120.577181,167,159.189667
-5.8593,50,159.274057
-18.642441,27,159.319663
-56.872628,61,159.421772
-2.185911,44,159.496197
-823.037396,1000,161.192305
-53.7648,94,161.349796
-81.655473,84,161.490665
-90.249857,102,161.663068
-12.766579,12,161.683518
-96.332111,56,161.777721
-63.145563,70,161.895883
-65.858193,55,161.988626
-877.271822,1000,170.084873
-19.113648,29,170.134101
-24.114393,26,170.178749
-49.999966,84,170.320936
-19.049878,22,170.358168
-23.115746,22,170.396208
-820.941343,1000,172.105731
-15.461161,14,172.129848
-22.40522,47,173.1515
-94.542103,105,173.330323
-28.908954,16,173.357203
-22.341448,15,173.383449
-39.070289,68,173.499086
-16.843786,22,173.536387
-3.249592,18,173.566809
11.607703,70,173.685805
-4.383142,123,173.89554
-35.093559,36,173.956407
-57.523631,44,174.031218
-24.176888,93,177.990051
-21.902747,17,178.019977
-13.179318,14,178.043971
-35.926008,73,178.167551
-71.065423,76,178.297344
-759.709702,1000,179.99018
-819.828269,1000,182.475969
-15.975763,35,182.534443
-121.637781,193,182.855188
-50.271206,72,182.976663
-49.60255,41,185.778926
-852.323712,1000,188.243932
-47.393644,30,188.294392
-18.193951,20,188.328203
-15.784296,28,188.375648
-792.62543,1000,190.071366
-56.4145,78,190.205009
-13.499362,36,190.266898
-2.995028,12,190.287385
-37.54867,44,190.362104
-6.026252,16,190.389275
-20.675314,22,190.427038
-66.076445,42,190.498417
-9.373816,54,190.590026
-4.11434,20,190.624149
-17.290483,30,190.675719
-13.861834,17,190.704561
-3.373574,25,190.747241
5.309473,27,194.989424
-30.149989,58,195.087277
-51.892281,51,195.173785
-13.95384,32,195.227604
-37.174247,74,195.352659
-55.403799,45,195.428477
-38.255971,35,195.488081
-11.422575,18,195.518492
-6.576155,25,195.560597
-7.266279,18,195.590714
-52.113244,27,195.636639
-53.651173,42,195.708459
-21.679755,28,195.75574
-17.477305,25,195.797294
-733.188199,1000,198.268848
-27.066292,18,198.299043
-4.901325,11,198.317464
-26.091532,37,198.379958
2.396515,52,198.467057
-27.258104,38,198.531079
-13.101711,32,198.584509
-6.149686,17,198.613349
-497.154995,696,199.795106
-2.944445,18,199.825566
1.833468,25,199.867698
-74.760139,52,199.955827
-8.134077,17,201.371809
-47.44399,38,201.436586
-5.624225,13,202.422493
-25.670084,46,202.499964
-11.997776,20,202.533644
-27.049519,34,202.591228
-750.681923,1000,204.289047
-788.525845,1000,206.915518
6.355648,20,206.949125
-28.882388,32,207.003043
-14.830902,12,207.023176
-12.970832,20,207.057354
-787.088843,1000,211.365743
-15.123833,10,211.382893
-14.106294,16,211.409623
-83.46262,75,211.535734
-788.23221,1000,214.001528
-8.09643,19,214.033641
-94.434185,90,214.183831
-65.39365,59,214.2819
-11.2764,12,214.301758
-23.645889,74,214.425455
-727.392019,1000,219.214586
-33.938663,36,219.275399
-60.538392,67,219.387836
-44.126254,44,219.462551
-16.13332,20,219.496324
-81.989004,113,219.686613
-22.203329,78,219.818418
-85.260894,69,219.933801
-3.263343,31,219.985807
-113.555128,103,220.161018
-12.404089,21,220.19644
-15.916097,17,220.992979
-24.860808,42,221.064214
-22.036099,63,221.171179
-24.720299,38,221.23544
-731.094528,1000,222.92982
-17.633862,19,222.961952
-101.467171,69,223.077772
-93.886598,85,226.498946
-3.364898,13,226.521581
-36.522681,42,226.592237
10.729293,27,226.637774
-5.005311,27,226.683057
-18.077721,14,226.707064
-7.715673,12,226.726908
-12.279508,35,226.785415
8.659882,13,226.807085
-63.980524,67,226.919698
-15.339466,40,226.986477
-22.005192,24,227.026588
-17.259155,26,227.069991
7.093658,58,227.167856
-30.851435,53,227.256958
-21.301911,26,227.300869
-25.507524,150,227.553367
-21.446044,60,227.654352
-3.780031,47,228.502461
-55.401199,38,228.566529
-6.859265,12,228.586516
-35.169179,69,228.702495
-27.889759,45,228.777591
-34.588307,48,228.857197
-64.717021,58,228.9552
-24.27541,78,229.086205
-70.068272,42,229.157567
-7.740497,13,229.179429
-11.961751,45,229.255402
1.510675,64,229.364684
-35.526838,50,229.449455
-31.015117,27,229.495318
-19.013975,36,229.555973
-81.927315,100,229.723796
36.130504,73,229.846496
-12.775766,21,229.881618
-6.829569,60,229.982466
-13.473883,23,230.021114
-14.761631,21,230.056529
-39.907199,47,230.136097
-34.115024,51,230.220735
-24.829609,29,230.269268
-19.905755,15,230.294412
-6.761816,12,230.314446
-14.029562,18,230.345031
-7.875828,24,230.385259
-37.123842,27,230.431039
-86.120243,95,230.589728
-11.917819,33,230.644967
-18.080691,17,230.673097
-9.190802,13,230.695117
-26.607707,59,230.793387
-9.815713,16,230.819924
-45.141754,24,230.859492
29.492736,58,230.955369
-28.902461,35,231.013412
-67.95563,82,231.149761
-6.909082,51,231.234882
-11.761182,14,231.258406
-98.634112,130,233.621642
2.548155,18,233.651621
2.093876,12,233.671428
-40.166006,87,233.81635
-31.159681,31,233.867902
-18.651489,39,233.932391
2.546227,12,233.952151
-43.999343,80,234.853081
-61.504792,40,234.919897
-27.94074,18,234.949848
-1.239865,58,235.046298
-35.691608,38,235.109693
-0.928003,10,235.12676
-2.248873,14,235.150412
-11.043773,11,235.168762
-54.667709,51,235.254651
-3.056085,15,235.279662
-110.387765,147,235.525564
-29.89942,45,235.601012
-2.304447,24,235.641739
-22.877409,23,235.680325
-21.599314,16,235.707133
7.24605,23,235.745539
-19.001388,49,235.827687
-22.145201,43,235.899204
-188.597577,318,236.432605
-24.965051,17,236.461236
-43.208646,36,236.521253
-5.440007,13,236.542928
-13.675684,22,236.579944
-11.926537,16,236.606387
12.573715,35,236.665676
-27.118243,16,236.692548
-14.856327,42,236.763276
-7.891642,13,236.78507
-68.372018,75,236.910592
-4.060408,10,236.927371
-14.657551,35,236.985635
-8.302418,29,237.034462
-17.134297,29,237.083077
5.26145,30,237.133449
-46.815901,35,237.194303
-81.664174,86,237.336773
-5.187185,13,237.358427
-20.319866,15,237.38343
-32.727566,17,237.411346
-26.623328,81,237.545925
-2.030746,25,237.587665
-87.938622,126,237.797316
-6.881457,14,237.820762
-70.377255,64,237.926368
3.022613,68,238.038585
-12.998894,54,238.128127
-14.329223,14,238.151366
-2.521662,23,238.188882
-27.754447,43,239.204838
-4.930665,23,239.242456
-719.147452,1000,243.539922
-16.980823,35,243.5982
-701.613875,1000,246.125698
-7.359394,26,246.170123
-12.521369,13,246.191577
-36.686711,58,246.288517
-10.399958,40,246.356068
-148.3432,174,246.646912
-11.081285,19,246.678596
-19.554109,14,246.701983
-6.338853,10,246.718551
-9.707258,11,246.736831
-4.004046,14,246.761089
2.852546,59,246.859047
17.17898,37,246.920225
-4.544344,42,246.99059
-713.241884,1000,251.426716
-3.103641,57,251.522265
-21.956987,29,251.570849
-9.085437,19,251.602491
-52.051151,40,251.669953
-18.391136,31,251.72123
-0.775828,20,251.754981
-42.902916,49,251.837052
-34.260938,32,251.890354
-7.317904,11,251.908553
-94.114185,126,252.119036
-12.760855,18,252.14915
-5.284144,59,252.248017
-6.214233,22,252.284649
-26.991256,75,253.235157
-21.890759,46,253.312062
-9.997598,28,253.358518
-12.767916,11,253.376926
-9.789685,14,253.400313
-15.760344,35,253.459091
-59.883211,63,253.564276
0.344316,10,253.58108
-49.076593,35,253.639492
-21.825536,55,253.729914
1.698329,15,253.754555
-24.038468,17,253.782556
-54.466108,50,253.865404
-17.588929,13,253.88688
-9.565777,17,253.914964
18.220805,31,253.966324
-41.248484,62,254.068766
-19.171192,60,254.167353
-21.600492,42,254.236248
-6.785314,14,254.259437
-63.332129,51,254.343522
-16.411618,27,254.388101
-11.473682,11,254.407083
-0.02674,18,254.437126
-44.895227,58,254.533063
-24.510676,36,254.591969
-60.218393,52,254.677858
-19.061845,46,254.753634
-24.225893,26,254.796183
-60.624942,44,254.87013
-128.173864,157,255.951128
-113.573317,79,256.08224
-8.213251,25,256.123572
-20.296785,22,256.160344
-15.96904,17,256.188538
0.931173,16,256.214901
-11.336486,19,256.246221
11.651389,35,256.304902
-23.808811,63,256.409255
7.567237,20,256.442426
-12.565901,12,256.462574
-42.628803,51,256.548778
-72.530189,71,256.667134
36.629915,61,256.770111
-19.265486,23,256.808749
-29.834898,76,256.936656
-52.150827,37,256.998672
-76.401728,106,257.178385
-3.426812,32,257.231864
-13.286381,13,257.253777
-43.32094,158,258.281848
-63.686056,128,258.496264
-27.448307,18,258.526531
1.455356,22,258.56321
-28.425328,53,258.651395
-43.370935,69,258.766493
-3.992281,13,258.788221
-54.565463,96,258.947142
2.202618,15,258.971941
2.940261,16,258.998667
-21.523217,33,259.052687
-10.185093,16,259.078658
0.195049,15,259.103822
-6.765906,14,259.127147
6.665533,24,259.166569
-17.235579,38,259.229164
-32.96579,48,259.307778
-61.900533,52,259.393681
-10.773615,36,259.452869
-35.779245,33,259.506994
-81.679088,108,259.683948
-38.239916,37,259.745269
-39.612575,48,259.823723
-30.716064,77,259.950708
-69.438816,57,260.044419
-14.651727,14,260.067386
-5.486389,21,260.101931
-41.952529,80,260.236656
-9.646338,21,260.271084
-73.113293,98,260.435166
23.983356,39,260.500422
-17.081472,26,260.544197
-9.707659,13,260.565964
-25.348552,41,262.029379
-9.732598,21,262.065156
8.439689,56,262.158081
-9.065058,10,262.174803
-78.49804,85,262.315977
-9.253667,22,262.352879
-620.351859,1000,264.791215
3.736603,13,264.812707
-577.897023,1000,266.47668
-27.399534,54,266.566335
-15.737927,56,266.659507
-13.741024,21,266.694635
2.796189,41,266.762302
-42.158103,73,266.883795
-49.234078,199,268.985401
-21.237686,22,269.021451
-2.266456,16,269.048318
-15.148365,12,269.068584
3.025744,17,269.096339
-6.278708,17,269.124387
-21.5342,28,269.170749
-71.163184,139,269.400193
19.231044,89,269.547759
-27.014018,29,269.595726
-17.222482,28,269.642259
6.236441,14,269.665778
-79.848413,87,269.80918
-19.004732,31,269.860805
-10.094994,15,269.885458
-12.604202,31,269.936882
14.613654,47,270.014733
-6.309752,16,270.04109
16.367011,51,270.126345
-56.379605,44,270.19985
-6.739825,30,270.250926
-73.497134,89,270.399425
-4.360049,14,270.42264
-9.949515,16,270.449363
-9.316885,17,270.478086
-8.996848,12,270.498136
-12.182743,28,270.544709
-22.133491,27,270.589977
-0.047397,26,270.633545
-12.137511,21,270.66888
-6.808348,22,270.705448
-7.203516,11,270.723738
-13.896014,46,270.79997
-3.876915,32,270.853755
-6.95432,36,270.914811
-2.326871,14,270.938066
-6.927029,9,270.953211
-18.908851,21,270.988351
-5.765985,32,271.04187
-20.707572,48,271.123332
-30.639173,35,271.182706
-6.954661,30,271.233385
-632.924335,1000,275.263958
34.240807,84,275.402441
16.154405,30,275.451501
8.738495,20,275.484716
-13.060847,35,275.542387
-123.936321,117,275.735329
-11.799174,39,275.799107
-1.953138,14,275.822004
-29.46475,45,275.895598
-7.321651,14,275.918818
-30.141239,42,275.987917
-23.508889,29,276.03568
-7.032207,18,276.065149
-22.177513,61,276.165859
-7.982197,43,276.236736
-29.287361,34,276.293041
-645.708164,1000,277.969269
-27.554003,51,278.818388
-22.693075,62,278.921006
-10.254054,40,278.987661
-8.356931,27,279.03251
-34.913232,62,279.135755
-26.074977,23,279.174077
-16.123193,12,279.194293
-5.23719,28,279.240662
-3.542777,14,279.264
-28.514502,32,279.317154
-87.55574,105,279.491613
-1.489682,35,279.549273
-13.220552,32,279.602683
-3.613779,60,279.701243
-688.300234,1000,281.768629
-59.749684,78,281.899378
-25.533925,22,281.936149
-23.062779,37,281.998063
-35.201644,26,282.042161
-12.770511,38,282.105479
-630.004949,1000,284.538062
-27.054432,16,284.565362
-37.183806,59,284.664611
-23.823563,43,284.736847
-16.839192,18,284.766825
12.186578,15,284.791975
5.834701,21,284.827054
-18.402043,33,284.882856
-18.601861,66,284.993389
-20.295227,23,285.031961
-118.803729,96,285.19394
-3.94421,12,285.214085
-4.866037,14,285.237597
8.109394,44,285.312173
-15.925111,25,285.354327
-27.922177,247,286.103416
-5.487872,25,286.145437
-0.467487,16,286.172343
4.427943,23,286.21137
-70.195647,94,286.368553
-17.645313,29,286.416348
-31.26463,38,286.479558
-23.309973,23,286.51768
3.859727,25,286.559074
-8.78788,27,286.603636
-18.826824,41,286.670592
-5.88434,8,286.684152
14.168294,30,286.733342
-17.312239,17,286.761122
-6.713184,28,286.80726
-0.923097,12,286.827094
-15.363768,16,286.853198
-524.460428,1000,289.29685
-11.194865,15,289.322689
-5.157602,36,289.383566
3.418627,16,289.410526
25.039477,53,289.498568
-9.1369,14,289.522154
-7.350641,13,289.54364
-415.471791,597,290.538948
-10.616932,73,290.659173
-31.579552,34,290.715146
7.377318,37,290.777083
-56.383696,64,292.222063
-47.098033,31,292.273885
-7.184567,23,292.312024
-25.240618,22,292.349319
10.115796,57,292.44512
-6.68059,36,292.505826
-5.176651,35,292.56546
0.098389,26,292.608883
-12.940138,27,292.654397
-8.897645,12,292.674531
-16.601359,16,293.467494
-4.814065,17,293.496301
-8.741412,43,293.56852
1.572669,10,293.585487
-27.699022,47,293.664192
-667.161592,1000,295.340393
-4.371618,18,295.370618
7.284946,14,295.394493
-13.528828,34,295.450746
-27.260594,62,295.553417
-43.8642,61,295.654867
-113.345393,100,295.821609
-580.192069,1000,299.954579
-43.060664,58,300.050633
-16.091404,20,300.083526
-1.564015,11,300.101499
-4.090007,93,300.25502
-56.376752,139,300.48458
12.348033,26,300.527671
-10.761614,87,300.671526
-4.548776,14,300.695043
-8.497021,12,300.714766
-7.050075,17,300.742839
-11.311605,14,300.765899
0.027797,14,300.789177
-1.964471,11,300.807776
-5.217693,28,300.854703
-7.813861,19,300.886657
-2.493287,21,300.921346
-58.721825,48,301.000698
-31.081097,41,301.068584
-3.100657,16,301.095332
-51.592228,82,301.23121
-55.725394,50,301.314089
-3.099659,13,301.335415
-5.813891,54,301.424522
-29.602055,50,301.50724
-4.905899,19,301.538699
1.204752,29,301.586774
0.799306,19,301.618356
-5.375147,48,301.698071
7.333384,18,301.727944
-89.386004,234,302.114924
5.764015,71,302.231278
-13.265954,35,302.289326
-17.473377,30,302.338712
-6.89312,35,302.396376
-123.27683,92,302.54767
-13.082087,24,302.58729
-666.448864,1000,306.098988
12.334848,44,306.172199
2.798397,41,306.239585
14.307685,37,306.300278
-15.564775,19,306.332062
34.102145,92,306.483282
-26.959717,21,306.517724
-10.133562,14,306.541203
-12.546402,28,306.586947
-2.231705,15,306.611601
-8.989257,12,306.63129
5.378814,44,306.703257
-12.582731,16,306.729726
-22.991509,26,306.772444
-540.615756,1000,309.304532
-64.569222,108,309.485506
-8.419538,43,309.556493
-2.978955,43,309.627953
-39.946106,66,309.736967
-3.301067,20,309.770777
-6.900436,32,309.824668
9.676638,44,309.898014
-32.906941,69,310.014354
17.679773,24,310.054602
-12.158459,14,310.078107
-7.096021,16,310.105063
-3.050429,19,310.137059
-25.843349,43,310.210553
2.949621,14,310.23417
-14.464983,20,310.267569
8.400859,16,310.294564
-1.542334,12,310.314547
33.336923,44,310.389408
-33.975996,39,310.454539
-63.451961,113,311.84453
12.162459,42,311.913532
-22.050846,42,311.98253
-25.990847,119,312.17958
-8.061031,9,312.194613
-31.836873,45,312.269102
-36.003827,43,312.340138
-0.613393,13,312.361443
-19.031187,16,312.3879
-11.21668,16,312.415003
-3.73691,41,312.482931
19.238926,45,312.557397
-36.294071,37,312.619268
-15.34388,37,312.680438
-43.277036,115,312.872294
-21.377742,22,312.908956
1.517848,12,312.92877
-14.804479,29,312.977038
-17.894734,64,313.083751
-13.582086,14,313.106972
-27.105276,41,313.174711
-11.275978,16,313.201581
11.320367,21,313.237249
-1.311493,23,313.275389
-18.834414,30,313.325083
10.311612,18,313.354973
-12.403594,62,314.397277
-16.974021,52,314.485138
-35.371955,57,314.580459
-47.635144,147,314.826148
8.304964,28,314.873423
-7.44331,11,314.891976
-8.936419,30,314.942003
-18.976848,70,315.059625
-20.514488,37,315.121334
-8.643808,74,315.244647
-21.100718,26,315.288174
-89.967183,159,315.551471
-18.723487,14,315.574942
-1.185737,20,315.608292
-12.936729,80,315.742064
-7.101249,60,315.84387
-44.878546,40,315.910454
-25.238289,14,315.933682
12.81104,28,315.980135
0.519282,22,316.017277
-3.754525,25,316.059428
-0.391078,26,316.10357
-9.381154,31,316.155221
20.92704,49,316.237034
6.410867,42,316.308035
-45.176616,87,316.454705
-22.865013,38,316.518829
-15.486015,115,316.711328
-5.304666,19,316.742872
0.304371,43,316.814998
2.26016,22,316.851697
25.511586,56,317.819762
2.377249,21,317.854778
15.002089,21,317.889396
-9.69301,16,317.916365
-78.22481,77,318.044095
25.883969,57,318.140063
3.629097,15,318.164947
-13.013193,18,318.194452
-20.310106,34,318.250838
-7.787232,37,318.313388
-6.339062,17,318.341157
-0.307156,12,318.361171
-29.627777,31,318.41166
-9.265425,15,318.436227
-16.490804,50,318.518666
-51.158593,61,318.618377
-44.050152,47,319.676286
-38.675351,56,319.767887
6.993585,26,319.810367
-10.024648,11,319.828665
-1.323025,86,319.96949
-17.962079,14,319.992459
3.662729,58,320.087526
-481.172488,1000,321.77209
-59.408081,117,321.965728
-7.975775,25,322.007133
-10.316954,14,322.030417
-23.243314,82,322.166506
-7.878677,28,322.213135
-5.658177,13,322.234983
-16.331862,26,322.278251
-7.113446,13,322.29989
-98.216263,95,322.458557
-32.118016,123,322.66439
-545.87798,1000,325.600536
-7.090508,12,325.620692
-26.042073,116,325.8113
-3.956432,43,325.88153
-34.101488,64,325.986939
-17.498048,54,326.075265
9.557985,23,326.112869
-38.067954,105,326.28544
0.565042,74,326.407604
-51.203413,71,326.524361
7.332724,14,326.547751
-1.778395,43,326.61972
-5.164688,10,326.63647
-10.245728,13,326.658132
-15.110153,131,326.877025
5.251324,30,326.926852
-55.764464,79,327.06043
-64.697972,45,327.135669
8.136667,9,327.150658
-37.81867,46,327.228383
12.380636,44,327.302514
-402.436331,1000,330.573164
3.070597,21,330.607877
-21.600999,37,330.668857
19.148671,44,330.740746
-8.062148,15,330.765072
11.305426,72,330.884152
-84.170186,124,331.087551
16.827854,47,331.165036
-10.745195,18,331.194561
-16.025699,14,331.217371
-11.354634,43,331.288116
10.598792,18,331.317827
-10.661312,26,331.360398
-3.18002,41,331.427866
-1.443738,12,331.44796
-18.403133,28,331.494279
-11.436602,32,331.546988
7.117437,25,331.588095
14.071885,21,331.622655
-6.388756,12,331.642575
-37.425883,68,331.755603
12.381813,20,331.788573
-6.015679,12,331.808688
22.564022,39,331.873398
-397.183063,1000,334.318119
-11.38968,70,334.434524
-0.905447,23,334.472942
-16.155302,14,334.496939
3.367056,31,334.54878
-67.137374,138,334.778594
1.572312,33,334.833202
-19.513105,45,335.124696
20.275446,31,335.176606
14.980429,32,335.229951
-8.714386,15,335.255649
45.200342,45,335.330544
-20.51775,38,335.393457
-29.714486,94,335.550325
16.988405,21,335.585195
4.953448,21,335.619821
-2.487252,12,335.639525
5.107111,30,335.689171
-32.750496,27,335.734223
-1.78531,18,335.763879
-1.099249,13,335.785095
4.464914,30,335.834829
-8.250083,38,335.89795
5.89799,31,335.949585
7.06048,15,335.973988
0.184707,160,336.236903
-11.950876,26,336.279319
40.716414,56,336.37223
-2.771704,15,336.396962
-0.498618,8,336.410354
-14.994161,73,336.53125
1.266462,14,336.554136
-11.995404,30,336.604105
-71.765804,162,336.873754
-4.36737,32,336.927738
14.373593,37,336.989059
-66.567254,115,337.944845
-13.40954,20,337.978046
-20.149666,38,338.041476
8.473386,51,338.126009
-1.522142,14,338.150095
-25.013486,95,338.307987
-1.147402,12,338.328302
-86.208021,88,338.474664
-17.886926,15,338.499674
10.374555,31,338.551826
20.285453,36,338.611638
-27.635018,47,338.689864
-33.081533,82,338.825637
-3.585403,17,338.853595
0.943772,14,338.876433
32.715674,27,338.921169
-7.955777,36,338.981198
-6.318293,17,339.009398
-8.784481,15,339.034156
-21.124785,35,339.091671
13.433007,44,339.164315
16.51074,23,339.202036
-5.45399,31,339.253335
-13.7345,26,339.296272
1.198527,12,339.316237
0.319824,15,339.341229
8.934874,53,339.429092
-40.446139,106,339.604116
-5.08587,21,339.638538
-4.961708,29,339.686279
45.275408,58,339.782414
-4.398233,53,339.870221
2.318547,34,339.925702
-19.148348,16,339.952353
