#{"t_start": 1787506617.0303073, "env_id": "Ant-v5"}
r,l,t
-33.219122,20,123.903233
-879.994999,1000,125.586039
-60.460198,45,125.661246
-16.211337,32,125.713841
-17.617577,51,125.798123
-78.555282,63,125.90166
-59.316544,44,125.974476
-43.678397,72,126.095814
-73.41255,89,126.245402
-54.721356,71,127.132805
-7.349608,13,127.1543
-1.648369,39,127.220156
-41.233973,67,127.332448
-19.994029,29,127.381293
-122.897489,109,127.564799
-843.045978,1000,135.192002
-42.664468,107,135.374701
-20.421502,25,135.417097
-26.959413,63,135.52486
-17.515945,27,135.571161
-26.397785,54,135.663242
0.546252,12,135.683644
-13.419913,12,135.703922
-24.685254,31,135.756999
-81.58652,63,135.863684
-19.72186,22,135.900949
-9.462167,16,135.928519
-16.754014,26,135.972621
-58.902464,47,136.051345
-108.205015,70,136.169698
-15.911096,24,136.209956
-26.537254,20,136.243309
-143.507471,80,136.377027
-48.28093,31,136.42871
-10.426728,14,136.45207
-4.726046,21,137.44522
-8.821774,17,137.473333
-39.79785,37,137.535088
-98.546126,88,137.682477
-107.55208,136,137.909652
-23.387028,15,137.93479
-32.646812,25,137.977092
-9.921113,29,138.025863
-814.816564,1000,146.339764
-14.113427,16,146.367007
-31.184142,23,146.405778
-8.488041,9,146.420796
-31.637953,34,146.477966
-120.82908,126,146.690399
-16.273957,17,146.719257
-45.839582,37,146.781304
-5.92301,24,146.822019
-20.464474,38,146.886515
-28.792427,33,146.941664
-102.262076,40,147.008396
-33.091479,45,147.084409
-9.030587,31,147.136584
-12.528429,10,147.153486
-21.943853,28,147.201048
-34.433054,25,147.243399
-930.734902,1000,149.886258
-85.80206,41,149.955215
-21.889992,25,149.996851
-82.001528,241,150.402009
-62.173602,57,150.497517
-1.195647,13,150.519876
-149.272958,117,150.715861
-853.218033,1000,159.311823
-3.275738,23,159.350518
-3.512739,12,159.370515
-900.44993,1000,161.065454
-24.845773,32,161.119733
-35.372332,31,161.172635
-88.60282,90,161.323717
-885.593355,1000,169.413636
-32.744227,23,169.452818
-11.747454,41,169.522159
-11.59896,14,169.546092
-11.004358,15,169.572011
-19.167306,45,169.648168
-13.505846,11,169.666802
-102.27767,91,169.82116
-2.834911,25,169.863502
-835.382686,1000,171.574215
-4.286496,11,171.593619
-80.801484,46,171.671597
-170.802442,174,171.967763
-19.845144,30,172.019026
-40.252816,62,172.123768
-11.365004,41,173.135533
-9.190117,25,173.177358
-10.42801,11,173.195839
-892.414878,1000,178.700158
-28.962346,33,178.755752
-60.553053,71,178.874228
0.430971,33,178.929869
2.074823,21,178.965076
-39.652835,41,179.033404
-179.02414,161,179.3053
-49.091734,33,179.360657
-14.344696,15,179.385649
-20.593664,57,179.482348
-16.096257,13,179.504631
-18.664615,33,179.560217
-33.896898,38,179.62433
-13.846181,16,179.651514
-43.564798,27,179.698085
-11.804015,13,179.720273
-20.594091,13,179.742429
-5.435236,15,179.768176
-39.003374,58,179.866225
-6.290291,28,179.914587
-100.214416,137,180.146708
-24.031611,60,180.248826
-19.473297,37,180.311978
-59.206026,53,181.195333
-11.087314,20,181.22922
-18.212166,29,181.278631
-63.91821,61,181.382578
-16.419174,15,181.408134
-63.67821,73,181.53573
10.7008,40,181.603491
-11.817449,72,181.725537
-6.939593,17,181.754333
-13.488263,36,181.81442
-30.031983,21,181.849512
-89.2291,124,182.05759
-17.690432,25,182.099487
-103.840374,94,182.25683
-155.118489,137,182.486725
-9.871207,33,182.541853
-708.877058,777,186.584136
-49.633231,70,186.703003
-13.647432,30,186.754096
-30.184747,32,186.808606
-37.837131,48,186.890104
4.057244,15,186.915563
-33.630411,27,186.961358
-2.693701,18,186.992483
-50.437537,35,187.052638
-17.658762,23,187.091841
-38.778232,44,187.166796
-25.074475,51,187.253678
-41.798673,52,187.342046
-67.5024,37,188.171243
-18.351363,18,188.202153
-126.749431,106,188.381545
-84.482222,53,188.472245
-158.76862,170,188.761709
-55.59031,57,188.858041
14.632343,38,188.921886
-23.825624,54,189.01369
-22.744956,22,189.050413
-139.227221,144,189.292619
-61.279486,74,189.417815
-20.765339,79,189.551263
-829.433121,1000,195.447819
-26.143339,26,195.492282
1.377131,37,195.554492
-881.069276,1000,198.026053
-58.137439,104,198.202073
-24.208431,34,198.259238
-32.105075,25,198.301391
-7.458293,15,198.326829
-22.711094,52,198.41404
-25.586577,17,198.442471
-28.933122,23,198.481201
-34.552504,50,198.565161
-35.429652,80,198.699241
-8.216461,29,198.748538
-748.878016,1000,202.797099
1.765848,19,202.829253
-39.892174,31,202.881702
-819.66092,1000,204.581619
-8.123664,12,204.602223
10.083975,58,204.701124
-67.946709,63,204.808324
-130.041601,153,205.068967
-55.783199,153,205.327533
-15.052334,39,205.393175
-140.054868,265,205.841983
-51.654328,41,206.840602
-27.252339,34,206.897501
-73.462657,65,207.00715
-117.524085,121,207.212622
-2.862828,25,207.256201
-64.9222,72,207.377124
-5.784859,29,207.42602
-3.863145,17,207.455363
-55.975669,43,210.148481
-44.43583,47,210.228001
20.445553,62,210.332103
-4.199118,18,210.36244
-2.564386,33,210.418116
-39.400296,32,210.472154
-112.377575,111,210.65963
20.939753,102,210.831394
-66.975043,37,210.893805
-15.501987,52,210.980359
5.98202,24,211.020544
-6.283239,32,211.074437
-47.099685,22,211.111775
-6.752733,9,211.126757
-4.606307,18,211.157435
-66.515257,73,211.280294
-13.055527,18,211.310992
-32.810396,33,211.366656
-46.509319,40,211.433828
-809.306633,1000,213.899646
-23.582636,21,213.935033
-19.160272,18,213.965284
-8.667336,33,214.020995
-37.184161,36,214.080895
-15.877856,59,214.179398
-25.191041,26,214.22273
-7.485592,14,214.246038
-17.868522,50,214.3289
-20.484324,31,214.381123
-10.776164,36,214.44132
-29.313606,60,214.541975
-22.41929,63,214.648513
-25.95946,63,214.755449
-33.75607,36,214.815912
-55.277089,52,214.903548
5.399591,24,214.944503
-1.755164,23,214.983538
-786.853112,1000,219.771608
-701.652187,1000,222.235055
-13.052873,13,222.257539
25.437653,60,222.358266
-3.996253,14,222.381753
-5.784983,20,222.415167
-0.437209,18,222.446006
-27.450177,62,222.550725
-38.624406,43,222.62319
-34.118984,42,222.694262
-35.626963,25,222.736181
-44.920725,34,222.793745
-86.58187,85,222.937654
-10.060484,14,222.961095
-9.902923,39,223.026128
-45.59537,78,223.157795
-2.581219,34,226.492702
-7.223172,60,226.594582
-0.545843,24,226.63522
-51.662392,49,226.717633
0.722351,16,226.744427
-38.83032,53,226.832693
-1.420024,25,226.874687
-16.933811,79,227.007345
-40.848795,61,227.109562
0.181358,30,227.160158
-1.405132,9,227.175361
-29.521262,23,227.213745
-0.996163,23,227.252507
-11.235947,15,227.277617
-11.273726,33,227.333652
-14.400471,17,227.362471
-9.735044,16,227.389307
-16.899527,50,227.473004
-30.515968,58,227.570714
-64.538787,94,228.498007
-8.440679,62,228.602393
2.725927,13,228.624325
-21.858997,20,228.657617
-9.541544,24,228.698064
-6.540244,45,228.773108
-56.445374,45,228.847827
-37.118166,74,228.972869
-14.474986,17,229.001332
-751.170454,1000,230.683971
-24.325432,44,230.757572
-37.005692,50,230.840355
-18.437091,20,230.87334
-19.731836,13,230.894441
-16.121627,23,230.932408
-5.61964,31,230.984314
-8.517269,23,231.022159
-30.799729,47,231.099892
-25.089911,34,231.157224
-8.536702,18,231.187785
-24.826389,30,231.23723
-22.794662,30,231.287469
-54.841309,29,231.33585
-7.340948,26,231.379699
-44.009334,95,233.683954
-19.467437,53,233.772086
-31.088466,57,233.866985
-20.687395,19,233.898331
-17.267942,38,233.961354
-20.552984,32,234.014755
-4.051636,68,234.89555
-10.402405,25,234.937209
48.527288,49,235.018738
-71.831421,85,235.161173
-11.716629,23,235.200144
-3.591675,34,235.257109
-10.251921,85,235.398805
3.09421,46,235.476149
-40.794377,56,235.569882
-11.562557,31,235.62221
-1.696299,32,235.675905
-26.172253,85,235.818409
-53.575808,117,236.013273
-110.235574,74,236.136614
-668.025668,1000,237.811308
-27.802293,50,237.89432
-87.749392,125,238.10058
-796.485456,1000,243.340381
-506.830211,639,244.40907
3.360874,17,244.437477
3.400628,49,244.519427
-71.972624,63,244.624809
-25.886421,40,244.691755
-10.034415,40,244.759146
-26.897498,28,244.805711
-9.643378,11,244.82429
-40.443212,48,244.904125
-13.190888,13,244.92618
-17.406889,15,244.951369
-65.614963,51,245.036226
3.727042,42,245.106441
-37.909557,108,246.142362
-2.616613,90,246.292547
-9.322297,42,246.363443
-25.389366,41,246.431564
-8.63179,25,246.473264
-24.134904,42,246.543887
-42.610541,50,246.627381
-15.226669,25,246.669277
-22.341971,16,246.695939
-7.112307,10,246.71253
-7.771048,13,246.734271
-7.75195,12,246.75496
-32.625745,38,246.818398
-77.523988,96,246.977891
-50.426261,72,247.097331
4.233813,21,249.89984
-8.729004,14,249.924298
-21.103358,24,249.964631
-4.249897,15,249.989603
-81.767835,155,250.248957
-2.357773,17,250.277205
-7.042156,17,250.305507
4.526491,14,250.328695
-8.00673,20,250.361908
-27.092682,83,250.500255
-9.649808,21,250.534895
-12.108691,43,250.606511
-6.915032,14,250.629372
-40.093563,64,250.735266
-16.259784,20,250.768296
-56.685451,58,250.865175
-16.842224,28,250.911475
-8.769209,13,250.9333
-5.140265,12,250.953238
-25.062822,75,251.077947
5.997953,23,251.115937
-702.408167,1000,253.615078
-32.84847,44,253.687825
-105.426256,116,253.879261
3.99071,40,253.945377
17.737129,53,254.03249
-17.11134,25,254.074255
-13.966495,21,254.108801
-14.186552,28,254.15468
14.826191,71,254.271617
-23.102329,77,254.399252
-19.978576,133,254.618959
-14.8183,22,254.655576
-10.991466,17,254.683613
-6.706685,41,254.751102
-738.185415,1000,257.242542
4.748115,35,257.301289
-21.489033,38,258.129271
17.504159,22,258.165831
-9.250919,31,258.217708
8.056298,28,258.264097
7.184414,27,258.309639
-8.272434,19,258.341395
-23.636349,51,258.426153
-3.931334,33,258.48171
-116.320837,147,258.727402
-3.178475,16,258.753873
-10.186026,16,258.780538
-44.677962,42,258.849839
-21.511113,18,258.879629
17.40089,54,258.969382
5.216591,28,259.015365
-48.015228,45,259.089249
-12.135399,20,259.122744
-6.704657,39,259.187048
-16.057072,101,259.353443
-5.188323,16,259.3796
-2.202728,26,259.422271
-16.479589,33,259.476526
-71.518238,130,259.689596
-34.940135,44,259.762137
-87.453274,168,260.038447
-10.632466,16,260.064779
-19.220312,33,260.119474
-11.368959,17,260.148064
-1.761991,14,260.17143
-2.851514,35,260.230634
-14.409989,44,260.303346
0.289562,11,260.322085
11.9069,41,260.390745
-14.157916,96,260.551641
-58.254199,75,262.072518
-1.895751,13,262.094046
-14.233453,14,262.117183
-12.037583,25,262.158831
-16.716826,19,262.190591
2.950387,14,262.213796
-2.692547,14,262.236953
-7.812632,64,262.34342
3.547685,19,262.375585
-14.013482,18,262.405557
-24.071981,49,262.487282
-1.078137,10,262.503906
42.213999,72,262.624966
-6.321205,15,262.650154
-2.407591,13,262.672044
-18.195854,24,262.712444
-46.303881,36,262.773443
-21.666544,50,262.857322
-28.852538,54,263.715192
-22.048282,24,263.755642
-12.706785,14,263.780115
-10.131426,63,263.885902
-1.825716,20,263.919357
-13.68709,30,263.969719
-12.404864,21,264.004845
-99.116807,85,264.146121
-28.469435,32,264.199678
-15.882143,14,264.222741
-14.362767,23,264.260668
-12.190973,14,264.28362
-17.511019,52,264.369882
-19.380519,29,264.418235
-8.950309,73,264.53883
-19.781465,16,264.565495
3.423254,20,264.59908
0.968564,18,264.628865
1.774555,11,264.647189
7.852791,28,264.693908
-22.653597,21,264.7288
-14.01528,26,264.771846
-5.211237,33,264.826435
-39.03827,22,264.862358
-20.721012,31,264.913536
-13.287807,38,264.976403
-15.036826,16,265.003811
-27.785023,83,265.141565
-9.980223,26,265.184913
-2.113206,30,265.235303
-51.604221,131,265.451644
-19.56829,22,265.488073
-56.309885,50,265.570856
-23.167061,37,265.632592
-43.277009,31,265.683577
-43.235108,85,265.825345
-23.422971,45,265.900288
-14.373231,18,265.930413
0.239493,20,265.963686
-5.60353,22,266.00068
-12.946507,22,266.037266
-22.693436,17,266.065707
1.514836,32,266.119207
-13.781334,15,266.144297
-27.615978,63,266.249574
0.61518,20,266.282965
-3.20784,29,266.331274
-27.944082,14,266.354748
3.231261,71,266.474159
-18.449566,45,266.548729
-3.683077,25,266.590122
-34.444809,47,266.668582
-20.764277,90,266.818161
-9.794345,30,266.867893
-24.535438,59,267.968646
4.058104,31,268.021175
10.00415,29,268.06933
-16.406038,16,268.862995
-14.835334,20,268.896127
-10.550638,10,268.912755
-2.962022,7,268.924435
2.270431,74,269.047431
-15.113755,14,269.070749
-17.058144,22,269.107022
-12.238749,68,269.219282
-8.804945,13,269.241118
-74.456099,105,269.414077
3.513034,14,269.437514
-19.84156,94,269.59317
-115.795237,89,269.740531
-46.242697,86,269.882904
6.470965,24,269.922757
-19.1196,80,270.05546
-631.881579,1000,271.736201
-23.393508,33,271.791812
-34.312833,56,271.886604
1.267518,19,271.918501
14.307131,23,271.957249
-44.210621,76,272.085427
-30.546153,62,272.190139
-10.640353,18,272.21993
-33.26765,30,272.270016
6.611821,35,273.093742
-2.270628,16,273.120588
-6.456492,11,273.139024
-1.134683,25,273.180882
-7.457962,14,273.204405
-53.441427,57,273.299314
-3.415792,12,273.319147
-2.305527,42,273.388663
-122.898908,74,273.511766
-6.540247,10,273.528647
-12.679299,11,273.546662
-17.614841,67,273.658017
-29.663407,37,275.306741
-9.095173,30,275.355812
-231.792748,141,275.587243
-19.840322,20,275.620277
-11.769779,28,275.666411
27.448679,172,275.949558
1.19252,79,276.079013
-21.492166,42,276.148448
-29.553595,21,276.183179
-17.756125,27,276.227485
-8.813662,13,276.2492
-14.081683,30,276.298629
-9.369725,14,276.321745
-23.625782,22,276.358657
-24.54714,37,276.419859
-125.987637,105,276.595504
-6.146133,75,276.720349
-16.321764,59,276.818836
-7.35634,14,276.842384
24.118944,41,276.911291
-47.219133,55,277.003605
-668.614545,1000,279.441083
-7.00013,18,279.470968
-8.930629,13,279.49223
-21.177824,28,279.538532
-46.217456,84,279.677199
-52.117019,66,279.78618
6.394963,95,279.943065
14.900113,63,280.0475
-13.289257,14,280.07081
-35.779606,83,280.603056
-13.304863,18,280.632944
19.674905,54,280.722278
-23.400228,38,280.78542
-643.96993,1000,282.471777
-37.182056,111,283.420533
-27.145604,18,283.451063
-5.809597,31,283.502958
-6.581641,13,283.524798
6.737761,51,283.60955
-39.161084,81,283.743764
4.673858,26,283.786941
-0.578646,15,283.811874
-24.75875,43,283.882958
-84.324297,89,284.030194
1.045548,15,284.055377
-146.144464,116,284.247232
5.78262,26,284.29004
0.360927,35,284.347846
-7.91936,17,284.375719
-52.98535,79,284.50672
-648.37582,1000,286.520078
-11.829563,13,286.54159
-26.997236,38,286.604263
-8.430663,35,286.661284
-28.968249,94,286.816284
-9.928329,46,286.89185
-6.722853,19,286.923003
-0.567064,18,286.952913
-586.57052,1000,289.399366
-15.827509,19,289.430994
-13.416333,17,289.45906
-7.682758,16,289.485846
-65.459163,56,289.579297
-25.575987,22,289.616102
-16.604836,46,289.693615
-5.096222,42,289.764599
-10.507636,48,289.845271
0.332867,40,289.912384
-19.985285,22,289.949015
7.322738,17,289.977532
-7.440781,17,290.00563
-18.435582,37,290.066955
-22.703265,64,290.173571
-42.160665,49,290.254628
-2.966647,20,290.28764
-65.818444,43,290.35879
-60.58801,58,290.454605
-1.258417,15,290.479736
-6.427536,10,290.496229
-9.839106,24,290.536422
-59.783237,88,290.681154
-517.652239,691,293.945485
-10.972814,23,293.984684
3.192992,30,294.035002
-77.820385,91,294.18854
-25.072697,96,294.349931
-32.451739,123,294.555005
-33.800925,70,294.671814
8.407581,13,294.693456
-84.251433,36,294.753402
-5.979793,19,294.785814
-1.913986,41,294.855258
-16.294261,57,294.950475
-81.048857,66,295.06065
13.064729,26,295.104057
10.179211,22,295.140819
-5.908843,14,295.164418
-33.322154,79,295.296261
-0.133284,43,295.368083
-18.255676,37,295.429643
-5.978298,21,295.464625
2.845655,28,295.511488
-44.426504,52,295.597625
-68.068353,87,295.741637
-23.42239,37,295.804015
1.924234,14,295.827316
-11.29315,52,295.913829
-12.432798,14,295.937327
-16.791149,14,295.960789
-15.481762,14,295.984734
-23.042616,24,296.025414
-85.609249,100,296.193629
-7.421746,23,296.232201
-32.406407,76,296.358689
11.575884,15,296.384001
-58.058144,94,296.540531
-20.274781,17,296.568824
-4.128866,42,296.639372
-19.241462,13,296.661196
-7.473029,16,296.687959
23.349218,38,296.751278
5.423455,18,296.781286
-0.905746,14,296.805218
-0.070676,38,296.868612
13.363786,44,297.706294
11.302466,22,297.742557
25.492846,48,297.823349
-43.557258,49,299.602726
-8.287593,19,299.63455
-46.464343,64,299.740863
-20.464283,59,299.839697
-4.996085,40,299.905793
-26.325531,30,299.955404
1.232027,16,299.981724
-22.330146,71,300.098904
-16.710134,60,300.197831
2.30832,26,300.24062
2.062216,12,300.260664
-14.877788,69,300.37411
-57.623728,50,300.457264
9.969681,17,300.485376
-22.23552,61,300.585787
1.250121,19,300.617196
1.185303,38,300.680659
14.067286,46,300.756702
-4.095198,9,300.771493
-40.349228,37,300.833233
-23.634077,141,301.067633
-96.409083,141,301.301488
-31.62732,44,301.373927
-21.118715,20,301.407062
-19.061807,18,301.436702
-45.631693,76,301.562711
-7.260442,31,301.61391
-8.423731,48,301.693653
-16.869803,13,301.715292
-15.801758,19,301.746798
-19.173764,40,301.812754
-21.866711,44,301.886169
-19.040025,20,301.919136
-12.728544,13,301.94052
-8.626839,36,301.99971
13.203355,37,302.060834
-59.855456,54,302.149946
-0.406423,38,302.21209
-21.264771,27,302.256464
11.619888,35,302.314901
-57.539144,34,302.370417
21.541441,48,302.449338
-2.642493,12,302.469116
-51.632374,34,302.525059
-15.798444,21,302.5601
2.191847,41,302.627146
-15.656264,17,302.654952
-11.972605,13,302.676741
-10.641592,19,302.707943
-1.124955,19,303.52319
1.456873,17,303.550888
8.554635,27,303.595188
-10.085937,16,303.621491
-9.001996,13,303.643166
-2.665175,15,303.668114
-5.005784,21,303.703269
-10.778896,16,303.729732
-23.546014,21,303.764627
9.305235,41,303.83235
4.577817,21,303.867119
0.189025,40,303.933256
-5.618474,25,303.974698
-39.45444,64,304.080249
-6.975076,9,304.095722
-38.961173,44,304.170689
-32.615768,17,304.198937
4.690078,32,304.251946
1.279308,24,304.291963
-16.486364,16,304.318667
-22.006413,26,304.361552
-27.021613,30,304.410832
-11.909492,13,304.43224
-19.453275,22,305.538835
-1.379773,44,305.6126
-16.26679,37,305.673234
-30.436597,36,305.733045
-17.150651,12,305.752806
12.613751,74,305.875595
0.831045,12,305.895732
-64.111858,50,305.978502
-116.538922,107,306.1563
-15.223635,13,306.177902
-23.65185,58,306.273313
0.932361,25,306.314284
-54.84218,69,306.428245
-20.96095,32,306.480722
-8.093018,44,306.553311
-17.394206,44,306.625382
-27.550828,97,306.784571
-455.826107,1000,309.317476
14.004217,35,309.376683
-41.060701,32,309.429777
-46.718693,67,309.540462
-7.547117,17,309.569367
-37.41702,64,309.674715
5.725372,56,309.768233
-15.428155,31,309.820189
-574.826269,1000,312.689575
-13.451902,14,312.71299
-6.831265,11,312.730894
-6.827536,30,312.780661
-14.059118,60,312.881241
-14.762299,55,312.972637
-21.402112,36,313.03295
-13.183234,47,313.11104
-27.667885,43,313.182143
17.818904,51,313.267791
27.728527,55,313.359014
34.014812,59,314.396546
-0.458666,12,314.416361
6.557204,18,314.447087
5.714479,16,314.474117
5.002311,26,314.517586
-2.240798,11,314.536033
15.95793,24,314.575994
-4.318922,32,314.629863
-4.126938,19,314.661958
-22.760384,25,314.703382
-1.261807,28,314.750297
-9.959805,29,314.798396
-13.818238,67,314.911036
-4.442932,43,314.982756
-13.734506,15,315.007719
-23.830641,30,315.058836
-14.184638,27,315.103743
-0.303344,20,315.13694
22.125343,71,315.255569
3.189528,19,315.287296
-11.640093,23,315.325523
-55.951846,79,315.45594
14.062847,26,315.498991
7.496965,15,315.523856
4.947728,37,315.58558
-42.291477,101,315.754841
4.633334,26,315.798166
-16.796956,36,315.8596
10.595612,64,315.965863
-4.934888,14,315.989312
-0.028906,12,316.009566
25.451197,41,316.07897
-58.504382,48,316.159259
-36.854889,43,316.230966
2.796368,21,316.266791
-2.302557,17,316.29542
-18.363683,27,316.340608
-16.159244,15,316.365562
-28.907635,43,316.43836
-29.138472,43,316.511066
-14.070689,43,316.582776
-10.696946,14,316.606353
-10.779378,22,316.643008
-12.095696,10,316.66021
-12.921485,12,316.680318
-47.251755,98,316.844015
-1.397367,16,316.87153
-27.531222,54,317.835458
17.00415,44,317.908431
19.605835,52,317.994747
6.498585,17,318.023169
16.170793,19,318.055353
-12.920073,45,318.130468
